MoonRise,Az,Phase,Paksha,days,Fullmoon,Newmoon,Eclipse
-01436-02-17,84.5856,93.32,Krishna,683.0,0,0,0.0
-01436-02-18,90.8607,87.512,Krishna,682.0,0,0,0.0
-01436-02-19,98.1349,80.041,Krishna,681.0,0,0,0.0
-01436-02-20,105.0382,71.14,Krishna,680.0,0,0,0.0
-01436-02-21,111.1761,61.081,Krishna,679.0,0,0,0.0
-01436-02-22,116.1204,50.215,Krishna,678.0,0,0,0.0
-01436-02-23,120.4493,38.931,Krishna,677.0,0,0,0.0
-01436-02-24,122.793,27.872,Krishna,676.0,0,0,0.0
-01436-02-25,123.0265,17.736,Krishna,675.0,0,0,0.0
-01436-02-26,120.3466,9.327,Krishna,674.0,0,0,0.0
-01436-02-28,116.1496,3.3289999999999997,Krishna,672.0,0,0,0.0
-01436-02-29,109.0098,0.33399999999999996,Krishna,671.0,0,1,0.0
-01436-03-01,101.3539,0.542,Shukla,670.0,0,0,0.0
-01436-03-02,93.5905,3.87,Shukla,669.0,0,0,0.0
-01436-03-03,85.1083,9.866,Shukla,668.0,0,0,0.0
-01436-03-04,78.0545,17.993,Shukla,667.0,0,0,0.0
-01436-03-05,70.7389,27.465,Shukla,666.0,0,0,0.0
-01436-03-06,65.2057,37.764,Shukla,665.0,0,0,0.0
-01436-03-07,61.6062,48.345,Shukla,664.0,0,0,0.0
-01436-03-08,58.1942,58.613,Shukla,663.0,0,0,0.0
-01436-03-09,57.981,68.40899999999999,Shukla,662.0,0,0,0.0
-01436-03-10,58.1904,77.23100000000001,Shukla,661.0,0,0,0.0
-01436-03-11,60.8004,84.946,Shukla,660.0,0,0,0.0
-01436-03-12,64.7725,91.266,Shukla,659.0,0,0,0.0
-01436-03-13,69.946,95.994,Shukla,658.0,0,0,0.0
-01436-03-14,76.0908,98.95299999999999,Shukla,657.0,0,0,0.0
-01436-03-15,81.9198,99.999,Shukla,656.0,1,0,1.0
-01436-03-16,89.1644,99.045,Krishna,655.0,0,0,0.0
-01436-03-17,95.4658,96.064,Krishna,654.0,0,0,0.0
-01436-03-18,102.527,91.051,Krishna,653.0,0,0,0.0
-01436-03-19,108.947,84.132,Krishna,652.0,0,0,0.0
-01436-03-20,114.3236,75.509,Krishna,651.0,0,0,0.0
-01436-03-21,119.2645,65.418,Krishna,650.0,0,0,0.0
-01436-03-22,122.4171,54.31,Krishna,649.0,0,0,0.0
-01436-03-23,123.6183,42.698,Krishna,648.0,0,0,0.0
-01436-03-24,121.9531,31.259,Krishna,647.0,0,0,0.0
-01436-03-25,117.7312,20.69,Krishna,646.0,0,0,0.0
-01436-03-26,112.3083,11.673,Krishna,645.0,0,0,0.0
-01436-03-27,105.1291,4.942,Krishna,644.0,0,0,0.0
-01436-03-29,97.5299,0.982,Krishna,642.0,0,0,0.0
-01436-03-30,89.8537,0.067,Krishna,641.0,0,1,0.0
-01436-03-31,81.4646,2.137,Shukla,640.0,0,0,0.0
-01436-04-01,74.5188,6.895,Shukla,639.0,0,0,0.0
-01436-04-02,67.3674,13.772,Shukla,638.0,0,0,0.0
-01436-04-03,63.055,22.334,Shukla,637.0,0,0,0.0
-01436-04-04,59.8871,31.914,Shukla,636.0,0,0,0.0
-01436-04-05,58.0404,41.993,Shukla,635.0,0,0,0.0
-01436-04-06,58.5959,52.206,Shukla,634.0,0,0,0.0
-01436-04-07,59.6662,62.058,Shukla,633.0,0,0,0.0
-01436-04-08,63.1416,71.374,Shukla,632.0,0,0,0.0
-01436-04-09,67.8968,79.811,Shukla,631.0,0,0,0.0
-01436-04-10,73.7109,87.10600000000001,Shukla,630.0,0,0,0.0
-01436-04-11,80.323,92.99700000000001,Shukla,629.0,0,0,0.0
-01436-04-12,86.4291,97.205,Shukla,628.0,0,0,0.0
-01436-04-13,93.7519,99.542,Shukla,627.0,1,0,0.0
-01436-04-14,99.9047,99.78,Shukla,626.0,1,0,0.0
-01436-04-15,106.5612,97.791,Krishna,625.0,0,0,0.0
-01436-04-16,113.3067,93.50299999999999,Krishna,624.0,0,0,0.0
-01436-04-17,117.681,87.056,Krishna,623.0,0,0,0.0
-01436-04-18,121.3782,78.598,Krishna,622.0,0,0,0.0
-01436-04-19,123.1995,68.515,Krishna,621.0,0,0,0.0
-01436-04-20,122.211,57.34,Krishna,620.0,0,0,0.0
-01436-04-21,119.6618,45.59,Krishna,619.0,0,0,0.0
-01436-04-22,114.9283,33.976,Krishna,618.0,0,0,0.0
-01436-04-23,108.3732,23.193,Krishna,617.0,0,0,0.0
-01436-04-24,101.2807,13.874,Krishna,616.0,0,0,0.0
-01436-04-25,92.9767,6.678999999999999,Krishna,615.0,0,0,0.0
-01436-04-26,85.6263,1.989,Krishna,614.0,0,0,0.0
-01436-04-28,77.5931,0.105,Krishna,612.0,0,1,0.0
-01436-04-29,71.0173,0.997,Shukla,611.0,0,0,0.0
-01436-04-30,65.2124,4.4510000000000005,Shukla,610.0,0,0,0.0
-01436-05-01,61.3722,10.122,Shukla,609.0,0,0,0.0
-01436-05-02,58.7955,17.511,Shukla,608.0,0,0,0.0
-01436-05-03,57.6552,26.131,Shukla,607.0,0,0,0.0
-01436-05-04,59.021,35.597,Shukla,606.0,0,0,0.0
-01436-05-05,61.9043,45.453,Shukla,605.0,0,0,0.0
-01436-05-06,66.1653,55.356,Shukla,604.0,0,0,0.0
-01436-05-07,71.5842,64.995,Shukla,603.0,0,0,0.0
-01436-05-08,77.9001,74.07600000000001,Shukla,602.0,0,0,0.0
-01436-05-09,83.8183,82.24700000000001,Shukla,601.0,0,0,0.0
-01436-05-10,91.0706,89.28399999999999,Shukla,600.0,0,0,0.0
-01436-05-11,97.2908,94.759,Shukla,599.0,0,0,0.0
-01436-05-12,104.1604,98.39200000000001,Shukla,598.0,0,0,0.0
-01436-05-13,111.2642,99.831,Shukla,597.0,1,0,0.0
-01436-05-14,116.0996,98.82799999999999,Krishna,596.0,0,0,0.0
-01436-05-15,120.3135,95.26899999999999,Krishna,595.0,0,0,0.0
-01436-05-16,122.6333,89.23,Krishna,594.0,0,0,0.0
-01436-05-17,123.0677,80.967,Krishna,593.0,0,0,0.0
-01436-05-18,120.8894,70.962,Krishna,592.0,0,0,0.0
-01436-05-19,116.5012,59.784,Krishna,591.0,0,0,0.0
-01436-05-20,110.3014,48.078,Krishna,590.0,0,0,0.0
-01436-05-21,103.5818,36.455999999999996,Krishna,589.0,0,0,0.0
-01436-05-22,95.6347,25.65,Krishna,588.0,0,0,0.0
-01436-05-23,88.582,16.159000000000002,Krishna,587.0,0,0,0.0
-01436-05-24,80.7221,8.623,Krishna,586.0,0,0,0.0
-01436-05-25,73.2109,3.364,Krishna,585.0,0,0,0.0
-01436-05-26,67.2171,0.579,Krishna,584.0,0,0,0.0
-01436-05-28,62.9917,0.342,Krishna,582.0,0,1,0.0
-01436-05-29,59.8609,2.533,Shukla,581.0,0,0,0.0
-01436-05-30,58.0694,6.871,Shukla,580.0,0,0,0.0
-01436-05-31,58.7527,13.047,Shukla,579.0,0,0,0.0
-01436-06-01,61.0017,20.649,Shukla,578.0,0,0,0.0
-01436-06-02,64.7204,29.304000000000002,Shukla,577.0,0,0,0.0
-01436-06-03,69.7045,38.668,Shukla,576.0,0,0,0.0
-01436-06-04,75.6911,48.424,Shukla,575.0,0,0,0.0
-01436-06-05,81.3855,58.214,Shukla,574.0,0,0,0.0
-01436-06-06,88.5203,67.84899999999999,Shukla,573.0,0,0,0.0
-01436-06-07,94.7549,76.877,Shukla,572.0,0,0,0.0
-01436-06-08,101.797,85.023,Shukla,571.0,0,0,0.0
-01436-06-09,108.2288,91.79700000000001,Shukla,570.0,0,0,0.0
-01436-06-10,113.6058,96.74,Shukla,569.0,0,0,0.0
-01436-06-11,118.4786,99.42,Shukla,568.0,0,0,0.0
-01436-06-12,122.46,99.446,Shukla,567.0,0,0,0.0
-01436-06-13,122.4143,96.671,Krishna,566.0,0,0,0.0
-01436-06-14,121.5291,91.125,Krishna,565.0,0,0,0.0
-01436-06-15,117.2702,83.213,Krishna,564.0,0,0,0.0
-01436-06-16,112.0704,73.37899999999999,Krishna,563.0,0,0,0.0
-01436-06-17,105.3647,62.317,Krishna,562.0,0,0,0.0
-01436-06-18,97.4673,50.729,Krishna,561.0,0,0,0.0
-01436-06-19,90.5097,39.162,Krishna,560.0,0,0,0.0
-01436-06-20,82.7642,28.377,Krishna,559.0,0,0,0.0
-01436-06-21,75.3424,18.847,Krishna,558.0,0,0,0.0
-01436-06-22,69.3598,10.962,Krishna,557.0,0,0,0.0
-01436-06-23,64.0678,5.113,Krishna,556.0,0,0,0.0
-01436-06-24,60.6518,1.474,Krishna,555.0,0,0,0.0
-01436-06-25,58.4179,0.14800000000000002,Krishna,554.0,0,1,0.0
-01436-06-27,58.5513,1.082,Shukla,552.0,0,0,0.0
-01436-06-28,60.2213,4.117,Shukla,551.0,0,0,0.0
-01436-06-29,63.4058,9.008,Shukla,550.0,0,0,0.0
-01436-06-30,67.9463,15.477,Shukla,549.0,0,0,0.0
-01436-07-01,73.5949,23.236,Shukla,548.0,0,0,0.0
-01436-07-02,79.0567,31.948,Shukla,547.0,0,0,0.0
-01436-07-03,86.0574,41.441,Shukla,546.0,0,0,0.0
-01436-07-04,92.2715,51.318000000000005,Shukla,545.0,0,0,0.0
-01436-07-05,99.4318,61.388000000000005,Shukla,544.0,0,0,0.0
-01436-07-06,105.1353,71.171,Shukla,543.0,0,0,0.0
-01436-07-07,112.0576,80.403,Shukla,542.0,0,0,0.0
-01436-07-08,116.6563,88.404,Shukla,541.0,0,0,0.0
-01436-07-09,120.5288,94.69200000000001,Shukla,540.0,0,0,0.0
-01436-07-10,122.347,98.647,Shukla,539.0,0,0,0.0
-01436-07-11,122.0944,99.801,Shukla,538.0,1,0,0.0
-01436-07-12,119.1086,97.91799999999999,Krishna,537.0,0,0,0.0
-01436-07-13,113.9041,93.075,Krishna,536.0,0,0,0.0
-01436-07-14,107.9583,85.596,Krishna,535.0,0,0,0.0
-01436-07-15,99.7755,76.166,Krishna,534.0,0,0,0.0
-01436-07-16,92.5397,65.334,Krishna,533.0,0,0,0.0
-01436-07-17,84.5709,53.945,Krishna,532.0,0,0,0.0
-01436-07-18,77.9329,42.528999999999996,Krishna,531.0,0,0,0.0
-01436-07-19,70.8858,31.811,Krishna,530.0,0,0,0.0
-01436-07-20,65.4697,22.127,Krishna,529.0,0,0,0.0
-01436-07-21,61.8694,13.879000000000001,Krishna,528.0,0,0,0.0
-01436-07-22,59.3585,7.422000000000001,Krishna,527.0,0,0,0.0
-01436-07-23,58.1451,2.9419999999999997,Krishna,526.0,0,0,0.0
-01436-07-24,59.3505,0.522,Krishna,525.0,0,0,0.0
-01436-07-26,62.0595,0.201,Krishna,523.0,0,1,0.0
-01436-07-27,66.1743,1.905,Shukla,522.0,0,0,0.0
-01436-07-28,71.4852,5.499,Shukla,521.0,0,0,0.0
-01436-07-29,76.7086,10.767999999999999,Shukla,520.0,0,0,0.0
-01436-07-30,83.5707,17.570999999999998,Shukla,519.0,0,0,0.0
-01436-07-31,89.7451,25.605999999999998,Shukla,518.0,0,0,0.0
-01436-08-01,96.9754,34.73,Shukla,517.0,0,0,0.0
-01436-08-02,102.8927,44.57,Shukla,516.0,0,0,0.0
-01436-08-03,109.1969,54.934,Shukla,515.0,0,0,0.0
-01436-08-04,114.4568,65.388,Shukla,514.0,0,0,0.0
-01436-08-05,119.2486,75.51899999999999,Shukla,513.0,0,0,0.0
-01436-08-06,122.1607,84.686,Shukla,512.0,0,0,0.0
-01436-08-07,122.9831,92.229,Shukla,511.0,0,0,0.0
-01436-08-08,120.8197,97.45100000000001,Shukla,510.0,0,0,0.0
-01436-08-09,117.0184,99.824,Shukla,509.0,1,0,0.0
-01436-08-10,111.1137,99.022,Krishna,508.0,0,0,0.0
-01436-08-11,103.6185,95.088,Krishna,507.0,0,0,0.0
-01436-08-12,95.9254,88.366,Krishna,506.0,0,0,0.0
-01436-08-13,87.4232,79.515,Krishna,505.0,0,0,0.0
-01436-08-14,80.2611,69.154,Krishna,504.0,0,0,0.0
-01436-08-15,72.7487,58.138999999999996,Krishna,503.0,0,0,0.0
-01436-08-16,66.9335,46.978,Krishna,502.0,0,0,0.0
-01436-08-17,62.0322,36.284,Krishna,501.0,0,0,0.0
-01436-08-18,59.1733,26.421999999999997,Krishna,500.0,0,0,0.0
-01436-08-19,58.5451,17.759,Krishna,499.0,0,0,0.0
-01436-08-20,58.3756,10.672,Krishna,498.0,0,0,0.0
-01436-08-21,60.6562,5.2620000000000005,Krishna,497.0,0,0,0.0
-01436-08-22,64.3648,1.716,Krishna,496.0,0,0,0.0
-01436-08-24,69.3317,0.109,Krishna,494.0,0,1,0.0
-01436-08-25,75.309,0.46,Shukla,493.0,0,1,0.0
-01436-08-26,80.9977,2.713,Shukla,492.0,0,0,0.0
-01436-08-27,88.1299,6.814,Shukla,491.0,0,0,0.0
-01436-08-28,94.3696,12.583,Shukla,490.0,0,0,0.0
-01436-08-29,100.43,19.874000000000002,Shukla,489.0,0,0,0.0
-01436-08-30,107.011,28.538,Shukla,488.0,0,0,0.0
-01436-08-31,112.7312,38.281,Shukla,487.0,0,0,0.0
-01436-09-01,118.2274,48.853,Shukla,486.0,0,0,0.0
-01436-09-02,121.0825,59.742,Shukla,485.0,0,0,0.0
-01436-09-03,123.0564,70.57300000000001,Shukla,484.0,0,0,0.0
-01436-09-04,122.0651,80.62100000000001,Shukla,483.0,0,0,0.0
-01436-09-05,119.2664,89.243,Shukla,482.0,0,0,0.0
-01436-09-06,114.0368,95.67399999999999,Shukla,481.0,0,0,0.0
-01436-09-07,107.7783,99.323,Shukla,480.0,0,0,0.0
-01436-09-08,99.9805,99.79,Shukla,479.0,1,0,0.0
-01436-09-09,92.0131,97.04799999999999,Krishna,478.0,0,0,0.0
-01436-09-10,83.2946,91.445,Krishna,477.0,0,0,0.0
-01436-09-11,76.0138,83.48899999999999,Krishna,476.0,0,0,0.0
-01436-09-12,69.479,73.919,Krishna,475.0,0,0,0.0
-01436-09-13,63.9057,63.443000000000005,Krishna,474.0,0,0,0.0
-01436-09-14,60.4294,52.61,Krishna,473.0,0,0,0.0
-01436-09-15,58.284,42.01,Krishna,472.0,0,0,0.0
-01436-09-16,58.5635,31.984,Krishna,471.0,0,0,0.0
-01436-09-17,60.3706,22.933000000000003,Krishna,470.0,0,0,0.0
-01436-09-18,63.6511,15.118,Krishna,469.0,0,0,0.0
-01436-09-19,68.2477,8.754,Krishna,468.0,0,0,0.0
-01436-09-20,72.9266,4.047,Krishna,467.0,0,0,0.0
-01436-09-21,79.4211,1.087,Krishna,466.0,0,0,0.0
-01436-09-23,85.4246,0.02,Krishna,464.0,0,1,0.0
-01436-09-24,92.6752,0.898,Shukla,463.0,0,0,0.0
-01436-09-25,98.821,3.717,Shukla,462.0,0,0,0.0
-01436-09-26,105.5925,8.458,Shukla,461.0,0,0,0.0
-01436-09-27,111.6194,14.992,Shukla,460.0,0,0,0.0
-01436-09-28,116.5439,23.134,Shukla,459.0,0,0,0.0
-01436-09-29,120.0361,32.633,Shukla,458.0,0,0,0.0
-01436-09-30,122.8444,43.224,Shukla,457.0,0,0,0.0
-01436-10-01,122.837,54.379,Shukla,456.0,0,0,0.0
-01436-10-02,121.0989,65.64,Shukla,455.0,0,0,0.0
-01436-10-03,116.8735,76.329,Shukla,454.0,0,0,0.0
-01436-10-04,111.4515,85.795,Shukla,453.0,0,0,0.0
-01436-10-05,104.2068,93.259,Shukla,452.0,0,0,0.0
-01436-10-06,96.4523,98.126,Shukla,451.0,0,0,0.0
-01436-10-07,87.5907,99.96,Shukla,450.0,1,0,0.0
-01436-10-08,79.8584,98.67399999999999,Krishna,449.0,0,0,0.0
-01436-10-09,72.6417,94.47200000000001,Krishna,448.0,0,0,0.0
-01436-10-10,66.2523,87.85,Krishna,447.0,0,0,0.0
-01436-10-11,61.9129,79.373,Krishna,446.0,0,0,0.0
-01436-10-12,58.9294,69.736,Krishna,445.0,0,0,0.0
-01436-10-13,58.4398,59.457,Krishna,444.0,0,0,0.0
-01436-10-14,59.5772,49.095,Krishna,443.0,0,0,0.0
-01436-10-15,62.2945,39.044000000000004,Krishna,442.0,0,0,0.0
-01436-10-16,66.4306,29.621,Krishna,441.0,0,0,0.0
-01436-10-17,71.7483,21.098000000000003,Krishna,440.0,0,0,0.0
-01436-10-18,76.967,13.76,Krishna,439.0,0,0,0.0
-01436-10-19,83.8136,7.752999999999999,Krishna,438.0,0,0,0.0
-01436-10-20,89.9715,3.372,Krishna,437.0,0,0,0.0
-01436-10-22,96.1517,0.7809999999999999,Krishna,435.0,0,0,0.0
-01436-10-23,103.0613,0.151,Krishna,434.0,0,1,0.0
-01436-10-24,109.3304,1.6130000000000002,Shukla,433.0,0,0,0.0
-01436-10-25,114.5959,5.2,Shukla,432.0,0,0,0.0
-01436-10-26,118.5207,10.849,Shukla,431.0,0,0,0.0
-01436-10-27,121.8427,18.444000000000003,Shukla,430.0,0,0,0.0
-01436-10-28,122.4395,27.635,Shukla,429.0,0,0,0.0
-01436-10-29,121.3854,38.104,Shukla,428.0,0,0,0.0
-01436-10-30,118.8913,49.397,Shukla,427.0,0,0,0.0
-01436-10-31,113.2811,60.845,Shukla,426.0,0,0,0.0
-01436-11-01,106.8019,71.936,Shukla,425.0,0,0,0.0
-01436-11-02,99.7036,81.98200000000001,Shukla,424.0,0,0,0.0
-01436-11-03,92.2407,90.285,Shukla,423.0,0,0,0.0
-01436-11-04,83.7385,96.204,Shukla,422.0,0,0,0.0
-01436-11-05,76.3805,99.391,Shukla,421.0,0,0,0.0
-01436-11-06,69.5419,99.64399999999999,Shukla,420.0,1,0,0.0
-01436-11-07,63.5556,97.094,Krishna,419.0,0,0,0.0
-01436-11-08,60.6527,92.01799999999999,Krishna,418.0,0,0,0.0
-01436-11-09,58.2851,85.01,Krishna,417.0,0,0,0.0
-01436-11-10,58.5408,76.529,Krishna,416.0,0,0,0.0
-01436-11-11,61.4795,67.08,Krishna,415.0,0,0,0.0
-01436-11-12,65.0169,57.239,Krishna,414.0,0,0,0.0
-01436-11-13,69.8772,47.317,Krishna,413.0,0,0,0.0
-01436-11-14,74.762,37.689,Krishna,412.0,0,0,0.0
-01436-11-15,81.38,28.517,Krishna,411.0,0,0,0.0
-01436-11-16,87.4142,20.188,Krishna,410.0,0,0,0.0
-01436-11-17,94.6068,12.887,Krishna,409.0,0,0,0.0
-01436-11-18,100.5997,7.001,Krishna,408.0,0,0,0.0
-01436-11-20,107.1053,2.766,Krishna,406.0,0,0,0.0
-01436-11-21,112.7234,0.51,Krishna,405.0,0,0,0.0
-01436-11-22,117.0801,0.46799999999999997,Krishna,404.0,0,1,0.0
-01436-11-23,120.862,2.7969999999999997,Shukla,403.0,0,0,0.0
-01436-11-24,122.8851,7.5089999999999995,Shukla,402.0,0,0,0.0
-01436-11-25,122.1956,14.418,Shukla,401.0,0,0,0.0
-01436-11-26,119.0558,23.208000000000002,Shukla,400.0,0,0,0.0
-01436-11-27,114.7738,33.505,Shukla,399.0,0,0,0.0
-01436-11-28,108.6943,44.729,Shukla,398.0,0,0,0.0
-01436-11-29,102.0525,56.343,Shukla,397.0,0,0,0.0
-01436-11-30,94.1163,67.635,Shukla,396.0,0,0,0.0
-01436-12-01,86.9911,78.079,Shukla,395.0,0,0,0.0
-01436-12-02,78.987,86.925,Shukla,394.0,0,0,0.0
-01436-12-03,72.2316,93.74799999999999,Shukla,393.0,0,0,0.0
-01436-12-04,66.0572,98.10799999999999,Shukla,392.0,0,0,0.0
-01436-12-05,61.7346,99.831,Shukla,391.0,1,0,0.0
-01436-12-06,59.611,98.906,Krishna,390.0,0,0,0.0
-01436-12-07,59.0402,95.553,Krishna,389.0,0,0,0.0
-01436-12-08,60.1786,90.139,Krishna,388.0,0,0,0.0
-01436-12-09,62.9918,83.09,Krishna,387.0,0,0,0.0
-01436-12-10,67.2859,74.828,Krishna,386.0,0,0,0.0
-01436-12-11,72.7693,65.73899999999999,Krishna,385.0,0,0,0.0
-01436-12-12,79.1175,56.163000000000004,Krishna,384.0,0,0,0.0
-01436-12-13,84.9995,46.463,Krishna,383.0,0,0,0.0
-01436-12-14,91.1247,36.871,Krishna,382.0,0,0,0.0
-01436-12-15,98.223,27.625999999999998,Krishna,381.0,0,0,0.0
-01436-12-16,104.9555,19.119,Krishna,380.0,0,0,0.0
-01436-12-17,109.9361,11.76,Krishna,379.0,0,0,0.0
-01436-12-18,115.8481,5.836,Krishna,378.0,0,0,0.0
-01436-12-20,119.2469,1.88,Krishna,376.0,0,0,0.0
-01436-12-21,121.8753,0.222,Krishna,375.0,0,1,0.0
-01436-12-22,122.6472,1.163,Shukla,374.0,0,0,0.0
-01436-12-23,120.7495,4.776,Shukla,373.0,0,0,0.0
-01436-12-24,116.551,10.917,Shukla,372.0,0,0,0.0
-01436-12-25,110.4665,19.241,Shukla,371.0,0,0,0.0
-01436-12-26,103.8166,29.295,Shukla,370.0,0,0,0.0
-01436-12-27,96.8756,40.483000000000004,Shukla,369.0,0,0,0.0
-01436-12-28,88.9109,52.077,Shukla,368.0,0,0,0.0
-01436-12-29,81.0651,63.481,Shukla,367.0,0,0,0.0
-01436-12-30,74.4618,74.146,Shukla,366.0,0,0,0.0
-01436-12-31,68.3556,83.439,Shukla,365.0,0,0,0.0
-01437-01-01,68.5122,84.044,Krishna,1095.0,0,0,0.0
-01437-01-02,73.2937,76.002,Krishna,1094.0,0,0,0.0
-01437-01-03,79.9318,66.633,Krishna,1093.0,0,0,0.0
-01437-01-04,87.1164,56.269,Krishna,1092.0,0,0,0.0
-01437-01-05,94.4857,45.284,Krishna,1091.0,0,0,0.0
-01437-01-06,102.6371,34.097,Krishna,1090.0,0,0,0.0
-01437-01-07,108.9939,23.456,Krishna,1089.0,0,0,0.0
-01437-01-08,116.0275,13.927999999999999,Krishna,1088.0,0,0,0.0
-01437-01-10,121.0943,6.4479999999999995,Krishna,1086.0,0,0,0.0
-01437-01-11,122.8303,1.7469999999999999,Krishna,1085.0,0,0,0.0
-01437-01-12,123.3246,0.24100000000000002,Krishna,1084.0,0,1,0.0
-01437-01-13,120.1161,2.028,Shukla,1083.0,0,0,0.0
-01437-01-14,114.8898,6.776,Shukla,1082.0,0,0,0.0
-01437-01-15,108.2363,13.902999999999999,Shukla,1081.0,0,0,0.0
-01437-01-16,101.5257,22.764,Shukla,1080.0,0,0,0.0
-01437-01-17,94.045,32.626,Shukla,1079.0,0,0,0.0
-01437-01-18,86.8912,42.946999999999996,Shukla,1078.0,0,0,0.0
-01437-01-19,80.1362,53.247,Shukla,1077.0,0,0,0.0
-01437-01-20,73.8288,63.14,Shukla,1076.0,0,0,0.0
-01437-01-21,68.0224,72.316,Shukla,1075.0,0,0,0.0
-01437-01-22,63.7461,80.57,Shukla,1074.0,0,0,0.0
-01437-01-23,60.1782,87.60600000000001,Shukla,1073.0,0,0,0.0
-01437-01-24,58.4447,93.24700000000001,Shukla,1072.0,0,0,0.0
-01437-01-25,57.796,97.25,Shukla,1071.0,0,0,0.0
-01437-01-26,59.3806,99.46,Shukla,1070.0,0,0,0.0
-01437-01-27,62.3368,99.726,Shukla,1069.0,1,0,0.0
-01437-01-28,66.6379,97.978,Krishna,1068.0,0,0,0.0
-01437-01-29,72.1331,94.214,Krishna,1067.0,0,0,0.0
-01437-01-30,78.5766,88.49700000000001,Krishna,1066.0,0,0,0.0
-01437-01-31,85.6603,80.97,Krishna,1065.0,0,0,0.0
-01437-02-01,93.0312,71.857,Krishna,1064.0,0,0,0.0
-01437-02-02,100.2896,61.473,Krishna,1063.0,0,0,0.0
-01437-02-03,106.9805,50.239,Krishna,1062.0,0,0,0.0
-01437-02-04,113.6152,38.623000000000005,Krishna,1061.0,0,0,0.0
-01437-02-05,118.6271,27.355999999999998,Krishna,1060.0,0,0,0.0
-01437-02-06,122.5751,17.14,Krishna,1059.0,0,0,0.0
-01437-02-07,123.2855,8.857000000000001,Krishna,1058.0,0,0,0.0
-01437-02-09,121.9943,3.12,Krishna,1056.0,0,0,0.0
-01437-02-10,117.277,0.392,Krishna,1055.0,0,1,0.0
-01437-02-11,111.683,0.7440000000000001,Shukla,1054.0,0,0,0.0
-01437-02-12,104.7557,3.98,Shukla,1053.0,0,0,0.0
-01437-02-13,96.8704,9.641,Shukla,1052.0,0,0,0.0
-01437-02-14,90.1783,17.241,Shukla,1051.0,0,0,0.0
-01437-02-15,82.9261,26.111,Shukla,1050.0,0,0,0.0
-01437-02-16,76.163,35.757,Shukla,1049.0,0,0,0.0
-01437-02-17,69.9588,45.723,Shukla,1048.0,0,0,0.0
-01437-02-18,64.3792,55.629,Shukla,1047.0,0,0,0.0
-01437-02-19,60.4767,65.222,Shukla,1046.0,0,0,0.0
-01437-02-20,58.3968,74.209,Shukla,1045.0,0,0,0.0
-01437-02-21,57.3499,82.251,Shukla,1044.0,0,0,0.0
-01437-02-22,58.4864,89.126,Shukla,1043.0,0,0,0.0
-01437-02-23,60.969,94.512,Shukla,1042.0,0,0,0.0
-01437-02-24,64.8215,98.16,Shukla,1041.0,0,0,0.0
-01437-02-25,69.9432,99.845,Shukla,1040.0,1,0,0.0
-01437-02-26,76.1232,99.39,Krishna,1039.0,0,0,0.0
-01437-02-27,83.0669,96.696,Krishna,1038.0,0,0,0.0
-01437-02-28,90.4206,91.762,Krishna,1037.0,0,0,0.0
-01437-03-01,97.7836,84.706,Krishna,1036.0,0,0,0.0
-01437-03-02,105.7417,75.719,Krishna,1035.0,0,0,0.0
-01437-03-03,111.7473,65.286,Krishna,1034.0,0,0,0.0
-01437-03-04,117.3638,53.792,Krishna,1033.0,0,0,0.0
-01437-03-05,122.1445,41.848,Krishna,1032.0,0,0,0.0
-01437-03-06,123.8309,30.285999999999998,Krishna,1031.0,0,0,0.0
-01437-03-07,122.5433,19.820999999999998,Krishna,1030.0,0,0,0.0
-01437-03-08,119.6329,11.083,Krishna,1029.0,0,0,0.0
-01437-03-10,114.613,4.685,Krishna,1027.0,0,0,0.0
-01437-03-11,107.9668,0.986,Krishna,1026.0,0,0,0.0
-01437-03-12,101.0453,0.098,Krishna,1025.0,0,1,0.0
-01437-03-13,93.1932,1.912,Shukla,1024.0,0,0,0.0
-01437-03-14,85.5872,6.126,Shukla,1023.0,0,0,0.0
-01437-03-15,78.3875,12.322000000000001,Shukla,1022.0,0,0,0.0
-01437-03-16,72.6633,20.092,Shukla,1021.0,0,0,0.0
-01437-03-17,66.6267,28.877,Shukla,1020.0,0,0,0.0
-01437-03-18,62.2772,38.379,Shukla,1019.0,0,0,0.0
-01437-03-19,58.7924,48.174,Shukla,1018.0,0,0,0.0
-01437-03-20,57.2856,58.006,Shukla,1017.0,0,0,0.0
-01437-03-21,57.9301,67.563,Shukla,1016.0,0,0,0.0
-01437-03-22,59.894,76.473,Shukla,1015.0,0,0,0.0
-01437-03-23,63.2311,84.42399999999999,Shukla,1014.0,0,0,0.0
-01437-03-24,67.884,91.087,Shukla,1013.0,0,0,0.0
-01437-03-25,73.6887,96.116,Shukla,1012.0,0,0,0.0
-01437-03-26,80.389,99.17299999999999,Shukla,1011.0,0,0,0.0
-01437-03-27,87.6535,99.962,Shukla,1010.0,1,0,0.5
-01437-03-28,95.0862,98.275,Krishna,1009.0,0,0,0.0
-01437-03-29,103.2624,94.014,Krishna,1008.0,0,0,0.0
-01437-03-30,109.6224,87.34200000000001,Krishna,1007.0,0,0,0.0
-01437-03-31,115.7109,78.485,Krishna,1006.0,0,0,0.0
-01437-04-01,121.0662,67.892,Krishna,1005.0,0,0,0.0
-01437-04-02,123.4053,56.295,Krishna,1004.0,0,0,0.0
-01437-04-03,123.792,44.321999999999996,Krishna,1003.0,0,0,0.0
