DaysSince,Date,jd,Body,EclType,Mag
176,921-Dec-17,2057798.0,L,T,2.186
532,923-Jun-01,2058330.0,L,P,1.626
502,924-Oct-15,2058832.0,L,N,0.569
178,925-Apr-11,2059010.0,L,T,2.062
176,925-Oct-04,2059186.0,L,P,1.936
178,926-Apr-01,2059364.0,L,T,2.273
532,927-Sep-14,2059896.0,L,P,1.168
146,928-Feb-08,2060042.0,L,N,0.8290000000000001
356,929-Jan-28,2060398.0,L,T,2.188
176,929-Jul-24,2060574.0,L,T,2.408
178,930-Jan-17,2060752.0,L,T,2.247
176,930-Jul-13,2060928.0,L,P,1.9780000000000002
354,931-Jul-02,2061282.0,L,N,0.612
150,931-Nov-28,2061432.0,L,N,0.8220000000000001
176,932-May-22,2061608.0,L,P,1.643
178,932-Nov-16,2061786.0,L,P,2.05
354,933-Nov-05,2062140.0,L,T,2.5069999999999997
178,934-May-02,2062318.0,L,P,1.29
324,935-Mar-23,2062642.0,L,N,0.825
206,935-Oct-14,2062848.0,L,N,0.045
148,936-Mar-11,2062996.0,L,T,2.137
178,936-Sep-04,2063174.0,L,T,2.086
176,937-Feb-28,2063350.0,L,T,2.325
178,937-Aug-24,2063528.0,L,T,2.2640000000000002
354,938-Aug-14,2063882.0,L,N,0.8370000000000001
148,939-Jan-08,2064030.0,L,P,0.973
354,939-Dec-29,2064384.0,L,T,2.181
176,940-Jun-22,2064560.0,L,T,2.531
178,940-Dec-17,2064738.0,L,T,2.271
178,941-Jun-12,2064916.0,L,P,1.766
176,941-Dec-06,2065092.0,L,N,0.971
178,942-Jun-01,2065270.0,L,N,0.452
148,942-Oct-27,2065418.0,L,N,0.537
178,943-Apr-23,2065596.0,L,P,1.945
354,944-Apr-11,2065950.0,L,T,2.385
176,944-Oct-04,2066126.0,L,T,2.495
178,945-Mar-31,2066304.0,L,N,1.003
324,946-Feb-19,2066628.0,L,N,0.7809999999999999
178,946-Aug-15,2066806.0,L,N,0.917
354,947-Aug-04,2067160.0,L,T,2.275
178,948-Jan-29,2067338.0,L,T,2.2680000000000002
176,948-Jul-23,2067514.0,L,T,2.129
178,949-Jan-17,2067692.0,L,P,1.028
176,949-Jul-13,2067868.0,L,N,0.762
148,949-Dec-08,2068016.0,L,N,0.813
178,950-Jun-03,2068194.0,L,P,1.508
176,950-Nov-27,2068370.0,L,P,2.036
178,951-May-23,2068548.0,L,T,2.7880000000000003
176,951-Nov-16,2068724.0,L,T,2.529
354,952-Nov-04,2069078.0,L,P,1.2570000000000001
326,953-Sep-25,2069404.0,L,N,0.757
710,955-Sep-05,2070114.0,L,T,2.356
176,956-Feb-28,2070290.0,L,P,1.08
326,957-Jan-19,2070616.0,L,N,0.956
176,957-Jul-14,2070792.0,L,N,0.943
178,958-Jan-08,2070970.0,L,T,2.17
176,958-Jul-03,2071146.0,L,T,2.384
178,958-Dec-29,2071324.0,L,T,2.278
354,959-Dec-18,2071678.0,L,N,0.98
148,960-May-13,2071826.0,L,N,0.503
30,960-Jun-12,2071856.0,L,N,0.585
500,961-Oct-26,2072356.0,L,P,1.8659999999999999
178,962-Apr-22,2072534.0,L,T,2.509
178,962-Oct-16,2072712.0,L,T,2.537
176,963-Apr-11,2072888.0,L,P,1.119
178,963-Oct-05,2073066.0,L,P,1.285
326,964-Aug-26,2073392.0,L,N,0.81
176,965-Feb-18,2073568.0,L,T,2.108
178,965-Aug-15,2073746.0,L,T,2.149
354,966-Aug-04,2074100.0,L,T,2.27
178,967-Jan-29,2074278.0,L,P,1.047
324,967-Dec-19,2074602.0,L,N,0.8009999999999999
354,968-Dec-07,2074956.0,L,P,2.024
178,969-Jun-03,2075134.0,L,T,2.733
176,969-Nov-26,2075310.0,L,T,2.543
178,970-May-23,2075488.0,L,P,1.5419999999999998
176,970-Nov-16,2075664.0,L,P,1.276
148,971-Apr-13,2075812.0,L,N,0.598
178,971-Oct-07,2075990.0,L,N,0.7120000000000001
28,971-Nov-05,2076018.0,L,N,0.107
148,972-Apr-01,2076166.0,L,P,1.93
178,972-Sep-25,2076344.0,L,P,1.9509999999999998
176,973-Mar-21,2076520.0,L,T,2.485
356,974-Mar-11,2076876.0,L,P,1.148
176,974-Sep-04,2077052.0,L,N,1.044
326,975-Jul-26,2077378.0,L,N,0.804
176,976-Jan-19,2077554.0,L,T,2.154
532,977-Jul-03,2078086.0,L,T,2.044
502,978-Nov-17,2078588.0,L,N,0.502
178,979-May-14,2078766.0,L,P,1.6840000000000002
176,979-Nov-07,2078942.0,L,P,1.847
178,980-May-03,2079120.0,L,T,2.6439999999999997
176,980-Oct-26,2079296.0,L,T,2.569
178,981-Apr-22,2079474.0,L,P,1.25
178,981-Oct-16,2079652.0,L,P,1.325
146,982-Mar-12,2079798.0,L,N,0.652
356,983-Mar-02,2080154.0,L,T,2.05
354,984-Feb-19,2080508.0,L,T,2.343
530,985-Aug-03,2081038.0,L,P,1.037
150,985-Dec-30,2081188.0,L,N,0.789
176,986-Jun-24,2081364.0,L,P,1.242
178,986-Dec-19,2081542.0,L,P,2.012
354,987-Dec-08,2081896.0,L,T,2.552
178,988-Jun-03,2082074.0,L,P,1.676
324,989-Apr-24,2082398.0,L,N,0.46799999999999997
206,989-Nov-16,2082604.0,L,N,0.126
148,990-Apr-13,2082752.0,L,P,1.808
178,990-Oct-07,2082930.0,L,P,1.903
176,991-Apr-02,2083106.0,L,T,2.582
178,991-Sep-26,2083284.0,L,T,2.504
354,992-Sep-14,2083638.0,L,P,1.13
148,993-Feb-09,2083786.0,L,N,0.897
30,993-Mar-11,2083816.0,L,N,0.01
678,995-Jan-19,2084494.0,L,T,2.306
178,995-Jul-15,2084672.0,L,T,2.176
176,996-Jan-08,2084848.0,L,N,1.004
178,996-Jul-03,2085026.0,L,N,0.8490000000000001
148,996-Nov-28,2085174.0,L,N,0.495
178,997-May-25,2085352.0,L,P,1.5430000000000001
530,998-Nov-06,2085882.0,L,T,2.591
354,999-Oct-27,2086236.0,L,P,1.357
148,1000-Mar-23,2086384.0,L,N,0.5710000000000001
176,1000-Sep-16,2086560.0,L,N,0.634
30,1000-Oct-16,2086590.0,L,N,0.027999999999999997
324,1001-Sep-05,2086914.0,L,P,1.931
178,1002-Mar-02,2087092.0,L,T,2.397
176,1002-Aug-25,2087268.0,L,T,2.52
178,1003-Feb-19,2087446.0,L,P,1.115
176,1003-Aug-14,2087622.0,L,P,1.159
150,1004-Jan-10,2087772.0,L,N,0.77
176,1004-Jul-05,2087948.0,L,P,1.112
178,1004-Dec-29,2088126.0,L,P,1.9969999999999999
176,1005-Jun-24,2088302.0,L,T,2.461
178,1005-Dec-18,2088480.0,L,T,2.5610000000000004
354,1006-Dec-07,2088834.0,L,P,1.297
178,1007-Jun-03,2089012.0,L,N,0.331
146,1007-Oct-28,2089158.0,L,N,0.653
356,1008-Oct-17,2089514.0,L,P,1.865
354,1009-Oct-07,2089868.0,L,T,2.559
176,1010-Apr-01,2090044.0,L,P,1.319
326,1011-Feb-21,2090370.0,L,N,0.852
176,1011-Aug-16,2090546.0,L,N,0.5579999999999999
178,1012-Feb-10,2090724.0,L,T,2.094
176,1012-Aug-04,2090900.0,L,P,1.9909999999999999
180,1013-Jan-30,2091080.0,L,T,2.331
354,1014-Jan-19,2091434.0,L,N,1.026
146,1014-Jun-15,2091580.0,L,N,0.10099999999999999
30,1014-Jul-15,2091610.0,L,P,0.976
502,1015-Nov-28,2092112.0,L,P,1.828
178,1016-May-24,2092290.0,L,T,2.823
354,1017-May-13,2092644.0,L,P,1.54
176,1017-Nov-06,2092820.0,L,P,1.3780000000000001
178,1018-May-02,2092998.0,L,N,0.20199999999999999
148,1018-Sep-27,2093146.0,L,N,0.565
176,1019-Mar-23,2093322.0,L,P,1.899
178,1019-Sep-17,2093500.0,L,P,1.8430000000000002
354,1020-Sep-05,2093854.0,L,T,2.627
178,1021-Mar-02,2094032.0,L,P,1.1640000000000001
324,1022-Jan-20,2094356.0,L,N,0.745
206,1022-Aug-14,2094562.0,L,N,0.009000000000000001
148,1023-Jan-09,2094710.0,L,P,1.979
178,1023-Jul-06,2094888.0,L,T,2.327
176,1023-Dec-29,2095064.0,L,T,2.571
178,1024-Jun-24,2095242.0,L,P,1.953
178,1024-Dec-18,2095420.0,L,P,1.304
178,1025-Jun-14,2095598.0,L,N,0.474
176,1025-Dec-07,2095774.0,L,N,0.14800000000000002
148,1026-May-04,2095922.0,L,P,1.534
176,1026-Oct-28,2096098.0,L,P,1.837
178,1027-Apr-23,2096276.0,L,T,2.812
354,1028-Apr-12,2096630.0,L,P,1.422
178,1028-Oct-06,2096808.0,L,P,1.264
176,1029-Apr-01,2096984.0,L,N,0.168
148,1029-Aug-26,2097132.0,L,N,0.455
178,1030-Feb-21,2097310.0,L,T,2.045
176,1030-Aug-16,2097486.0,L,P,1.882
354,1031-Aug-05,2097840.0,L,T,2.421
502,1032-Dec-19,2098342.0,L,N,0.488
178,1033-Jun-15,2098520.0,L,P,1.251
178,1033-Dec-09,2098698.0,L,P,1.8259999999999998
176,1034-Jun-04,2098874.0,L,T,2.6689999999999996
178,1034-Nov-28,2099052.0,L,T,2.616
178,1035-May-25,2099230.0,L,P,1.695
354,1036-May-13,2099584.0,L,N,0.344
176,1036-Nov-06,2099760.0,L,N,0.07
148,1037-Apr-03,2099908.0,L,P,1.807
354,1038-Mar-23,2100262.0,L,T,2.542
532,1039-Sep-05,2100794.0,L,P,1.371
324,1040-Jul-26,2101118.0,L,N,0.8690000000000001
30,1040-Aug-25,2101148.0,L,N,0.113
148,1041-Jan-20,2101296.0,L,P,1.9509999999999998
354,1042-Jan-09,2101650.0,L,T,2.585
178,1042-Jul-06,2101828.0,L,T,2.0909999999999997
176,1042-Dec-29,2102004.0,L,P,1.3130000000000002
148,1043-May-26,2102152.0,L,N,0.027999999999999997
178,1043-Nov-19,2102330.0,L,N,0.625
30,1043-Dec-19,2102360.0,L,N,0.154
146,1044-May-14,2102506.0,L,P,1.385
354,1045-May-03,2102860.0,L,T,2.803
178,1045-Oct-28,2103038.0,L,T,2.635
354,1046-Oct-17,2103392.0,L,P,1.3130000000000002
148,1047-Mar-14,2103540.0,L,N,0.726
30,1047-Apr-13,2103570.0,L,N,0.262
148,1047-Sep-07,2103718.0,L,N,0.364
28,1047-Oct-06,2103746.0,L,N,0.047
504,1049-Feb-20,2104250.0,L,T,2.415
176,1049-Aug-16,2104426.0,L,T,2.53
178,1050-Feb-09,2104604.0,L,P,1.097
176,1050-Aug-05,2104780.0,L,P,1.212
148,1050-Dec-31,2104928.0,L,N,0.48100000000000004
178,1051-Jun-27,2105106.0,L,P,1.1059999999999999
532,1052-Dec-09,2105638.0,L,T,2.622
354,1053-Nov-28,2105992.0,L,P,1.399
146,1054-Apr-24,2106138.0,L,N,0.26
178,1054-Oct-19,2106316.0,L,N,0.461
354,1055-Oct-08,2106670.0,L,P,1.704
178,1056-Apr-03,2106848.0,L,T,2.6319999999999997
176,1056-Sep-26,2107024.0,L,T,2.798
178,1057-Mar-23,2107202.0,L,P,1.3019999999999998
176,1057-Sep-15,2107378.0,L,P,1.4569999999999999
150,1058-Feb-11,2107528.0,L,N,0.662
176,1058-Aug-07,2107704.0,L,N,0.759
178,1059-Jan-31,2107882.0,L,P,1.9140000000000001
176,1059-Jul-27,2108058.0,L,T,2.075
178,1060-Jan-20,2108236.0,L,T,2.6039999999999996
354,1061-Jan-08,2108590.0,L,P,1.325
178,1061-Jul-05,2108768.0,L,N,0.762
148,1061-Nov-30,2108916.0,L,N,0.618
176,1062-May-26,2109092.0,L,P,1.232
178,1062-Nov-19,2109270.0,L,P,1.805
354,1063-Nov-09,2109624.0,L,T,2.659
176,1064-May-03,2109800.0,L,P,1.656
178,1064-Oct-28,2109978.0,L,P,1.35
148,1065-Mar-25,2110126.0,L,N,0.643
354,1066-Mar-14,2110480.0,L,P,1.9140000000000001
176,1066-Sep-06,2110656.0,L,P,1.6980000000000002
180,1067-Mar-04,2110836.0,L,T,2.477
354,1068-Feb-21,2111190.0,L,P,1.148
176,1068-Aug-16,2111366.0,L,P,1.32
502,1069-Dec-30,2111868.0,L,P,1.818
710,1071-Dec-10,2112578.0,L,P,1.4040000000000001
176,1072-Jun-03,2112754.0,L,N,0.644
148,1072-Oct-29,2112902.0,L,N,0.424
176,1073-Apr-24,2113078.0,L,P,1.591
178,1073-Oct-19,2113256.0,L,P,1.6540000000000001
354,1074-Oct-07,2113610.0,L,T,2.862
178,1075-Apr-04,2113788.0,L,P,1.39
176,1075-Sep-27,2113964.0,L,P,1.5290000000000001
148,1076-Feb-22,2114112.0,L,N,0.602
206,1076-Sep-15,2114318.0,L,N,0.287
148,1077-Feb-10,2114466.0,L,P,1.8659999999999999
178,1077-Aug-07,2114644.0,L,T,1.959
176,1078-Jan-30,2114820.0,L,T,2.634
178,1078-Jul-27,2114998.0,L,T,2.3569999999999998
178,1079-Jan-20,2115176.0,L,P,1.3419999999999999
176,1079-Jul-16,2115352.0,L,N,0.905
178,1080-Jan-09,2115530.0,L,N,0.175
326,1080-Nov-30,2115856.0,L,P,1.798
176,1081-May-25,2116032.0,L,T,2.5180000000000002
354,1082-May-15,2116386.0,L,P,1.784
178,1082-Nov-08,2116564.0,L,P,1.379
176,1083-May-04,2116740.0,L,N,0.48100000000000004
148,1083-Sep-28,2116888.0,L,N,0.225
178,1084-Mar-25,2117066.0,L,P,1.83
176,1084-Sep-17,2117242.0,L,P,1.625
354,1085-Sep-06,2117596.0,L,T,2.714
502,1087-Jan-21,2118098.0,L,N,0.45799999999999996
208,1087-Aug-17,2118306.0,L,N,0.034
148,1088-Jan-11,2118454.0,L,P,1.808
176,1088-Jul-06,2118630.0,L,T,2.2
178,1088-Dec-30,2118808.0,L,T,2.6319999999999997
176,1089-Jun-25,2118984.0,L,T,2.18
354,1090-Jun-14,2119338.0,L,N,0.797
180,1090-Dec-10,2119518.0,L,N,0.081
146,1091-May-06,2119664.0,L,P,1.47
354,1092-Apr-24,2120018.0,L,T,2.8160000000000003
532,1093-Oct-07,2120550.0,L,P,1.588
178,1094-Apr-03,2120728.0,L,N,0.040999999999999995
146,1094-Aug-28,2120874.0,L,N,0.568
30,1094-Sep-27,2120904.0,L,N,0.355
148,1095-Feb-22,2121052.0,L,P,1.806
354,1096-Feb-11,2121406.0,L,T,2.6719999999999997
178,1096-Aug-06,2121584.0,L,T,2.481
176,1097-Jan-30,2121760.0,L,P,1.369
326,1097-Dec-21,2122086.0,L,N,0.608
30,1098-Jan-20,2122116.0,L,N,0.193
146,1098-Jun-16,2122262.0,L,N,0.9209999999999999
354,1099-Jun-05,2122616.0,L,T,2.372
178,1099-Nov-30,2122794.0,L,T,2.6860000000000004
354,1100-Nov-18,2123148.0,L,P,1.399
148,1101-Apr-15,2123296.0,L,N,0.447
30,1101-May-15,2123326.0,L,N,0.603
146,1101-Oct-09,2123472.0,L,N,0.17800000000000002
30,1101-Nov-07,2123502.0,L,N,0.17300000000000001
502,1103-Mar-25,2124004.0,L,T,2.642
178,1103-Sep-18,2124182.0,L,T,2.7889999999999997
176,1104-Mar-13,2124358.0,L,P,1.294
178,1104-Sep-06,2124536.0,L,P,1.5
148,1105-Feb-01,2124684.0,L,N,0.434
28,1105-Mar-02,2124712.0,L,N,0.034
148,1105-Jul-28,2124860.0,L,N,0.69
178,1106-Jan-21,2125038.0,L,P,1.7930000000000001
178,1106-Jul-18,2125216.0,L,P,2.051
176,1107-Jan-11,2125392.0,L,T,2.642
178,1107-Jul-07,2125570.0,L,T,2.338
176,1107-Dec-31,2125746.0,L,P,1.41
326,1108-Nov-20,2126072.0,L,N,0.377
354,1109-Nov-09,2126426.0,L,P,1.5859999999999999
178,1110-May-06,2126604.0,L,T,2.694
176,1110-Oct-29,2126780.0,L,T,2.85
178,1111-Apr-25,2126958.0,L,P,1.599
176,1111-Oct-18,2127134.0,L,P,1.636
178,1112-Apr-14,2127312.0,L,N,0.142
148,1112-Sep-08,2127460.0,L,N,0.489
176,1113-Mar-04,2127636.0,L,P,1.7309999999999999
178,1113-Aug-28,2127814.0,L,P,1.756
176,1114-Feb-21,2127990.0,L,T,2.7230000000000003
178,1114-Aug-18,2128168.0,L,T,2.596
176,1115-Feb-10,2128344.0,L,P,1.405
326,1116-Jan-02,2128670.0,L,N,0.602
176,1116-Jun-26,2128846.0,L,N,0.767
178,1116-Dec-21,2129024.0,L,P,1.787
178,1117-Jun-16,2129202.0,L,T,2.224
178,1117-Dec-11,2129380.0,L,T,2.693
176,1118-Jun-05,2129556.0,L,T,2.055
178,1118-Nov-30,2129734.0,L,P,1.413
148,1119-Apr-27,2129882.0,L,N,0.336
206,1119-Nov-19,2130088.0,L,N,0.198
148,1120-Apr-15,2130236.0,L,P,1.6230000000000002
176,1120-Oct-08,2130412.0,L,P,1.52
178,1121-Apr-05,2130590.0,L,T,2.7460000000000004
354,1122-Mar-25,2130944.0,L,P,1.3880000000000001
178,1122-Sep-18,2131122.0,L,P,1.5719999999999998
176,1123-Mar-14,2131298.0,L,N,0.11199999999999999
148,1123-Aug-09,2131446.0,L,N,0.5660000000000001
30,1123-Sep-07,2131476.0,L,N,0.205
146,1124-Feb-01,2131622.0,L,P,1.768
710,1126-Jan-11,2132332.0,L,P,1.4169999999999998
326,1126-Dec-02,2132658.0,L,N,0.363
28,1126-Dec-31,2132686.0,L,N,0.079
148,1127-May-27,2132834.0,L,P,1.214
178,1127-Nov-21,2133012.0,L,P,1.565
352,1128-Nov-08,2133364.0,L,T,2.822
180,1129-May-06,2133544.0,L,P,1.72
176,1129-Oct-29,2133720.0,L,P,1.671
148,1130-Mar-26,2133868.0,L,N,0.34299999999999997
206,1130-Oct-18,2134074.0,L,N,0.45799999999999996
148,1131-Mar-15,2134222.0,L,P,1.645
178,1131-Sep-09,2134400.0,L,P,1.67
176,1132-Mar-03,2134576.0,L,T,2.784
178,1132-Aug-28,2134754.0,L,T,2.702
354,1133-Aug-17,2135108.0,L,P,1.296
176,1134-Feb-10,2135284.0,L,N,0.25
326,1135-Jan-02,2135610.0,L,P,1.777
530,1136-Jun-15,2136140.0,L,T,2.194
178,1136-Dec-10,2136318.0,L,P,1.4240000000000002
178,1137-Jun-05,2136496.0,L,N,0.86
146,1137-Oct-30,2136642.0,L,N,0.11599999999999999
180,1138-Apr-27,2136822.0,L,P,1.5019999999999998
176,1138-Oct-20,2136998.0,L,P,1.486
354,1139-Oct-09,2137352.0,L,T,2.781
502,1141-Feb-22,2137854.0,L,N,0.355
208,1141-Sep-18,2138062.0,L,N,0.273
146,1142-Feb-12,2138208.0,L,P,1.734
178,1142-Aug-08,2138386.0,L,P,1.7730000000000001
176,1143-Feb-01,2138562.0,L,T,2.681
178,1143-Jul-28,2138740.0,L,T,2.639
354,1144-Jul-16,2139094.0,L,P,1.244
178,1145-Jan-11,2139272.0,L,N,0.083
148,1145-Jun-07,2139420.0,L,P,1.082
354,1146-May-27,2139774.0,L,T,2.4330000000000003
530,1147-Nov-09,2140304.0,L,P,1.696
150,1148-Apr-06,2140454.0,L,N,0.22899999999999998
28,1148-May-05,2140482.0,L,N,0.37799999999999995
148,1148-Sep-29,2140630.0,L,N,0.365
30,1148-Oct-29,2140660.0,L,N,0.49200000000000005
148,1149-Mar-26,2140808.0,L,P,1.5430000000000001
354,1150-Mar-15,2141162.0,L,T,2.861
176,1150-Sep-08,2141338.0,L,T,2.795
178,1151-Mar-04,2141516.0,L,P,1.5090000000000001
178,1151-Aug-29,2141694.0,L,P,1.409
146,1152-Jan-23,2141840.0,L,N,0.568
208,1152-Aug-17,2142048.0,L,N,0.065
324,1153-Jul-07,2142372.0,L,P,1.9380000000000002
178,1154-Jan-01,2142550.0,L,T,2.71
354,1154-Dec-21,2142904.0,L,P,1.436
148,1155-May-18,2143052.0,L,N,0.087
30,1155-Jun-17,2143082.0,L,P,0.992
146,1155-Nov-11,2143228.0,L,N,0.1
30,1155-Dec-10,2143258.0,L,N,0.22899999999999998
502,1157-Apr-26,2143760.0,L,T,2.779
178,1157-Oct-20,2143938.0,L,T,2.7439999999999998
176,1158-Apr-15,2144114.0,L,P,1.617
178,1158-Oct-09,2144292.0,L,P,1.6840000000000002
148,1159-Mar-06,2144440.0,L,N,0.299
28,1159-Apr-04,2144468.0,L,N,0.305
148,1159-Aug-30,2144616.0,L,N,0.34700000000000003
178,1160-Feb-23,2144794.0,L,P,1.6880000000000002
176,1160-Aug-18,2144970.0,L,P,1.649
178,1161-Feb-12,2145148.0,L,T,2.715
176,1161-Aug-07,2145324.0,L,T,2.7760000000000002
178,1162-Feb-01,2145502.0,L,P,1.45
178,1162-Jul-28,2145680.0,L,P,1.381
148,1162-Dec-23,2145828.0,L,N,0.337
354,1163-Dec-12,2146182.0,L,P,1.537
178,1164-Jun-07,2146360.0,L,T,2.296
176,1164-Nov-30,2146536.0,L,T,2.7880000000000003
178,1165-May-27,2146714.0,L,P,1.982
176,1165-Nov-19,2146890.0,L,P,1.713
178,1166-May-17,2147068.0,L,N,0.509
148,1166-Oct-11,2147216.0,L,N,0.32
354,1167-Sep-30,2147570.0,L,P,1.536
176,1168-Mar-25,2147746.0,L,T,2.81
178,1168-Sep-19,2147924.0,L,T,2.867
176,1169-Mar-14,2148100.0,L,P,1.581
326,1170-Feb-03,2148426.0,L,N,0.5379999999999999
176,1170-Jul-29,2148602.0,L,N,0.345
178,1171-Jan-23,2148780.0,L,P,1.743
178,1171-Jul-19,2148958.0,L,P,1.804
178,1172-Jan-13,2149136.0,L,T,2.725
176,1172-Jul-07,2149312.0,L,T,2.467
178,1173-Jan-01,2149490.0,L,P,1.4480000000000002
354,1173-Dec-21,2149844.0,L,N,0.242
148,1174-May-18,2149992.0,L,P,1.235
176,1174-Nov-10,2150168.0,L,P,1.4469999999999998
178,1175-May-07,2150346.0,L,T,2.64
354,1176-Apr-25,2150700.0,L,P,1.7480000000000002
178,1176-Oct-20,2150878.0,L,P,1.7209999999999999
176,1177-Apr-15,2151054.0,L,N,0.419
148,1177-Sep-10,2151202.0,L,N,0.255
30,1177-Oct-09,2151232.0,L,N,0.377
146,1178-Mar-05,2151378.0,L,P,1.633
178,1178-Aug-30,2151556.0,L,P,1.537
178,1179-Feb-23,2151734.0,L,T,2.758
176,1179-Aug-19,2151910.0,L,T,2.885
178,1180-Feb-13,2152088.0,L,P,1.48
326,1181-Jan-03,2152414.0,L,N,0.32
28,1181-Feb-01,2152442.0,L,N,0.11199999999999999
176,1181-Jul-27,2152618.0,L,N,0.212
150,1181-Dec-23,2152768.0,L,P,1.5230000000000001
352,1182-Dec-11,2153120.0,L,T,2.778
178,1183-Jun-07,2153298.0,L,T,2.122
178,1183-Dec-01,2153476.0,L,P,1.724
354,1184-Nov-19,2153830.0,L,N,0.5329999999999999
148,1185-Apr-16,2153978.0,L,P,1.307
178,1185-Oct-11,2154156.0,L,P,1.4869999999999999
176,1186-Apr-05,2154332.0,L,T,2.7039999999999997
178,1186-Sep-30,2154510.0,L,T,2.803
354,1187-Sep-19,2154864.0,L,P,1.598
178,1188-Mar-15,2155042.0,L,N,0.41200000000000003
146,1188-Aug-09,2155188.0,L,N,0.221
30,1188-Sep-07,2155218.0,L,N,0.287
148,1189-Feb-03,2155366.0,L,P,1.714
354,1190-Jan-23,2155720.0,L,T,2.747
176,1190-Jul-18,2155896.0,L,T,2.597
178,1191-Jan-12,2156074.0,L,P,1.466
178,1191-Jul-08,2156252.0,L,P,1.256
146,1191-Dec-02,2156398.0,L,N,0.08800000000000001
178,1192-May-28,2156576.0,L,P,1.092
178,1192-Nov-21,2156754.0,L,P,1.4380000000000002
178,1193-May-18,2156932.0,L,T,2.4930000000000003
176,1193-Nov-10,2157108.0,L,T,2.698
178,1194-May-07,2157286.0,L,P,1.889
324,1195-Mar-27,2157610.0,L,N,0.153
208,1195-Oct-21,2157818.0,L,N,0.41100000000000003
500,1197-Mar-05,2158318.0,L,T,2.815
356,1198-Feb-23,2158674.0,L,P,1.5219999999999998
176,1198-Aug-18,2158850.0,L,P,1.626
178,1199-Feb-13,2159028.0,L,N,0.139
146,1199-Jul-09,2159174.0,L,N,0.6920000000000001
356,1200-Jun-28,2159530.0,L,T,2.023
530,1201-Dec-11,2160060.0,L,P,1.7309999999999999
326,1202-Nov-01,2160386.0,L,N,0.26
30,1202-Dec-01,2160416.0,L,N,0.546
148,1203-Apr-28,2160564.0,L,P,1.175
354,1204-Apr-16,2160918.0,L,T,2.5869999999999997
176,1204-Oct-10,2161094.0,L,T,2.7510000000000003
178,1205-Apr-05,2161272.0,L,P,1.757
178,1205-Sep-30,2161450.0,L,P,1.673
146,1206-Feb-24,2161596.0,L,N,0.449
208,1206-Sep-19,2161804.0,L,N,0.37799999999999995
324,1207-Aug-09,2162128.0,L,P,1.561
178,1208-Feb-03,2162306.0,L,T,2.778
176,1208-Jul-29,2162482.0,L,T,2.722
178,1209-Jan-22,2162660.0,L,P,1.492
176,1209-Jul-18,2162836.0,L,P,1.3840000000000001
148,1209-Dec-13,2162984.0,L,N,0.08800000000000001
30,1210-Jan-11,2163014.0,L,N,0.276
148,1210-Jun-09,2163162.0,L,N,0.946
176,1210-Dec-02,2163338.0,L,P,1.4340000000000002
356,1211-Nov-22,2163694.0,L,T,2.687
354,1212-Nov-10,2164048.0,L,P,1.768
148,1213-Apr-07,2164196.0,L,N,0.063
176,1213-Oct-01,2164372.0,L,N,0.10800000000000001
178,1214-Mar-27,2164550.0,L,P,1.483
176,1214-Sep-20,2164726.0,L,P,1.3530000000000002
354,1215-Sep-09,2165080.0,L,T,2.674
178,1216-Mar-05,2165258.0,L,P,1.575
178,1216-Aug-29,2165436.0,L,P,1.7309999999999999
148,1217-Jan-24,2165584.0,L,N,0.271
354,1218-Jan-13,2165938.0,L,P,1.4880000000000002
176,1218-Jul-09,2166114.0,L,P,1.89
178,1219-Jan-02,2166292.0,L,T,2.755
354,1219-Dec-23,2166646.0,L,P,1.7380000000000002
178,1220-Jun-17,2166824.0,L,N,0.945
148,1220-Nov-12,2166972.0,L,N,0.243
28,1220-Dec-11,2167000.0,L,N,0.5539999999999999
326,1221-Nov-01,2167326.0,L,P,1.42
354,1222-Oct-22,2167680.0,L,T,2.713
176,1223-Apr-16,2167856.0,L,P,1.861
356,1224-Apr-05,2168212.0,L,N,0.578
324,1225-Feb-24,2168536.0,L,P,1.621
176,1225-Aug-19,2168712.0,L,P,1.455
180,1226-Feb-14,2168892.0,L,T,2.821
354,1227-Feb-03,2169246.0,L,P,1.526
354,1228-Jan-23,2169600.0,L,N,0.302
176,1228-Jul-18,2169776.0,L,N,0.098
148,1228-Dec-12,2169924.0,L,P,1.432
178,1229-Jun-08,2170102.0,L,T,2.1830000000000003
176,1229-Dec-02,2170278.0,L,T,2.678
178,1230-May-28,2170456.0,L,T,2.194
178,1230-Nov-22,2170634.0,L,P,1.78
176,1231-May-17,2170810.0,L,N,0.8190000000000001
148,1231-Oct-13,2170958.0,L,N,0.053
30,1231-Nov-11,2170988.0,L,N,0.451
146,1232-Apr-06,2171134.0,L,P,1.39
178,1232-Oct-01,2171312.0,L,P,1.2819999999999998
178,1233-Mar-27,2171490.0,L,T,2.7060000000000004
176,1233-Sep-20,2171666.0,L,T,2.591
504,1235-Feb-05,2172170.0,L,N,0.233
28,1235-Mar-06,2172198.0,L,N,0.23199999999999998
176,1235-Aug-29,2172374.0,L,N,0.542
150,1236-Jan-25,2172524.0,L,P,1.4609999999999999
354,1237-Jan-13,2172878.0,L,T,2.739
176,1237-Jul-09,2173054.0,L,T,2.548
356,1238-Jun-29,2173410.0,L,P,1.094
176,1238-Dec-22,2173586.0,L,N,0.561
326,1239-Nov-13,2173912.0,L,P,1.3980000000000001
176,1240-May-07,2174088.0,L,T,2.329
