sloka	pada	english	speech_part	word_count	verb_count
2.14.68	विष्ठितान्	waiting	[[('waiting', 'VBG')]]	1	1
2.16.3	विष्ठितान्	appointed	[[('appointed', 'VBN')]]	1	1
5.48.25	विष्फारयामास	twanged	[[('twanged', 'VBN')]]	1	1
4.38.6	विसर्जयामास	despatched	[[('despatched', 'VBN')]]	1	1
4.63.2	विसर्पित्वा	having crawled	[[('having', 'VBG'), ('crawled', 'VBN')]]	2	2
3.71.33	विससर्जतुः	lighted	[[('lighted', 'VBN')]]	1	1
1.41.16	विसार्य	extending	[[('extending', 'VBG')]]	1	1
3.50.15	विसृज	leave	[[('leave', 'VB')]]	1	1
5.55.30	विसृजता	spreading	[[('spreading', 'VBG')]]	1	1
3.24.28	विसृजताम्	released	[[('released', 'VBN')]]	1	1
2.15.32	विसृजत्	emitting	[[('emitting', 'VBG')]]	1	1
3.24.4	विसृजन्तः	showering	[[('showering', 'VBG')]]	1	1
3.26.26	विसृजन्तः	releasing	[[('releasing', 'VBG')]]	1	1
5.43.13	विसृजन्तः	hurling	[[('hurling', 'VBG')]]	1	1
1.33.9	विसृज्य	leaving	[[('leaving', 'VBG')]]	1	1
2.5.25	विसृज्य	having disposed	[[('having', 'VBG'), ('disposed', 'VBN')]]	2	2
2.81.5	विसृज्य	having left	[[('having', 'VBG'), ('left', 'VBN')]]	2	2
3.18.6	विसृज्य	leaving	[[('leaving', 'VBG')]]	1	1
1.43.11	विसृज्यमानायाम्	was being released	[[('was', 'VBD'), ('being', 'VBG'), ('released', 'VBN')]]	3	3
2.64.17	विसृष्टः	has been released	[[('has', 'VBZ'), ('been', 'VBN'), ('released', 'VBN')]]	3	3
2.34.41	विसृष्टा	abdicated	[[('abdicated', 'VBN')]]	1	1
5.28.2	विसृष्टा	deserted	[[('deserted', 'VBN')]]	1	1
5.43.20	विसृष्टानि	are despatched	[[('are', 'VBP'), ('despatched', 'VBN')]]	2	2
3.5.15	विस्तीर्णविपुलोरस्काः	broadchested	[[('broadchested', 'VBN')]]	1	1
3.43.20	विस्मयः	amazing	[[('amazing', 'VBG')]]	1	1
2.7.3	विस्मयमागता	was astonished	[[('was', 'VBD'), ('astonished', 'VBN')]]	2	2
4.50.10	विस्मयव्यग्रमनसः	bewildered	[[('bewildered', 'VBN')]]	1	1
2.111.27	विस्मितः	was astonished	[[('was', 'VBD'), ('astonished', 'VBN')]]	2	2
4.46.6	विस्मितः	bewildered	[[('bewildered', 'VBN')]]	1	1
5.48.61	विस्मितः	astonished	[[('astonished', 'VBN')]]	1	1
5.55.27	विस्मितः	wondered	[[('wondered', 'VBD')]]	1	1
2.118.29	विस्मितः अभवत्	was astonished	[[('was', 'VBD'), ('astonished', 'VBN')]]	2	2
2.111.32	विस्मिताः	were amazed	[[('were', 'VBD'), ('amazed', 'VBN')]]	2	2
2.91.68	विस्मिताः	were amazed	[[('were', 'VBD'), ('amazed', 'VBN')]]	2	2
4.50.40	विस्मिताः	amazed	[[('amazed', 'VBN')]]	1	1
4.67.30	विस्मिताः	amazed	[[('amazed', 'VBN')]]	1	1
4.10.25	विस्मृत्य	forgetting	[[('forgetting', 'VBG')]]	1	1
2.36.30	विहतया	has been ruined	[[('has', 'VBZ'), ('been', 'VBN'), ('ruined', 'VBN')]]	3	3
5.48.34	विहन्यमाने	missing	[[('missing', 'VBG')]]	1	1
4.33.45	विहरन्	enjoying	[[('enjoying', 'VBG')]]	1	1
3.74.35	विहरन्ति	moved	[[('moved', 'VBN')]]	1	1
1.25.11	विहाय	abandoning	[[('abandoning', 'VBG')]]	1	1
2.21.21	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
2.21.51	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
2.35.33	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
2.37.8	विहाय	having discarded	[[('having', 'VBG'), ('discarded', 'VBN')]]	2	2
2.39.5	विहाय	having removed	[[('having', 'VBG'), ('removed', 'VBN')]]	2	2
2.52.14	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
2.66.20	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
2.66.4	विहाय	having left	[[('having', 'VBG'), ('left', 'VBN')]]	2	2
3.49.8	विहाय	shedding	[[('shedding', 'VBG')]]	1	1
3.54.29	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
3.57.16	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
3.57.18	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
3.59.23	विहाय	deserting	[[('deserting', 'VBG')]]	1	1
4.24.32	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
5.22.46	विहाय	leaving	[[('leaving', 'VBG')]]	1	1
4.56.4	विहितः	fixed	[[('fixed', 'VBN')]]	1	1
5.22.21	विहितः	ordained	[[('ordained', 'VBN')]]	1	1
5.26.33	विहितः	fixed	[[('fixed', 'VBN')]]	1	1
5.26.48	विहितः	ordained	[[('ordained', 'VBN')]]	1	1
5.48.41	विहितः	ordered	[[('ordered', 'VBN')]]	1	1
4.24.42	विहितः हि	is fixed	[[('is', 'VBZ'), ('fixed', 'VBN')]]	2	2
2.18.36	विहितम्	has been arranged	[[('has', 'VBZ'), ('been', 'VBN'), ('arranged', 'VBN')]]	3	3
4.40.39	विहितम्	constructed	[[('constructed', 'VBN')]]	1	1
4.42.44	विहितम्	is built	[[('is', 'VBZ'), ('built', 'VBN')]]	2	2
4.34.12	विहिता	is provided	[[('is', 'VBZ'), ('provided', 'VBN')]]	2	2
4.58.32	विहिता	is fixed	[[('is', 'VBZ'), ('fixed', 'VBN')]]	2	2
1.14.39	विहिताः	imposed	[[('imposed', 'VBN')]]	1	1
5.13.63	विहिताः	posted	[[('posted', 'VBN')]]	1	1
1.14.20	विहितौ	were erected	[[('were', 'VBD'), ('erected', 'VBN')]]	2	2
2.101.9	विहीनः	separated	[[('separated', 'VBN')]]	1	1
3.62.21	विहीनः	separated	[[('separated', 'VBN')]]	1	1
3.63.11	विहीना	separated	[[('separated', 'VBN')]]	1	1
2.24.6	विहीनाम्	deprived	[[('deprived', 'VBN')]]	1	1
2.38.16	विहीनाम्	separated	[[('separated', 'VBN')]]	1	1
5.26.45	विहीनायाः	seperated	[[('seperated', 'VBN')]]	1	1
2.24.17	विहृत्य	having roamed	[[('having', 'VBG'), ('roamed', 'VBN')]]	2	2
5.62.28	विह्वलः	battered	[[('battered', 'VBN')]]	1	1
1.77.2	विह्वलम्	agitated	[[('agitated', 'VBN')]]	1	1
1.2.16	वीक्षतः	reflecting	[[('reflecting', 'VBG')]]	1	1
3.74.2	वीक्षन्तौ	seeing	[[('seeing', 'VBG')]]	1	1
2.23.4	वीक्षमाणः	looking	[[('looking', 'VBG')]]	1	1
5.53.44	वीक्षमाणः	gazing	[[('gazing', 'VBG')]]	1	1
5.6.16	वीक्षमाणः	observing	[[('observing', 'VBG')]]	1	1
4.17.11	वीक्षमाणम्	observing	[[('observing', 'VBG')]]	1	1
5.15.35	वीक्षमाणम्	looking	[[('looking', 'VBG')]]	1	1
2.47.2	वीक्षमाणाः	looking	[[('looking', 'VBG')]]	1	1
5.17.28	वीक्षमाणाम्	was looking	[[('was', 'VBD'), ('looking', 'VBG')]]	2	2
5.58.66	वीक्षमाणाम्	looking	[[('looking', 'VBG')]]	1	1
2.103.9	वीक्ष्य	seeing	[[('seeing', 'VBG')]]	1	1
2.46.14	वीक्ष्य	having seen	[[('having', 'VBG'), ('seen', 'VBN')]]	2	2
2.46.15	वीक्ष्य	having seen	[[('having', 'VBG'), ('seen', 'VBN')]]	2	2
2.60.20	वीक्ष्य	having seen	[[('having', 'VBG'), ('seen', 'VBN')]]	2	2
5.1.196	वीक्ष्य	seeing	[[('seeing', 'VBG')]]	1	1
5.3.8	वीक्ष्य	gazing	[[('gazing', 'VBG')]]	1	1
5.14.40	वीजिताम्	fanned	[[('fanned', 'VBN')]]	1	1
2.42.15	वीज्यमानः	being fanned	[[('being', 'VBG'), ('fanned', 'VBN')]]	2	2
2.34.40	वृणे	am seeking	[[('am', 'VBP'), ('seeking', 'VBG')]]	2	2
1.20.16	वृतः	accompanied	[[('accompanied', 'VBN')]]	1	1
1.72.25	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
2.14.66	वृतः	filled	[[('filled', 'VBN')]]	1	1
2.40.28	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
3.15.10	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
3.25.11	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
3.42.18	वृतः	decked	[[('decked', 'VBN')]]	1	1
3.73.45	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.39.19	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.39.22	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.39.23	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.39.24	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.39.30	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.39.33	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.40.17	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.40.43	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.43.3	वृतः	take	[[('take', 'VB')]]	1	1
4.43.42	वृतः	covered	[[('covered', 'VBN')]]	1	1
5.18.28	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
5.36.25	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
5.43.24	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
5.44.15	वृतः	endowed	[[('endowed', 'VBN')]]	1	1
5.56.7	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
5.57.50	वृतः	surrounded	[[('surrounded', 'VBD')]]	1	1
2.100.40	वृतम्	surrounded	[[('surrounded', 'VBD')]]	1	1
2.69.6	वृतम्	surrounded	[[('surrounded', 'VBD')]]	1	1
3.33.11	वृतम्	surrounding	[[('surrounding', 'VBG')]]	1	1
3.35.13	वृतम्	surrounded	[[('surrounded', 'VBD')]]	1	1
3.35.17	वृतम्	endowed	[[('endowed', 'VBN')]]	1	1
4.42.3	वृतम्	surounded	[[('surounded', 'VBD')]]	1	1
4.60.2	वृतम्	surrounded	[[('surrounded', 'VBD')]]	1	1
4.67.40	वृतम्	covered	[[('covered', 'VBN')]]	1	1
5.10.7	वृतम्	decked	[[('decked', 'VBN')]]	1	1
2.5.16	वृताः	surrounded	[[('surrounded', 'VBD')]]	1	1
4.50.24	वृताः	filled	[[('filled', 'VBN')]]	1	1
4.50.24	वृताः	surrounded	[[('surrounded', 'VBD')]]	1	1
2.114.13	वृताम्	covered	[[('covered', 'VBN')]]	1	1
2.114.18	वृताम्	filled	[[('filled', 'VBN')]]	1	1
2.50.23	वृताम्	encompassed	[[('encompassed', 'VBN')]]	1	1
3.56.32	वृताम्	surrounded	[[('surrounded', 'VBD')]]	1	1
5.14.36	वृताम्	covered	[[('covered', 'VBN')]]	1	1
5.14.36	वृताम्	surrounded	[[('surrounded', 'VBD')]]	1	1
5.14.5	वृताम्	surrounded	[[('surrounded', 'VBD')]]	1	1
5.14.5	वृताम्	inhabited	[[('inhabited', 'VBN')]]	1	1
5.18.7	वृताम्	covered	[[('covered', 'VBN')]]	1	1
5.18.8	वृताम्	surrounded	[[('surrounded', 'VBD')]]	1	1
2.111.32	वृतो हि	has been solicited	[[('has', 'VBZ'), ('been', 'VBN'), ('solicited', 'VBN')]]	3	3
1.9.1	वृत्तः	happened	[[('happened', 'VBD')]]	1	1
2.74.6	वृत्तः	died	[[('died', 'VBD')]]	1	1
1.45.14	वृत्तम्	had happened	[[('had', 'VBD'), ('happened', 'VBN')]]	2	2
2.90.7	वृत्तम्	wellbeing	[[('wellbeing', 'VBG')]]	1	1
5.1.33	वृत्तम्	covered	[[('covered', 'VBN')]]	1	1
1.48.26	वृत्तसम्पन्नः	wellbehaved	[[('wellbehaved', 'VBN')]]	1	1
2.87.9	वृत्ते	had departed	[[('had', 'VBD'), ('departed', 'VBN')]]	2	2
4.66.13	वृत्तौ	curved	[[('curved', 'VBN')]]	1	1
5.10.15	वृत्तौ	rounded	[[('rounded', 'VBN')]]	1	1
5.12.6	वृथा	wasted	[[('wasted', 'VBN')]]	1	1
2.10.23	वृद्धः	aged	[[('aged', 'VBN')]]	1	1
2.13.16	वृद्धः	aged	[[('aged', 'VBN')]]	1	1
2.97.25	वृद्धः	aged	[[('aged', 'VBN')]]	1	1
1.13.23	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
1.68.3	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
1.69.8	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
2.1.3	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
2.118.52	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
2.14.44	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
2.32.30	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
2.58.2	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
2.6.21	वृद्धम्	aged	[[('aged', 'VBN')]]	1	1
2.53.8	वृद्धश्च	aged	[[('aged', 'VBN')]]	1	1
2.66.11	वृद्धश्चैव	aged	[[('aged', 'VBN')]]	1	1
2.27.31	वृद्धा	aged	[[('aged', 'VBN')]]	1	1
2.38.15	वृद्धा	aged	[[('aged', 'VBN')]]	1	1
2.45.13	वृद्धाः	aged	[[('aged', 'VBN')]]	1	1
2.20.11	वृद्धान्	aged	[[('aged', 'VBN')]]	1	1
2.45.17	वृद्धान्	aged	[[('aged', 'VBN')]]	1	1
2.117.13	वृद्धाम्	aged	[[('aged', 'VBN')]]	1	1
2.117.7	वृद्धाम्	aged	[[('aged', 'VBN')]]	1	1
3.18.15	वृद्धाम्	aged	[[('aged', 'VBN')]]	1	1
2.63.35	वृद्धौ	aged	[[('aged', 'VBN')]]	1	1
5.45.7	वृष्टिमन्तः	thundering	[[('thundering', 'VBG')]]	1	1
2.2.17	वृष्टिमन्तम्	raining	[[('raining', 'VBG')]]	1	1
2.71.6	वेगिनीम्	rapidlyflowing	[[('rapidlyflowing', 'VBG')]]	1	1
3.60.37	वेगेन	rushed	[[('rushed', 'VBN')]]	1	1
2.105.8	वेत्तुम्	know	[[('know', 'VB')]]	1	1
5.25.5	वेपते स्म	trembled	[[('trembled', 'VBN')]]	1	1
3.59.27	वेपथुश्च	shivering	[[('shivering', 'VBG')]]	1	1
1.63.12	वेपन्तीम्	trembling	[[('trembling', 'VBG')]]	1	1
2.62.6	वेपमानः	trembling	[[('trembling', 'VBG')]]	1	1
2.63.54	वेपमानस्य	trembling	[[('trembling', 'VBG')]]	1	1
2.59.38	वेपमाना	trembling	[[('trembling', 'VBG')]]	1	1
2.75.7	वेपमाना	trembling	[[('trembling', 'VBG')]]	1	1
2.92.15	वेपमाना	trembling	[[('trembling', 'VBG')]]	1	1
5.21.2	वेपमाना	trembling	[[('trembling', 'VBG')]]	1	1
5.25.8	वेपमाना	trembling	[[('trembling', 'VBG')]]	1	1
1.64.4	वेपमानाम्	trembling	[[('trembling', 'VBG')]]	1	1
3.47.50	वेपमानाम्	trembling	[[('trembling', 'VBG')]]	1	1
4.45.13	वेपमानाम्	trembling	[[('trembling', 'VBG')]]	1	1
5.58.66	वेपमानाम्	trembling	[[('trembling', 'VBG')]]	1	1
5.22.46	वेश्मैव	dwelling	[[('dwelling', 'VBG')]]	1	1
1.32.26	वेष्टन्त्यः	encircling	[[('encircling', 'VBG')]]	1	1
2.63.51	वेष्टमानः	writhing	[[('writhing', 'VBG')]]	1	1
2.65.23	वेष्टमाना	rolling	[[('rolling', 'VBG')]]	1	1
5.53.6	वेष्टयन्ति स्म	wrapped	[[('wrapped', 'VBD')]]	1	1
5.58.150	वेष्टितम्	wrapped	[[('wrapped', 'VBD')]]	1	1
1.70.15	वैदेहम्	addressing	[[('addressing', 'VBG')]]	1	1
2.77.21	वैद्यः	learned	[[('learned', 'VBN')]]	1	1
5.52.15	वैरूप्यम्	deforming	[[('deforming', 'VBG')]]	1	1
5.27.46	वैहायसम्	is changed	[[('is', 'VBZ'), ('changed', 'VBN')]]	2	2
2.49.2	व्यगाहत	reached	[[('reached', 'VBN')]]	1	1
3.39.3	व्यचरम्	wandered	[[('wandered', 'VBD')]]	1	1
4.48.22	व्यचिन्वन्	searched	[[('searched', 'VBN')]]	1	1
5.56.30	व्यचेष्टन्त	started protruding	[[('started', 'VBN'), ('protruding', 'VBG')]]	2	2
1.65.8	व्यजायत	emanated	[[('emanated', 'VBN')]]	1	1
1.71.12	व्यजायत	was born	[[('was', 'VBD'), ('born', 'VBN')]]	2	2
2.110.12	व्यजायत	was born	[[('was', 'VBD'), ('born', 'VBN')]]	2	2
3.14.18	व्यजायत	delivered	[[('delivered', 'VBN')]]	1	1
3.14.30	व्यजायत	procreated	[[('procreated', 'VBN')]]	1	1
1.11.14	व्यतिक्रम्य	crossing	[[('crossing', 'VBG')]]	1	1
2.30.32	व्यतिक्रम्य	disobeying	[[('disobeying', 'VBG')]]	1	1
2.92.37	व्यतिक्रम्य	traversing	[[('traversing', 'VBG')]]	1	1
4.53.15	व्यतिक्रान्तः	exceeded	[[('exceeded', 'VBD')]]	1	1
4.57.24	व्यतीतः	was exceeded	[[('was', 'VBD'), ('exceeded', 'VBN')]]	2	2
2.67.2	व्यतीतायां तु	passed	[[('passed', 'VBN')]]	1	1
1.58.9	व्यतीतायाम्	having passed	[[('having', 'VBG'), ('passed', 'VBN')]]	2	2
1.68.21	व्यतीतायाम्	had passed	[[('had', 'VBD'), ('passed', 'VBN')]]	2	2
2.64.79	व्यतीतायाम्	had passed	[[('had', 'VBD'), ('passed', 'VBN')]]	2	2
2.65.1	व्यतीतायाम्	had passed	[[('had', 'VBD'), ('passed', 'VBN')]]	2	2
3.11.72	व्यतीतायाम्	was spent	[[('was', 'VBD'), ('spent', 'VBN')]]	2	2
4.64.13	व्यतीतायाम्	having ended	[[('having', 'VBG'), ('ended', 'VBN')]]	2	2
2.50.51	व्यतीयाय	passed	[[('passed', 'VBN')]]	1	1
4.50.3	व्यत्यवर्तत	slipped	[[('slipped', 'VBD')]]	1	1
5.1.209	व्यथयन्	scared	[[('scared', 'VBN')]]	1	1
4.1.101	व्यथयन्तीव	agonised	[[('agonised', 'VBN')]]	1	1
2.51.27	व्यथातुरः	afflicted	[[('afflicted', 'VBN')]]	1	1
5.67.4	व्यथाम्	hurting	[[('hurting', 'VBG')]]	1	1
3.58.19	व्यथितः	pained	[[('pained', 'VBN')]]	1	1
5.16.28	व्यथितम्	is worried	[[('is', 'VBZ'), ('worried', 'VBN')]]	2	2
2.63.36	व्यथितस्य	worrying	[[('worrying', 'VBG')]]	1	1
5.13.29	व्यथिता	pained	[[('pained', 'VBN')]]	1	1
5.45.12	व्यदारयत्	pierced	[[('pierced', 'VBN')]]	1	1
2.110.29	व्यनीनशत्	was destroyed	[[('was', 'VBD'), ('destroyed', 'VBN')]]	2	2
2.57.30	व्यपत्रपसि	are feeling ashamed	[[('are', 'VBP'), ('feeling', 'VBG'), ('ashamed', 'VBD')]]	3	3
3.29.19	व्यपदिशन्	naming	[[('naming', 'VBG')]]	1	1
2.37.34	व्यपनीय	having removed	[[('having', 'VBG'), ('removed', 'VBN')]]	2	2
2.66.13	व्यपनीय	removed	[[('removed', 'VBN')]]	1	1
2.49.2	व्यपायात्	ended	[[('ended', 'VBN')]]	1	1
2.100.37	व्यपास्तान्	defeated	[[('defeated', 'VBN')]]	1	1
3.51.19	व्यपाहरत्	shattered	[[('shattered', 'VBN')]]	1	1
1.26.15	व्यमोहयत्	bewildered	[[('bewildered', 'VBN')]]	1	1
1.29.25	व्यरोचत	was shining	[[('was', 'VBD'), ('shining', 'VBG')]]	2	2
3.5.42	व्यरोहत	ascended	[[('ascended', 'VBD')]]	1	1
5.12.24	व्यर्थम्	wasted	[[('wasted', 'VBN')]]	1	1
5.2.42	व्यर्थम्	wasted	[[('wasted', 'VBN')]]	1	1
2.65.29	व्यलपन्	bewailed	[[('bewailed', 'VBN')]]	1	1
2.33.3	व्यलोकयत्	looked	[[('looked', 'VBD')]]	1	1
4.50.40	व्यवतिष्ठन्त	stopped	[[('stopped', 'VBD')]]	1	1
2.72.28	व्यवदीर्णम्	is shattered	[[('is', 'VBZ'), ('shattered', 'VBN')]]	2	2
5.48.30	व्यवर्तत	moved	[[('moved', 'VBN')]]	1	1
1.66.14	व्यवर्धत	grew	[[('grew', 'VBD')]]	1	1
4.67.4	व्यवर्धत	grew	[[('grew', 'VBD')]]	1	1
5.1.188	व्यवर्धत	grew	[[('grew', 'VBD')]]	1	1
2.42.2	व्यवर्धतेव	appeared growing	[[('appeared', 'VBD'), ('growing', 'VBG')]]	2	2
4.27.37	व्यवसायम्	daring	[[('daring', 'VBG')]]	1	1
1.70.13	व्यवसितः	has decided	[[('has', 'VBZ'), ('decided', 'VBN')]]	2	2
2.76.6	व्यवसितम्	was resolved	[[('was', 'VBD'), ('resolved', 'VBN')]]	2	2
4.38.14	व्यवस्थितः	resided	[[('resided', 'VBN')]]	1	1
4.53.27	व्यवस्थितः	consecrated	[[('consecrated', 'VBN')]]	1	1
2.23.41	व्यवस्थितम्	abiding	[[('abiding', 'VBG')]]	1	1
5.46.12	व्यवस्थितम्	concluded	[[('concluded', 'VBD')]]	1	1
2.93.27	व्यवस्थिता	has been halted	[[('has', 'VBZ'), ('been', 'VBN'), ('halted', 'VBN')]]	3	3
2.41.11	व्यवस्थिताः	remained	[[('remained', 'VBD')]]	1	1
5.35.58	व्यवस्थिताः	decided	[[('decided', 'VBD')]]	1	1
5.58.123	व्यवेषयम्	smashed	[[('smashed', 'VBN')]]	1	1
2.78.17	व्यशीर्यत	were scattered	[[('were', 'VBD'), ('scattered', 'VBN')]]	2	2
5.58.10	व्यशीर्यत	shattered	[[('shattered', 'VBN')]]	1	1
