xm,yr,dt,jd,slon,mlon,smgap
1,-1671,-1671-11-20,1111049.1421182384,225.25,350.12,124.88
0,-1671,-1671-11-24,1111053.2075154362,229.4,350.12,120.72
1,-1671,-1671-12-05,1111063.328099163,239.73,326.3,86.57
0,-1671,-1671-12-05,1111063.831082588,240.25,326.3,86.06
1,-1671,-1671-12-19,1111078.0957826155,254.77,181.17,-73.6
0,-1670,-1670-01-04,1111094.2440144396,271.12,181.17,-89.95
0,-1670,-1670-10-07,1111369.505476626,179.5,23.12,-156.38
1,-1670,-1670-10-24,1111386.8440226102,197.12,23.12,-174
0,-1670,-1670-11-21,1111414.7506360312,225.62,245.92,20.3
1,-1670,-1670-11-22,1111416.010556259,226.9,245.92,19.01
1,-1669,-1669-01-05,1111460.097317759,271.74,114.25,-157.49
0,-1669,-1669-01-20,1111474.4445909976,286.15,114.25,-171.9
0,-1669,-1669-11-20,1111779.2556986094,224.86,164.4,-60.46
1,-1669,-1669-11-26,1111784.3838665495,230.1,164.4,-65.71
0,-1669,-1669-12-03,1111791.6114039114,237.48,162.04,-75.44
1,-1669,-1669-12-11,1111799.895895494,245.93,162.04,-83.89
1,-1669,-1669-12-26,1111814.378739165,260.65,2.45,101.8
0,-1668,-1668-01-01,1111821.1419832835,267.49,2.45,94.96
1,-1668,-1668-10-01,1112095.1730728105,174.61,211.14,36.53
0,-1668,-1668-10-01,1112095.2529647287,174.7,211.14,36.45
0,-1668,-1668-10-13,1112107.2642431627,186.87,14.33,-172.54
1,-1668,-1668-10-31,1112124.3967174012,204.32,14.33,170.01
1,-1667,-1667-02-11,1112227.7437133095,308.82,329.27,20.44
0,-1667,-1667-02-11,1112227.7583178568,308.84,329.27,20.43
1,-1667,-1667-11-19,1112508.7857585314,223.88,330.16,106.28
0,-1667,-1667-11-24,1112514.0562722273,229.26,330.16,100.9
1,-1667,-1667-12-03,1112522.7231376455,238.12,23.57,145.45
0,-1667,-1667-12-13,1112532.9931891793,248.58,23.57,134.99
1,-1666,-1666-01-02,1112553.025460956,268.9,192.14,-76.76
0,-1666,-1666-01-23,1112573.5519340837,289.52,192.14,-97.38
0,-1666,-1666-09-23,1112816.7716308392,165.65,11.51,-154.13
1,-1666,-1666-10-11,1112834.3502012182,183.42,11.51,-171.9
0,-1666,-1666-11-01,1112855.558076704,205.01,175.57,-29.44
1,-1666,-1666-11-10,1112864.5101883349,214.15,175.57,-38.58
1,-1665,-1665-01-23,1112938.5392254188,289.27,115.94,-173.33
0,-1665,-1665-02-01,1112947.830757623,298.52,115.94,177.42
1,-1665,-1665-11-14,1113233.8414131238,218.33,157.29,-61.04
0,-1665,-1665-12-01,1113251.222275022,236.09,157.29,-78.8
0,-1665,-1665-12-12,1113262.2533554735,247.34,290.48,43.14
0,-1665,-1665-12-13,1113262.9834859027,248.08,142.8,-105.28
1,-1665,-1665-12-14,1113263.6912435396,248.8,290.48,41.67
1,-1665,-1665-12-28,1113278.0576911634,263.38,142.8,-120.58
0,-1664,-1664-10-12,1113566.4334818823,185.04,186.18,1.14
1,-1664,-1664-10-18,1113573.2849861807,192,186.18,-5.82
1,-1664,-1664-10-19,1113573.7497704718,192.48,317.62,125.15
0,-1664,-1664-10-22,1113576.5358161363,195.31,317.62,122.31
0,-1663,-1663-01-22,1113668.8141298818,289.06,260.43,-28.63
1,-1663,-1663-01-31,1113677.8595194865,298.07,260.43,-37.64
0,-1663,-1663-11-01,1113952.0617360405,205.8,236.2,30.41
1,-1663,-1663-11-07,1113958.0668459572,211.93,236.2,24.27
0,-1663,-1663-12-22,1114002.7751588763,257.54,340.01,82.47
1,-1663,-1663-12-22,1114003.1509490367,257.92,340.01,82.1
1,-1662,-1662-01-20,1114031.912334947,286.91,177.44,-109.47
0,-1662,-1662-02-01,1114043.621256199,298.59,177.44,-121.15
0,-1662,-1662-09-03,1114258.2153657898,146.1,299.11,153.02
1,-1662,-1662-09-27,1114281.7955111887,169.73,299.11,129.38
0,-1662,-1662-10-19,1114303.767962353,192,154.13,-37.87
1,-1662,-1662-10-26,1114310.3323980605,198.69,154.13,-44.56
1,-1661,-1661-02-06,1114414.1455627284,303.83,100.43,156.6
0,-1661,-1661-02-15,1114423.0579379569,312.63,100.43,147.8
1,-1661,-1661-11-28,1114708.6985229442,232.53,167.64,-64.89
0,-1661,-1661-11-30,1114710.5815520973,234.45,113.16,-121.29
1,-1661,-1661-12-13,1114723.7465015126,247.87,113.16,-134.71
0,-1661,-1661-12-18,1114729.254097525,253.48,167.64,-85.84
1,-1661,-1661-12-28,1114738.6053141071,262.97,318.21,55.24
0,-1661,-1661-12-30,1114740.5056732888,264.89,318.21,53.32
0,-1660,-1660-09-29,1115014.549605113,172.03,158.55,-13.48
1,-1660,-1660-10-03,1115019.0504779967,176.58,158.55,-18.03
0,-1660,-1660-10-12,1115028.0983217591,185.75,336.55,150.8
1,-1660,-1660-11-01,1115047.423795747,205.44,336.55,131.12
0,-1659,-1659-02-09,1115147.763067833,306.93,282.74,-24.19
1,-1659,-1659-02-12,1115151.280612674,310.41,282.74,-27.67
1,-1659,-1659-11-20,1115432.098924585,225.28,298.6,73.32
0,-1659,-1659-11-23,1115435.2087122747,228.46,298.6,70.14
1,-1659,-1659-12-04,1115445.740820499,239.22,351.8,112.58
0,-1659,-1659-12-13,1115454.5330314925,248.18,351.8,103.62
1,-1658,-1658-01-04,1115476.2903773477,270.25,154.45,-115.8
0,-1658,-1658-01-22,1115494.5157724826,288.56,154.45,-134.11
0,-1658,-1658-09-22,1115737.7295372838,164.66,331.81,167.15
1,-1658,-1658-10-12,1115757.4301603339,184.57,331.81,147.24
0,-1658,-1658-10-31,1115777.2435471446,204.75,144.42,-60.33
1,-1658,-1658-11-11,1115787.4223232719,215.15,144.42,-70.73
1,-1657,-1657-01-24,1115861.380719227,290.18,82.43,152.25
0,-1657,-1657-02-01,1115869.3741546643,298.14,82.43,144.28
1,-1657,-1657-11-15,1116156.6382283156,219.21,124.35,-94.86
0,-1657,-1657-12-01,1116173.0922942301,236.02,124.35,-111.67
0,-1657,-1657-12-13,1116184.401795823,247.56,261.81,14.26
0,-1657,-1657-12-13,1116184.6338446818,247.79,111.92,-135.87
1,-1657,-1657-12-14,1116185.9230424478,249.1,261.81,12.71
1,-1657,-1657-12-29,1116200.8511230338,264.25,111.92,-152.33
0,-1656,-1656-10-12,1116489.150365613,185.83,164.03,-21.8
1,-1656,-1656-10-19,1116495.511349663,192.3,164.03,-28.27
1,-1656,-1656-10-20,1116496.3458786334,193.15,293.43,100.28
0,-1656,-1656-10-22,1116499.2826869828,196.14,293.43,97.29
0,-1655,-1655-01-23,1116591.7696329632,290.07,237.84,-52.24
1,-1655,-1655-01-31,1116600.125135786,298.4,237.84,-60.56
0,-1655,-1655-11-01,1116874.0326637013,205.83,208.91,3.08
1,-1655,-1655-11-08,1116880.6646761808,212.61,208.91,-3.7
0,-1655,-1655-12-22,1116924.9113766216,257.74,312.95,55.21
1,-1655,-1655-12-23,1116925.8306863816,258.67,312.95,54.28
1,-1654,-1654-01-21,1116954.7622286975,287.82,147.04,-140.79
0,-1654,-1654-02-01,1116965.735817953,298.76,147.04,-151.72
1,-1654,-1654-08-30,1117175.3296248312,141.3,268.66,127.36
0,-1654,-1654-09-03,1117179.8047859792,145.75,268.66,122.91
0,-1654,-1654-09-18,1117195.2800206416,161.22,89.13,-72.09
1,-1654,-1654-09-27,1117204.0398922984,170.04,89.13,-80.91
1,-1653,-1653-03-09,1117366.8304274215,334,103.28,129.28
0,-1653,-1653-03-16,1117374.1621422223,341.1,103.28,122.18
0,-1653,-1653-10-30,1117601.805707392,203.06,34.9,-168.16
1,-1653,-1653-11-14,1117616.3088504625,217.87,34.9,177.03
1,-1653,-1653-12-29,1117661.4518287757,263.88,178.4,-85.48
0,-1652,-1652-01-17,1117680.5634390227,283.13,178.4,-104.74
1,-1652,-1652-01-27,1117690.799743364,293.37,336.14,42.78
0,-1652,-1652-01-30,1117694.1684013363,296.72,336.14,39.42
0,-1652,-1652-08-30,1117907.0276089592,142.5,91.25,-51.25
1,-1652,-1652-09-04,1117911.5043883238,146.96,91.25,-55.71
0,-1652,-1652-09-13,1117921.2031434644,156.65,283.25,126.6
1,-1652,-1652-10-02,1117940.2038589458,175.77,283.25,107.48
0,-1651,-1651-03-12,1118101.2765059955,337.83,302.18,-35.65
1,-1651,-1651-03-15,1118103.5547454485,340.04,302.18,-37.86
1,-1651,-1651-10-22,1118325.206110121,195.83,224.06,28.23
0,-1651,-1651-10-24,1118326.8075523074,197.47,224.06,26.59
1,-1650,-1650-01-03,1118398.0890274695,270.09,7.82,97.73
0,-1650,-1650-01-13,1118407.7283281344,279.8,7.82,88.02
1,-1650,-1650-02-02,1118428.1732596941,300.22,171.34,-128.88
0,-1650,-1650-02-21,1118447.1533345464,318.94,171.34,-147.61
0,-1650,-1650-08-24,1118630.8066211352,135.85,271.94,136.08
1,-1650,-1650-09-12,1118649.9162468133,154.86,271.94,117.07
0,-1650,-1650-10-03,1118670.6997292032,175.78,93.02,-82.77
1,-1650,-1650-10-12,1118679.968983085,185.17,93.02,-92.16
1,-1649,-1649-02-22,1118813.1642681644,319.7,97.6,137.91
0,-1649,-1649-03-04,1118823.0137994671,329.33,97.6,128.28
0,-1649,-1649-11-12,1119075.7273026449,216.29,40.35,-175.94
1,-1649,-1649-12-01,1119094.4223725104,235.39,40.35,164.96
1,-1649,-1649-12-15,1119108.7962935306,250.04,141.29,-108.75
0,-1648,-1648-01-02,1119126.900397454,268.4,141.29,-127.11
0,-1648,-1648-01-11,1119135.9883238985,277.56,268.93,-8.63
1,-1648,-1648-01-13,1119138.155273719,279.74,268.93,-10.81
0,-1648,-1648-09-12,1119380.5544241653,155.02,98.58,-56.44
1,-1648,-1648-09-21,1119389.471531932,163.96,98.58,-65.38
0,-1648,-1648-10-21,1119419.4435870748,194.31,257.54,63.22
1,-1648,-1648-10-21,1119419.991587598,194.87,257.54,62.67
1,-1647,-1647-02-02,1119523.6313297106,299.95,234.33,-65.62
0,-1647,-1647-02-21,1119542.4927407685,318.56,234.33,-84.23
0,-1647,-1647-10-31,1119794.5015882151,204.32,170.61,-33.71
1,-1647,-1647-11-10,1119804.5302659723,214.56,170.61,-43.95
0,-1647,-1647-12-21,1119845.3518402723,256.21,273.78,17.57
1,-1647,-1647-12-24,1119849.222596801,260.13,273.78,13.65
1,-1646,-1646-01-23,1119878.596574377,289.71,99.82,170.11
0,-1646,-1646-01-30,1119885.4831347142,296.58,99.82,163.24
0,-1646,-1646-08-31,1120099.2595498692,143.26,225.93,82.66
1,-1646,-1646-09-01,1120099.5788477974,143.58,225.93,82.34
0,-1646,-1646-09-13,1120112.1800789558,156.16,30.21,-125.94
1,-1646,-1646-10-01,1120129.3717556559,173.45,30.21,-143.24
1,-1645,-1645-03-12,1120291.8847841993,337.02,53.41,76.4
0,-1645,-1645-03-13,1120292.7230656226,337.83,53.41,75.58
0,-1645,-1645-10-24,1120517.7626458253,196.95,324.85,127.9
1,-1645,-1645-11-17,1120541.6875105258,221.38,324.85,103.47
1,-1644,-1644-01-02,1120587.3343860565,267.86,110.39,-157.47
0,-1644,-1644-01-11,1120596.734295525,277.33,110.39,-166.95
0,-1644,-1644-01-25,1120610.3472353092,290.98,273.1,-17.88
1,-1644,-1644-01-31,1120616.375757583,296.99,273.1,-23.89
0,-1644,-1644-08-25,1120823.5632863112,137.14,24.32,-112.82
1,-1644,-1644-09-07,1120836.4256429821,149.92,24.32,-125.6
1,-1644,-1644-10-05,1120864.8315808373,178.48,257.55,79.07
0,-1644,-1644-10-09,1120869.1801842037,182.89,257.55,74.66
1,-1643,-1643-02-16,1120998.5026533268,313.69,245.54,-68.15
0,-1643,-1643-03-08,1121018.9349293518,333.68,245.54,-88.14
0,-1643,-1643-10-21,1121246.0240229133,194.68,170.01,-24.67
1,-1643,-1643-10-24,1121248.9161070096,197.63,170.01,-27.62
1,-1642,-1642-01-06,1121322.380754669,272.46,313.02,40.56
0,-1642,-1642-01-09,1121325.982064308,276.09,313.02,36.93
1,-1642,-1642-02-04,1121351.518332379,301.61,129.29,-172.33
0,-1642,-1642-02-20,1121367.3422002916,317.23,129.29,172.06
0,-1642,-1642-08-23,1121551.8616878071,134.98,236.28,101.3
1,-1642,-1642-09-13,1121572.971324266,155.98,236.28,80.3
0,-1642,-1642-10-03,1121592.7523365985,175.89,61.95,-113.95
1,-1642,-1642-10-13,1121602.4881857664,185.76,61.95,-123.81
1,-1641,-1641-02-23,1121735.9673281251,320.55,63.52,102.98
0,-1641,-1641-03-04,1121744.645725085,329.03,63.52,94.49
0,-1641,-1641-11-13,1121998.5305586767,217.17,17.78,160.61
1,-1641,-1641-12-01,1122016.5524954034,235.58,17.78,142.2
1,-1641,-1641-12-15,1122031.0504547115,250.36,113.58,-136.78
0,-1640,-1640-01-03,1122049.5009992777,269.07,113.58,-155.49
0,-1640,-1640-01-13,1122059.4188221397,279.06,247.89,-31.17
1,-1640,-1640-01-13,1122059.9293503028,279.57,247.89,-31.68
0,-1640,-1640-09-14,1122304.319384581,156.85,80.76,-76.08
1,-1640,-1640-09-20,1122311.0497567845,163.6,80.76,-82.84
1,-1640,-1640-10-21,1122341.9341379595,194.87,248.8,53.92
0,-1640,-1640-10-23,1122344.1844761884,197.16,248.8,51.63
1,-1639,-1639-02-01,1122444.8964342447,299.28,218.27,-81.01
0,-1639,-1639-02-23,1122466.884698918,320.97,218.27,-102.7
0,-1639,-1639-11-02,1122718.8266050369,206.75,158.14,-48.62
1,-1639,-1639-11-09,1122725.823188146,213.9,158.14,-55.76
0,-1639,-1639-12-22,1122769.0632504132,258,255.2,-2.81
1,-1639,-1639-12-24,1122770.6848563945,259.65,255.2,-4.46
1,-1638,-1638-01-22,1122800.1239299981,289.3,91.8,162.51
0,-1638,-1638-02-02,1122810.5064757434,299.64,91.8,152.16
1,-1638,-1638-08-31,1123020.9819083558,143.06,208.77,65.71
0,-1638,-1638-09-03,1123023.4666999546,145.53,208.77,63.24
0,-1638,-1638-09-16,1123036.9633933553,159.02,24.16,-134.86
1,-1638,-1638-09-30,1123051.0774921698,173.22,24.16,-149.06
1,-1637,-1637-03-11,1123213.1758402842,336.39,46.5,70.11
0,-1637,-1637-03-15,1123217.2317825817,340.33,46.5,66.17
0,-1637,-1637-10-26,1123441.7982407305,199.09,308.17,109.08
1,-1637,-1637-11-17,1123463.5826489476,221.34,308.17,86.84
1,-1636,-1636-01-01,1123509.023258004,267.6,95.66,-171.94
0,-1636,-1636-01-13,1123520.6910699913,279.36,95.66,176.3
0,-1636,-1636-01-26,1123533.8075902928,292.5,254.68,-37.81
1,-1636,-1636-01-31,1123538.5646672733,297.24,254.68,-42.55
0,-1636,-1636-08-26,1123746.4786684038,138.11,2.78,-135.33
1,-1636,-1636-09-07,1123758.9523949777,150.51,2.78,-147.73
1,-1636,-1636-10-05,1123787.1674970568,178.89,227.16,48.27
0,-1636,-1636-10-10,1123791.4462198392,183.23,227.16,43.93
1,-1635,-1635-02-16,1123921.1354728993,314.38,218.83,-95.55
0,-1635,-1635-03-08,1123941.2790124,334.07,218.83,-115.25
0,-1635,-1635-10-21,1124167.7445203601,194.46,136.78,-57.68
1,-1635,-1635-10-25,1124171.6643366856,198.46,136.78,-61.67
1,-1634,-1634-01-07,1124245.3854672883,273.54,287.6,14.06
0,-1634,-1634-01-10,1124248.4149884137,276.59,287.6,11.01
1,-1634,-1634-02-04,1124274.1653353458,302.32,98.95,156.64
0,-1634,-1634-02-19,1124289.178295922,317.13,98.95,141.82
1,-1634,-1634-08-15,1124465.7321514997,127.02,210.66,83.64
0,-1634,-1634-08-24,1124474.3152275323,135.48,210.66,75.17
0,-1634,-1634-09-06,1124487.712618702,148.79,20.55,-128.24
1,-1634,-1634-09-13,1124494.460097921,155.53,20.55,-134.98
1,-1633,-1633-03-25,1124687.4102108807,349.23,65.64,76.41
0,-1633,-1633-04-03,1124697.24849563,358.69,65.64,66.95
0,-1633,-1633-10-16,1124893.2614725998,189.4,331.82,142.41
1,-1633,-1633-10-31,1124908.1223533903,204.54,331.82,127.28
1,-1632,-1632-01-13,1124981.7863396527,279.48,137.24,-142.25
0,-1632,-1632-02-04,1125004.0405242173,301.7,137.24,-164.46
1,-1632,-1632-02-12,1125011.2991710748,308.89,290.86,-18.03
0,-1632,-1632-02-15,1125015.0319434959,312.57,290.86,-21.71
0,-1632,-1632-08-17,1125198.5242691177,129.29,29.65,-99.64
1,-1632,-1632-08-21,1125203.0246571393,133.72,29.65,-104.08
1,-1632,-1632-08-22,1125203.8487094908,134.54,190.6,56.07
0,-1632,-1632-08-29,1125211.1536778356,141.77,190.6,48.83
0,-1631,-1631-03-27,1125421.152054245,352.36,240.82,-111.54
1,-1631,-1631-03-31,1125425.0210713013,356.08,240.82,-115.26
0,-1631,-1631-09-07,1125584.3524551056,149.69,87.85,-61.85
1,-1631,-1631-09-10,1125587.876251761,153.21,87.85,-65.36
1,-1630,-1630-02-20,1125750.5343039325,317.5,327.12,9.62
0,-1630,-1630-02-24,1125754.416791267,321.31,327.12,5.82
1,-1630,-1630-03-22,1125781.200052725,347.35,160.28,172.93
0,-1630,-1630-04-06,1125796.125462907,1.7,160.28,158.58
1,-1630,-1630-07-04,1125884.5447932736,86.05,137.49,51.43
0,-1630,-1630-07-07,1125887.7224742824,89.11,137.49,48.38
0,-1630,-1630-07-21,1125901.8334186317,102.74,320.67,-142.07
1,-1630,-1630-08-03,1125914.7652350706,115.32,320.67,-154.64
1,-1629,-1629-05-10,1126194.5366506388,33.36,76.14,42.79
0,-1629,-1629-05-13,1126198.2472510855,36.88,76.14,39.26
1,-1629,-1629-08-22,1126298.4905105683,133.46,215.21,81.75
0,-1629,-1629-08-26,1126303.069993431,137.99,215.21,77.23
1,-1628,-1628-03-01,1126491.0814576638,327.35,134.91,167.56
0,-1628,-1628-03-13,1126502.3714161348,338.33,134.91,156.58
0,-1628,-1628-04-24,1126545.1488119648,19.42,322.99,-56.43
1,-1628,-1628-04-29,1126549.8740224598,23.92,322.99,-60.93
0,-1627,-1627-05-30,1126945.36718538,52.7,38.11,-14.59
1,-1627,-1627-06-02,1126949.1054154201,56.26,38.11,-18.14
0,-1627,-1627-06-11,1126958.1327470948,64.86,6.82,-58.04
0,-1627,-1627-06-13,1126959.520530068,66.19,237.28,171.09
1,-1627,-1627-06-17,1126963.369750721,69.86,6.82,-63.04
1,-1627,-1627-07-02,1126978.3219576387,84.18,237.28,153.1
0,-1627,-1627-07-22,1126998.831821757,103.97,0.37,-103.6
1,-1627,-1627-07-29,1127006.2460527294,111.17,0.37,-110.8
1,-1626,-1626-04-07,1127258.217219327,2.79,85.35,82.56
0,-1626,-1626-04-14,1127264.9259957173,9.2,85.35,76.14
1,-1626,-1626-05-05,1127286.1031331464,29.4,173.51,144.11
0,-1626,-1626-05-19,1127299.9686540866,42.58,173.51,130.93
0,-1626,-1626-07-09,1127351.1177902888,91.45,310.48,-140.97
1,-1626,-1626-07-17,1127358.7678534456,98.83,310.48,-148.35
1,-1625,-1625-05-24,1127669.924301325,47.07,215.67,168.61
0,-1625,-1625-05-28,1127673.3149848173,50.29,240.63,-169.66
1,-1625,-1625-06-08,1127684.6839105543,61.11,240.63,179.52
0,-1625,-1625-06-09,1127685.524058916,61.92,215.67,153.76
0,-1625,-1625-08-19,1127756.3400892771,130.39,239.48,109.09
1,-1625,-1625-09-03,1127771.5402672314,145.44,239.48,94.04
1,-1624,-1624-03-13,1127963.7606564956,338.75,155.62,176.87
0,-1624,-1624-04-02,1127983.62374206,357.91,155.62,157.71
1,-1624,-1624-04-12,1127993.6941931392,7.57,344.21,-23.35
0,-1624,-1624-04-16,1127997.768812544,11.46,344.21,-27.25
1,-1624,-1624-06-25,1128067.388551769,77.79,120.87,43.07
0,-1624,-1624-07-03,1128075.4835318595,85.56,120.87,35.31
1,-1623,-1623-05-31,1128407.3770817071,53.7,46.49,-7.21
0,-1623,-1623-06-04,1128412.137484463,58.23,46.49,-11.74
1,-1623,-1623-06-13,1128421.0557995625,66.73,75.88,9.15
0,-1623,-1623-06-19,1128426.9610023682,72.37,75.88,3.51
0,-1623,-1623-07-11,1128448.3634817046,92.92,15.95,-76.96
1,-1623,-1623-07-14,1128451.70615231,96.14,15.95,-80.19
1,-1622,-1622-04-21,1128732.4264874298,15.45,350.74,-24.71
0,-1622,-1622-04-23,1128734.816557478,17.73,350.74,-26.99
1,-1622,-1622-05-21,1128762.4397259245,44.02,179.9,135.88
0,-1622,-1622-06-04,1128776.7046334601,57.59,179.9,122.31
0,-1621,-1621-05-12,1129119.1241650258,35.88,209.15,173.27
1,-1621,-1621-05-25,1129131.3800699161,47.54,209.15,161.62
1,-1621,-1621-06-08,1129145.821255123,61.28,203.67,142.39
1,-1621,-1621-06-23,1129161.0769552863,75.84,68.18,-7.67
0,-1621,-1621-06-24,1129161.4116349032,76.17,203.67,127.51
0,-1621,-1621-06-25,1129162.614601766,77.32,68.18,-9.14
0,-1621,-1621-07-03,1129170.3657642761,84.75,171.34,86.59
1,-1621,-1621-07-23,1129190.4612323702,104.15,171.34,67.2
0,-1620,-1620-04-24,1129467.0233018878,19.37,271.61,-107.76
1,-1620,-1620-04-28,1129471.054205006,23.21,271.61,-111.6
0,-1620,-1620-05-26,1129499.0437169627,49.84,335.97,-73.87
1,-1620,-1620-05-27,1129500.189726254,50.93,335.97,-74.97
1,-1620,-1620-06-27,1129530.7041594484,80.05,241.8,161.74
0,-1620,-1620-07-12,1129546.0188781496,94.77,241.8,147.02
1,-1619,-1619-05-03,1129840.9743865994,27.67,20.96,-6.71
0,-1619,-1619-05-05,1129842.6415898749,29.26,20.96,-8.3
1,-1619,-1619-06-03,1129871.5930725748,56.79,78.95,22.16
0,-1619,-1619-06-04,1129872.9253375833,58.06,78.95,20.89
1,-1618,-1618-05-07,1130210.2469918407,31.51,77.67,46.17
0,-1618,-1618-05-13,1130215.6131716606,36.61,77.67,41.06
1,-1618,-1618-06-06,1130240.1905985463,59.99,290.81,-129.19
1,-1618,-1618-06-21,1130254.9213774179,74.05,97.08,23.04
0,-1618,-1618-06-24,1130257.3353062216,76.36,97.08,20.72
0,-1618,-1618-06-26,1130259.3300229006,78.27,290.81,-147.46
0,-1617,-1617-04-25,1130562.416835678,19.06,169.8,150.74
1,-1617,-1617-05-13,1130580.7316236936,36.49,169.8,133.31
0,-1617,-1617-06-06,1130604.324201038,58.93,3.37,-55.56
1,-1617,-1617-06-11,1130609.635075722,63.99,3.37,-60.62
1,-1617,-1617-06-26,1130624.5794431977,78.28,165.69,87.41
0,-1617,-1617-07-02,1130630.813461031,84.25,165.69,81.44
1,-1617,-1617-07-10,1130638.526736054,91.67,142.81,51.14
0,-1617,-1617-07-15,1130643.3419164182,96.32,142.81,46.49
1,-1616,-1616-04-16,1130919.4738684613,11.24,254.97,-116.27
0,-1616,-1616-05-05,1130938.4253261674,29.3,254.97,-134.33
0,-1616,-1616-06-07,1130971.9388693303,61.19,324.97,-96.22
1,-1616,-1616-06-14,1130978.3995237236,67.35,324.97,-102.39
1,-1616,-1616-07-12,1131007.0836948168,94.86,238.15,143.28
0,-1616,-1616-07-25,1131020.131401216,107.5,238.15,130.65
0,-1615,-1615-04-17,1131286.2387913524,12.69,340.7,-32
1,-1615,-1615-04-19,1131287.8083024153,14.19,340.7,-33.49
1,-1615,-1615-05-18,1131316.5561345958,41.56,50.23,8.66
0,-1615,-1615-05-21,1131319.7835826157,44.63,50.23,5.6
1,-1615,-1615-07-01,1131361.0509953767,84.01,157.58,73.57
0,-1615,-1615-07-11,1131370.365794631,92.98,157.58,64.6
1,-1614,-1614-05-23,1131686.6190173451,46.15,91.9,45.75
0,-1614,-1614-05-29,1131692.970944506,52.19,91.9,39.71
1,-1614,-1614-06-06,1131700.616379278,59.47,73.98,14.52
0,-1614,-1614-06-09,1131703.8399080192,62.54,73.98,11.45
1,-1614,-1614-08-18,1131774.0355522546,130.42,73.17,-57.25
0,-1614,-1614-08-18,1131774.2656381286,130.64,73.17,-57.47
1,-1613,-1613-03-28,1131995.7901133224,352.62,23.8,31.17
0,-1613,-1613-04-02,1132001.1758941088,357.8,23.8,26
0,-1613,-1613-04-17,1132015.3547729803,11.39,195.86,-175.53
1,-1613,-1613-04-26,1132024.8101926195,20.41,195.86,175.45
1,-1612,-1612-05-28,1132422.5212825683,51.3,277.32,-133.98
0,-1612,-1612-06-05,1132430.64628275,59.03,264.86,-154.18
1,-1612,-1612-06-12,1132438.040421854,66.08,264.86,-161.22
0,-1612,-1612-06-21,1132446.4331859339,74.1,277.32,-156.78
1,-1612,-1612-06-27,1132452.7567165066,80.15,119.15,38.99
0,-1612,-1612-07-05,1132460.9401661188,88.01,119.15,31.14
1,-1612,-1612-07-27,1132482.6711775532,109.02,225.69,116.66
0,-1612,-1612-08-09,1132496.2469146268,122.28,225.69,103.41
1,-1611,-1611-04-05,1132734.412168333,0.44,328.17,-32.27
0,-1611,-1611-04-06,1132735.581154613,1.56,328.17,-33.39
1,-1611,-1611-05-04,1132764.178392401,28.86,31.27,2.41
0,-1611,-1611-05-07,1132767.0020433597,31.55,31.27,-0.27
1,-1611,-1611-07-17,1132837.958027308,99.37,150.44,51.07
0,-1611,-1611-07-24,1132844.3590089807,105.57,150.44,44.87
1,-1610,-1610-05-23,1133148.2799188774,46.81,61.55,14.74
0,-1610,-1610-05-27,1133151.5493437496,49.92,61.55,11.63
1,-1610,-1610-06-06,1133161.8243098683,59.7,73.72,14.02
0,-1610,-1610-06-12,1133167.288532737,64.91,73.72,8.81
0,-1610,-1610-08-29,1133246.2046421517,141.48,43.28,-98.2
1,-1610,-1610-09-04,1133251.4237803852,146.67,43.28,-103.39
1,-1609,-1609-03-15,1133443.7020653244,340.01,339.22,-0.79
0,-1609,-1609-03-16,1133445.1942887132,341.46,339.22,-2.24
0,-1609,-1609-03-29,1133458.0689327805,353.89,156.03,162.14
1,-1609,-1609-04-14,1133474.006360409,9.17,156.03,146.86
