jd	date	yr	season	rtu	sun_lon	sun_naks	sun_naks_by_angle	moon_lat	moon_lon	moon_naks	moon_naks_by_angle	moon_phase	moon_sun_diff	sun_न	moon_न	sun_न_by_angle	moon_न_by_angle	sun_naks_angle	moon_naks_angle
844805.25	-2400-11-23	-2400	5	R5-hemanta	242.91	N22-Shr/β Aql	N21-UAsh/τ Sgr	0.48	62.13	N08-Pus/δ Cnc	N08-Pus/δ Cnc	1	179	N22-Shr	N08-Pus	N21-UAsh	N08-Pus	20.57	4.32
844820.75	-2400-12-09	-2400	5	R5-hemanta	258.61	N23-Dha/γ2 Del	N24-Sha/λ Aqr	0.94	257.67	N23-Dha/δ Del	N24-Sha/λ Aqr	0	0	N23-Dha	N23-Dha	N24-Sha	N24-Sha	20.68	21.64
844835.25	-2400-12-23	-2400	6	R6-śiśira	273.19	N23-Dha/α Αqr	N24-Sha/λ Aqr	-2.70	98.42	N11-PPal/δ Leo	N10-Mag/α Leo	1	174	N23-Dha	N11-PPal	N24-Sha	N10-Mag	6.10	10.90
844850.75	-2399-01-08	-2399	6	R6-śiśira	288.63	N25-PBha/α Peg	N24-Sha/λ Aqr	3.70	292.84	N25-PBha/α Peg	N24-Sha/λ Aqr	0	4	N25-PBha	N25-PBha	N24-Sha	N24-Sha	9.35	14.09
844864.25	-2399-01-21	-2399	6	R6-śiśira	301.96	N25-PBha/β Peg	N27-Rev/ε Psc	-4.10	120.30	N12-UPal/β Leo	N13-Has/γ Crv	1	178	N25-PBha	N12-UPal	N27-Rev	N13-Has	13.43	13.28
844879.75	-2399-02-06	-2399	6	R6-śiśira	317.13	N27-Rev/ε Psc	N27-Rev/ε Psc	4.74	315.51	N27-Rev/ε Psc	N27-Rev/ε Psc	0	1	N27-Rev	N27-Rev	N27-Rev	N27-Rev	1.97	3.85
844894.25	-2399-02-20	-2399	1	R1-vasanta	331.19	N01-Ash/γ Ari	N01-Ash/γ Ari	-4.99	154.43	N16-Vis/α1 Lib	N16-Vis/α2 Lib	1	176	N01-Ash	N16-Vis	N01-Ash	N16-Vis	7.03	10.30
844908.75	-2399-03-07	-2399	1	R1-vasanta	345.14	N02-Bha/* 35 Ari	N02-Bha/* 41 Ari	4.99	338.63	N01-Ash/α Ari	N01-Ash/α Ari	0	6	N02-Bha	N01-Ash	N02-Bha	N01-Ash	10.24	5.89
844923.25	-2399-03-21	-2399	1	R1-vasanta	359.01	N03-Kri/η Tau	N03-Kri/* 27 Tau	-4.60	175.49	N17-Anu/δ Sco	N17-Anu/π Sco	1	176	N03-Kri	N17-Anu	N03-Kri	N17-Anu	3.60	5.22
844938.75	-2399-04-06	-2399	1	R1-vasanta	13.77	N04-Roh/α Tau	N04-Roh/ε Tau	3.46	17.30	N05-Mrg/γ Ori	N04-Roh/ε Tau	0	3	N04-Roh	N05-Mrg	N04-Roh	N04-Roh	8.27	12.96
844953.25	-2399-04-20	-2399	1	R1-vasanta	27.55	N05-Mrg/α Ori	N06-Ard/γ Gem	-2.66	208.13	N19-Mul/ι1 Sco	N20-PAsh/γ Sgr	1	179	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	11.77	3.60
844967.75	-2399-05-05	-2399	2	R2-grīṣma	41.33	N06-Ard/γ Gem	N06-Ard/γ Gem	1.61	40.90	N06-Ard/γ Gem	N06-Ard/γ Gem	0	0	N06-Ard	N06-Ard	N06-Ard	N06-Ard	8.55	9.77
844983.25	-2399-05-20	-2399	2	R2-grīṣma	56.09	N07-Pun/β Gem	N07-Pun/β Gem	0.23	240.77	N22-Shr/γ Aql	N21-UAsh/τ Sgr	1	175	N07-Pun	N22-Shr	N07-Pun	N21-UAsh	7.81	18.54
844996.75	-2399-06-03	-2399	2	R2-grīṣma	69.01	N09-Asl/δ Hya	N08-Pus/δ Cnc	-0.53	64.31	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0	4	N09-Asl	N08-Pus	N08-Pus	N08-Pus	2.60	2.13
845012.25	-2399-06-18	-2399	2	R2-grīṣma	83.93	N10-Mag/ζ Leo	N10-Mag/α Leo	2.09	261.82	N23-Dha/β Αqr	N24-Sha/λ Aqr	1	177	N10-Mag	N23-Dha	N10-Mag	N24-Sha	3.98	17.61
845026.75	-2399-07-03	-2399	3	R3-varṣā	97.99	N11-PPal/δ Leo	N11-PPal/θ Leo	-3.55	101.69	N11-PPal/θ Leo	N11-PPal/θ Leo	0	3	N11-PPal	N11-PPal	N11-PPal	N11-PPal	10.06	13.14
845042.25	-2399-07-18	-2399	3	R3-varṣā	113.16	N12-UPal/β Leo	N12-UPal/β Leo	4.34	296.30	N25-PBha/β Peg	N26-UBha/γ Peg	1	176	N12-UPal	N25-PBha	N12-UPal	N26-UBha	12.97	13.44
845055.75	-2399-08-01	-2399	3	R3-varṣā	126.50	N13-Has/γ Crv	N13-Has/δ Crv	-4.64	124.07	N13-Has/γ Crv	N13-Has/δ Crv	0	2	N13-Has	N13-Has	N13-Has	N13-Has	12.84	10.28
845071.25	-2399-08-16	-2399	3	R3-varṣā	141.95	N14-Chi/α Vir	N14-Chi/α Vir	4.96	318.55	N27-Rev/ε Psc	N27-Rev/ε Psc	1	176	N14-Chi	N27-Rev	N14-Chi	N27-Rev	1.83	5.16
845085.75	-2399-08-31	-2399	4	R4-śarat	156.53	N16-Vis/α1 Lib	N16-Vis/α1 Lib	-4.80	158.94	N16-Vis/α1 Lib	N16-Vis/α2 Lib	0	2	N16-Vis	N16-Vis	N16-Vis	N16-Vis	6.44	6.91
845101.25	-2399-09-15	-2399	4	R4-śarat	172.23	N16-Vis/α2 Lib	N17-Anu/δ Sco	4.21	355.67	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	1	176	N16-Vis	N03-Kri	N17-Anu	N03-Kri	8.22	1.57
845114.75	-2399-09-29	-2399	4	R4-śarat	185.98	N18-Jye/σ Sco	N18-Jye/σ Sco	-3.95	180.18	N17-Anu/δ Sco	N17-Anu/π Sco	0	5	N18-Jye	N17-Anu	N18-Jye	N17-Anu	3.50	1.12
845130.25	-2399-10-14	-2399	4	R4-śarat	201.82	N19-Mul/ν Sco	N20-PAsh/γ Sgr	2.71	18.70	N05-Mrg/γ Ori	N04-Roh/ε Tau	1	176	N19-Mul	N05-Mrg	N20-PAsh	N04-Roh	9.53	13.86
845144.75	-2399-10-29	-2399	5	R5-hemanta	216.65	N20-PAsh/λ Sgr	N20-PAsh/λ Sgr	-1.50	212.96	N20-PAsh/δ Sgr	N20-PAsh/λ Sgr	0	3	N20-PAsh	N20-PAsh	N20-PAsh	N20-PAsh	2.80	1.23
845160.25	-2399-11-13	-2399	5	R5-hemanta	232.48	N22-Shr/α Aql	N21-UAsh/τ Sgr	-0.72	57.01	N07-Pun/β Gem	N07-Pun/β Gem	1	175	N22-Shr	N07-Pun	N21-UAsh	N07-Pun	10.60	8.93
845174.75	-2399-11-28	-2399	5	R5-hemanta	247.23	N23-Dha/ε Αqr	N21-UAsh/τ Sgr	1.47	245.32	N22-Shr/β Aql	N21-UAsh/τ Sgr	0	1	N23-Dha	N22-Shr	N21-UAsh	N21-UAsh	24.81	23.25
845189.25	-2399-12-12	-2399	5	R5-hemanta	261.89	N23-Dha/β Αqr	N24-Sha/λ Aqr	-2.73	80.10	N10-Mag/ε Leo	N10-Mag/α Leo	1	178	N23-Dha	N10-Mag	N24-Sha	N10-Mag	17.39	8.31
