jd	date	yr	season	rtu	sun_lon	sun_naks	sun_naks_by_angle	moon_lat	moon_lon	moon_naks	moon_naks_by_angle	moon_phase	moon_sun_diff	sun_न	moon_न	sun_न_by_angle	moon_न_by_angle	sun_naks_angle	moon_naks_angle
1389570.75	-908-05-31	-908	2	R2-grīṣma	67.82	N07-Pun/α Gem	N07-Pun/β Gem	-3.32	62.17	N06-Ard/γ Gem	N07-Pun/β Gem	0	5	N07-Pun	N06-Ard	N07-Pun	N07-Pun	6.69	10.67
1389585.25	-908-06-14	-908	2	R2-grīṣma	81.65	N08-Pus/δ Cnc	N08-Pus/δ Cnc	4.28	258.63	N22-Shr/α Aql	N21-UAsh/τ Sgr	1	176	N08-Pus	N22-Shr	N08-Pus	N21-UAsh	0.64	22.95
1389600.75	-908-06-30	-908	3	R3-varṣā	96.50	N09-Asl/ζ Hya	N10-Mag/η Leo	-4.85	95.58	N09-Asl/ζ Hya	N10-Mag/α Leo	0	0	N09-Asl	N09-Asl	N10-Mag	N10-Mag	5.92	8.60
1389615.25	-908-07-14	-908	3	R3-varṣā	110.47	N10-Mag/α Leo	N10-Mag/α Leo	4.94	296.03	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	174	N10-Mag	N23-Dha	N10-Mag	N24-Sha	7.97	5.60
1389630.75	-908-07-30	-908	3	R3-varṣā	125.53	N11-PPal/θ Leo	N12-UPal/β Leo	-4.58	130.48	N12-UPal/β Leo	N13-Has/γ Crv	0	4	N11-PPal	N12-UPal	N12-UPal	N13-Has	12.53	16.09
1389644.25	-908-08-12	-908	3	R3-varṣā	138.75	N12-UPal/β Leo	N13-Has/δ Crv	4.26	318.31	N25-PBha/β Peg	N26-UBha/γ Peg	1	179	N12-UPal	N25-PBha	N13-Has	N26-UBha	13.96	8.93
1389659.75	-908-08-28	-908	4	R4-śarat	154.07	N13-Has/δ Crv	N14-Chi/α Vir	-3.45	152.89	N13-Has/δ Crv	N14-Chi/α Vir	0	1	N13-Has	N13-Has	N14-Chi	N14-Chi	2.86	3.72
1389674.25	-908-09-11	-908	4	R4-śarat	168.53	N15-Swa/α Boo	N16-Vis/α1 Lib	1.93	352.75	N01-Ash/γ Ari	N01-Ash/α Ari	1	175	N15-Swa	N01-Ash	N16-Vis	N01-Ash	9.02	8.44
1389689.75	-908-09-27	-908	4	R4-śarat	184.12	N16-Vis/α1 Lib	N16-Vis/α2 Lib	-0.40	190.07	N16-Vis/α2 Lib	N17-Anu/δ Sco	0	5	N16-Vis	N16-Vis	N16-Vis	N17-Anu	6.62	5.00
1389703.25	-908-10-10	-908	4	R4-śarat	197.79	N17-Anu/δ Sco	N17-Anu/ω1 Sco	0.05	13.72	N03-Kri/* 17 Tau	N03-Kri/* 27 Tau	1	175	N17-Anu	N03-Kri	N17-Anu	N03-Kri	1.87	3.66
1389718.75	-908-10-26	-908	5	R5-hemanta	213.56	N18-Jye/ε Sco	N20-PAsh/γ Sgr	1.73	213.12	N18-Jye/ε Sco	N18-Jye/α Sco	0	0	N18-Jye	N18-Jye	N20-PAsh	N18-Jye	11.97	12.42
1389733.25	-908-11-09	-908	5	R5-hemanta	228.36	N19-Mul/ι1 Sco	N20-PAsh/λ Sgr	-2.82	46.34	N05-Mrg/α Ori	N06-Ard/γ Gem	1	177	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	1.53	6.68
1389747.75	-908-11-24	-908	5	R5-hemanta	243.18	N21-UAsh/ζ Sgr	N21-UAsh/τ Sgr	3.55	236.28	N20-PAsh/λ Sgr	N21-UAsh/σ Sgr	0	6	N21-UAsh	N20-PAsh	N21-UAsh	N21-UAsh	7.30	6.67
1389763.25	-908-12-09	-908	5	R5-hemanta	258.99	N22-Shr/α Aql	N21-UAsh/τ Sgr	-4.67	78.90	N07-Pun/β Gem	N08-Pus/δ Cnc	1	179	N22-Shr	N07-Pun	N21-UAsh	N08-Pus	22.05	5.06
1389777.75	-908-12-24	-908	6	R6-śiśira	273.72	N23-Dha/ε Αqr	N24-Sha/λ Aqr	5.00	274.75	N23-Dha/β Del	N24-Sha/λ Aqr	0	1	N23-Dha	N23-Dha	N24-Sha	N24-Sha	20.18	19.83
1389793.25	-907-01-08	-907	6	R6-śiśira	289.36	N23-Dha/α Αqr	N24-Sha/λ Aqr	-4.84	112.15	N10-Mag/α Leo	N10-Mag/α Leo	1	177	N23-Dha	N10-Mag	N24-Sha	N10-Mag	4.54	10.89
1389806.75	-907-01-22	-907	6	R6-śiśira	302.89	N24-Sha/λ Aqr	N24-Sha/λ Aqr	4.70	297.85	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	5	N24-Sha	N24-Sha	N24-Sha	N24-Sha	9.00	6.32
1389822.25	-907-02-06	-907	6	R6-śiśira	318.29	N25-PBha/β Peg	N27-Rev/ε Psc	-4.01	133.57	N12-UPal/β Leo	N13-Has/γ Crv	1	175	N25-PBha	N12-UPal	N27-Rev	N13-Has	11.71	14.23
1389836.75	-907-02-21	-907	1	R1-vasanta	332.57	N26-UBha/α And	N27-Rev/ε Psc	2.62	334.41	N26-UBha/α And	N27-Rev/ε Psc	0	1	N26-UBha	N26-UBha	N27-Rev	N27-Rev	2.76	4.75
1389852.25	-907-03-08	-907	1	R1-vasanta	347.69	N01-Ash/γ Ari	N01-Ash/γ Ari	-1.42	168.83	N15-Swa/α Boo	N16-Vis/α1 Lib	1	178	N01-Ash	N15-Swa	N01-Ash	N16-Vis	7.36	8.97
1389865.75	-907-03-22	-907	1	R1-vasanta	0.76	N02-Bha/* 35 Ari	N02-Bha/* 41 Ari	0.77	356.35	N01-Ash/α Ari	N02-Bha/* 41 Ari	0	4	N02-Bha	N01-Ash	N02-Bha	N02-Bha	10.25	10.38
1389881.25	-907-04-06	-907	1	R1-vasanta	15.66	N03-Kri/* 17 Tau	N03-Kri/* 27 Tau	0.62	191.37	N16-Vis/α2 Lib	N17-Anu/δ Sco	1	175	N03-Kri	N16-Vis	N03-Kri	N17-Anu	4.62	4.17
1389895.75	-907-04-21	-907	1	R1-vasanta	29.52	N04-Roh/α Tau	N04-Roh/ε Tau	-2.24	30.22	N04-Roh/α Tau	N04-Roh/α Tau	0	0	N04-Roh	N04-Roh	N04-Roh	N04-Roh	9.31	8.82
1389911.25	-907-05-06	-907	2	R2-grīṣma	44.28	N05-Mrg/λ Ori	N06-Ard/γ Gem	3.68	229.30	N20-PAsh/γ Sgr	N20-PAsh/λ Sgr	1	174	N05-Mrg	N20-PAsh	N06-Ard	N20-PAsh	10.11	5.17
1389924.75	-907-05-20	-907	2	R2-grīṣma	57.13	N06-Ard/γ Gem	N06-Ard/γ Gem	-3.77	51.19	N05-Mrg/α Ori	N06-Ard/γ Gem	0	5	N06-Ard	N05-Mrg	N06-Ard	N06-Ard	9.13	3.40
1389940.25	-907-06-04	-907	2	R2-grīṣma	71.88	N07-Pun/α Gem	N07-Pun/β Gem	4.78	252.99	N22-Shr/α Aql	N21-UAsh/τ Sgr	1	178	N07-Pun	N22-Shr	N07-Pun	N21-UAsh	8.57	18.11
1389954.75	-907-06-19	-907	2	R2-grīṣma	85.72	N08-Pus/δ Cnc	N08-Pus/δ Cnc	-4.98	83.89	N08-Pus/δ Cnc	N08-Pus/δ Cnc	0	1	N08-Pus	N08-Pus	N08-Pus	N08-Pus	4.70	5.68
1389969.25	-907-07-03	-907	3	R3-varṣā	99.63	N10-Mag/ε Leo	N10-Mag/α Leo	4.99	276.71	N23-Dha/β Del	N24-Sha/λ Aqr	1	177	N10-Mag	N23-Dha	N10-Mag	N24-Sha	2.89	17.94
1389984.75	-907-07-19	-907	3	R3-varṣā	114.60	N10-Mag/α Leo	N11-PPal/θ Leo	-4.40	116.78	N11-PPal/δ Leo	N11-PPal/θ Leo	0	2	N10-Mag	N11-PPal	N11-PPal	N11-PPal	9.68	14.06
1389999.25	-907-08-02	-907	3	R3-varṣā	128.71	N12-UPal/* 93 Leo	N12-UPal/β Leo	3.41	314.99	N25-PBha/α Peg	N26-UBha/γ Peg	1	173	N12-UPal	N25-PBha	N12-UPal	N26-UBha	13.20	11.28
1390013.75	-907-08-17	-907	3	R3-varṣā	142.95	N13-Has/γ Crv	N13-Has/δ Crv	-3.19	137.91	N12-UPal/β Leo	N13-Has/δ Crv	0	5	N13-Has	N12-UPal	N13-Has	N13-Has	12.30	11.91
1390028.25	-907-08-31	-907	4	R4-śarat	157.31	N13-Has/β Crv	N14-Chi/α Vir	1.63	337.60	N27-Rev/ε Psc	N27-Rev/ε Psc	1	179	N13-Has	N27-Rev	N14-Chi	N27-Rev	2.12	7.66
1390043.75	-907-09-16	-907	4	R4-śarat	172.80	N15-Swa/α Boo	N16-Vis/α1 Lib	-0.32	172.22	N15-Swa/α Boo	N16-Vis/α1 Lib	0	0	N15-Swa	N15-Swa	N16-Vis	N16-Vis	4.78	5.41
1390058.25	-907-09-30	-907	4	R4-śarat	187.41	N16-Vis/α2 Lib	N17-Anu/δ Sco	-1.56	13.05	N02-Bha/* 39 Ari	N03-Kri/* 27 Tau	1	174	N16-Vis	N02-Bha	N17-Anu	N03-Kri	7.68	5.15
1390073.75	-907-10-16	-907	4	R4-śarat	203.13	N17-Anu/β1 Sco	N18-Jye/α Sco	2.80	208.16	N18-Jye/σ Sco	N18-Jye/α Sco	0	5	N17-Anu	N18-Jye	N18-Jye	N18-Jye	4.23	9.17
1390087.25	-907-10-29	-907	5	R5-hemanta	216.88	N19-Mul/ζ2 Sco	N20-PAsh/γ Sgr	-3.26	34.46	N04-Roh/α Tau	N05-Mrg/λ Ori	1	177	N19-Mul	N04-Roh	N20-PAsh	N05-Mrg	9.32	10.68
1390102.75	-907-11-14	-907	5	R5-hemanta	232.71	N20-PAsh/δ Sgr	N21-UAsh/φ Sgr	4.26	230.95	N20-PAsh/γ Sgr	N20-PAsh/λ Sgr	0	1	N20-PAsh	N20-PAsh	N21-UAsh	N20-PAsh	3.50	6.13
1390117.25	-907-11-28	-907	5	R5-hemanta	247.53	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	-4.86	67.87	N07-Pun/α Gem	N07-Pun/β Gem	1	179	N21-UAsh	N07-Pun	N21-UAsh	N07-Pun	11.07	11.48
1390132.75	-907-12-14	-907	5	R5-hemanta	263.32	N22-Shr/β Aql	N21-UAsh/τ Sgr	4.97	269.28	N23-Dha/ε Αqr	N23-Dha/ε Αqr	0	5	N22-Shr	N23-Dha	N21-UAsh	N23-Dha	26.30	23.13
1390147.25	-907-12-28	-907	6	R6-śiśira	278.03	N23-Dha/δ Del	N24-Sha/λ Aqr	-4.69	100.61	N10-Mag/ε Leo	N10-Mag/α Leo	1	177	N23-Dha	N10-Mag	N24-Sha	N10-Mag	15.87	5.29
1390161.75	-906-01-12	-906	6	R6-śiśira	292.64	N23-Dha/α Αqr	N24-Sha/λ Aqr	4.18	292.66	N23-Dha/α Αqr	N24-Sha/λ Aqr	0	0	N23-Dha	N23-Dha	N24-Sha	N24-Sha	1.28	4.59
1390177.25	-906-01-27	-906	6	R6-śiśira	308.13	N25-PBha/α Peg	N24-Sha/λ Aqr	-2.84	133.28	N12-UPal/β Leo	N13-Has/γ Crv	1	174	N25-PBha	N12-UPal	N24-Sha	N13-Has	14.24	15.30
1390190.75	-906-02-10	-906	6	R6-śiśira	321.51	N25-PBha/β Peg	N27-Rev/ε Psc	2.62	315.99	N25-PBha/α Peg	N26-UBha/γ Peg	0	5	N25-PBha	N25-PBha	N27-Rev	N26-UBha	8.51	11.41
1390206.25	-906-02-25	-906	1	R1-vasanta	336.74	N27-Rev/ε Psc	N27-Rev/ε Psc	-1.07	154.21	N13-Has/δ Crv	N14-Chi/α Vir	1	177	N27-Rev	N13-Has	N27-Rev	N14-Chi	6.83	2.18
1390220.75	-906-03-12	-906	1	R1-vasanta	350.86	N01-Ash/γ Ari	N01-Ash/γ Ari	-0.70	353.52	N01-Ash/β Ari	N01-Ash/γ Ari	0	2	N01-Ash	N01-Ash	N01-Ash	N01-Ash	8.81	11.10
1390236.25	-906-03-27	-906	1	R1-vasanta	5.83	N02-Bha/* 35 Ari	N03-Kri/* 17 Tau	1.98	188.27	N16-Vis/α2 Lib	N17-Anu/β1 Sco	1	177	N02-Bha	N16-Vis	N03-Kri	N17-Anu	7.10	7.29
1390249.75	-906-04-10	-906	1	R1-vasanta	18.78	N03-Kri/* 17 Tau	N04-Roh/ε Tau	-2.60	16.02	N03-Kri/* 17 Tau	N04-Roh/δ Tau	0	2	N03-Kri	N03-Kri	N04-Roh	N04-Roh	3.50	3.52
1390265.25	-906-04-25	-906	2	R2-grīṣma	33.58	N04-Roh/α Tau	N04-Roh/α Tau	3.62	210.37	N18-Jye/α Sco	N18-Jye/α Sco	1	176	N04-Roh	N18-Jye	N04-Roh	N18-Jye	12.82	11.28
1390279.75	-906-05-10	-906	2	R2-grīṣma	47.38	N05-Mrg/α Ori	N06-Ard/γ Gem	-4.62	51.16	N05-Mrg/α Ori	N06-Ard/γ Gem	0	3	N05-Mrg	N05-Mrg	N06-Ard	N06-Ard	8.22	2.55
1390295.25	-906-05-25	-906	2	R2-grīṣma	62.13	N06-Ard/γ Gem	N07-Pun/β Gem	4.99	247.46	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	174	N06-Ard	N21-UAsh	N07-Pun	N21-UAsh	7.74	13.79
1390308.75	-906-06-08	-906	2	R2-grīṣma	74.99	N07-Pun/β Gem	N08-Pus/δ Cnc	-4.99	72.61	N07-Pun/β Gem	N08-Pus/δ Cnc	0	2	N07-Pun	N07-Pun	N08-Pus	N08-Pus	6.03	9.73
1390324.25	-906-06-23	-906	2	R2-grīṣma	89.80	N09-Asl/δ Hya	N08-Pus/δ Cnc	4.72	270.96	N23-Dha/ε Αqr	N24-Sha/λ Aqr	1	178	N09-Asl	N23-Dha	N08-Pus	N24-Sha	8.78	23.44
1390338.75	-906-07-08	-906	3	R3-varṣā	103.73	N10-Mag/μ Leo	N10-Mag/α Leo	-4.08	105.70	N10-Mag/ζ Leo	N10-Mag/α Leo	0	1	N10-Mag	N10-Mag	N10-Mag	N10-Mag	1.25	5.38
1390353.25	-906-07-22	-906	3	R3-varṣā	117.76	N11-PPal/δ Leo	N11-PPal/θ Leo	3.59	294.50	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	176	N11-PPal	N23-Dha	N11-PPal	N24-Sha	9.83	3.87
1390367.75	-906-08-06	-906	3	R3-varṣā	131.90	N12-UPal/β Leo	N12-UPal/β Leo	-2.71	126.39	N12-UPal/* 93 Leo	N12-UPal/β Leo	0	5	N12-UPal	N12-UPal	N12-UPal	N12-UPal	14.55	15.32
1390383.25	-906-08-21	-906	3	R3-varṣā	147.15	N13-Has/γ Crv	N14-Chi/α Vir	0.40	333.04	N26-UBha/α And	N27-Rev/ε Psc	1	174	N13-Has	N26-UBha	N14-Chi	N27-Rev	9.29	3.11
1390397.75	-906-09-05	-906	4	R4-śarat	161.55	N14-Chi/α Vir	N14-Chi/α Vir	0.17	158.91	N13-Has/β Crv	N14-Chi/α Vir	0	2	N14-Chi	N13-Has	N14-Chi	N14-Chi	5.61	3.33
1390412.25	-906-09-19	-906	4	R4-śarat	176.07	N16-Vis/α1 Lib	N16-Vis/α1 Lib	-1.70	355.99	N01-Ash/α Ari	N02-Bha/* 41 Ari	1	179	N16-Vis	N01-Ash	N16-Vis	N02-Bha	1.64	12.80
1390427.75	-906-10-05	-906	4	R4-śarat	191.72	N16-Vis/α2 Lib	N17-Anu/δ Sco	3.01	192.25	N16-Vis/α2 Lib	N17-Anu/β1 Sco	0	0	N16-Vis	N16-Vis	N17-Anu	N17-Anu	3.57	3.64
1390442.25	-906-10-19	-906	4	R4-śarat	206.44	N18-Jye/σ Sco	N18-Jye/α Sco	-4.26	32.74	N04-Roh/α Tau	N05-Mrg/λ Ori	1	173	N18-Jye	N04-Roh	N18-Jye	N05-Mrg	5.95	10.11
1390457.75	-906-11-04	-906	5	R5-hemanta	222.25	N19-Mul/ν Sco	N20-PAsh/γ Sgr	4.78	227.16	N19-Mul/ι1 Sco	N20-PAsh/λ Sgr	0	4	N19-Mul	N19-Mul	N20-PAsh	N20-PAsh	6.49	6.46
1390471.25	-906-11-17	-906	5	R5-hemanta	236.04	N20-PAsh/λ Sgr	N21-UAsh/σ Sgr	-4.92	54.76	N06-Ard/γ Gem	N06-Ard/γ Gem	1	178	N20-PAsh	N06-Ard	N21-UAsh	N06-Ard	3.21	3.98
1390486.75	-906-12-03	-906	5	R5-hemanta	251.87	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	4.95	249.57	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	2	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	15.15	15.38
1390501.25	-906-12-17	-906	5	R5-hemanta	266.63	N22-Shr/β Aql	N24-Sha/λ Aqr	-4.41	89.16	N08-Pus/δ Cnc	N09-Asl/ζ Hya	1	177	N22-Shr	N08-Pus	N24-Sha	N09-Asl	27.27	7.17
1390516.75	-905-01-02	-905	6	R6-śiśira	282.33	N23-Dha/β Αqr	N24-Sha/λ Aqr	3.44	287.04	N23-Dha/β Αqr	N24-Sha/λ Aqr	0	4	N23-Dha	N23-Dha	N24-Sha	N24-Sha	11.57	7.78
1390531.25	-905-01-16	-905	6	R6-śiśira	296.91	N23-Dha/α Αqr	N24-Sha/λ Aqr	-2.30	122.22	N11-PPal/θ Leo	N11-PPal/θ Leo	1	174	N23-Dha	N11-PPal	N24-Sha	N11-PPal	3.02	13.56
1390545.75	-905-01-31	-905	6	R6-śiśira	311.37	N25-PBha/α Peg	N26-UBha/γ Peg	1.60	310.24	N25-PBha/α Peg	N26-UBha/γ Peg	0	1	N25-PBha	N25-PBha	N26-UBha	N26-UBha	16.18	15.75
1390560.25	-905-02-14	-905	6	R6-śiśira	325.71	N26-UBha/γ Peg	N27-Rev/ε Psc	-0.47	142.83	N13-Has/γ Crv	N13-Has/δ Crv	1	177	N26-UBha	N13-Has	N27-Rev	N13-Has	4.36	11.88
1390574.75	-905-03-01	-905	1	R1-vasanta	339.92	N27-Rev/ε Psc	N01-Ash/γ Ari	-0.56	333.57	N26-UBha/α And	N27-Rev/ε Psc	0	6	N27-Rev	N26-UBha	N01-Ash	N27-Rev	9.00	3.89
1390590.25	-905-03-16	-905	1	R1-vasanta	354.98	N01-Ash/β Ari	N01-Ash/α Ari	2.44	175.29	N16-Vis/α1 Lib	N16-Vis/α1 Lib	1	179	N01-Ash	N16-Vis	N01-Ash	N16-Vis	11.09	2.79
1390604.75	-905-03-31	-905	1	R1-vasanta	8.96	N02-Bha/* 39 Ari	N03-Kri/* 23 Tau	-3.66	11.98	N02-Bha/* 39 Ari	N04-Roh/γ Tau	0	3	N02-Bha	N02-Bha	N03-Kri	N04-Roh	4.78	6.47
1390620.25	-905-04-15	-905	1	R1-vasanta	23.81	N04-Roh/γ Tau	N04-Roh/ε Tau	4.50	208.62	N18-Jye/α Sco	N18-Jye/α Sco	1	175	N04-Roh	N18-Jye	N04-Roh	N18-Jye	4.29	10.77
1390633.75	-905-04-29	-905	2	R2-grīṣma	36.69	N05-Mrg/γ Ori	N05-Mrg/λ Ori	-4.72	35.15	N05-Mrg/γ Ori	N05-Mrg/λ Ori	0	1	N05-Mrg	N05-Mrg	N05-Mrg	N05-Mrg	13.84	9.15
1390649.25	-905-05-14	-905	2	R2-grīṣma	51.44	N05-Mrg/α Ori	N06-Ard/γ Gem	4.97	230.34	N20-PAsh/γ Sgr	N20-PAsh/λ Sgr	1	178	N05-Mrg	N20-PAsh	N06-Ard	N20-PAsh	7.15	6.63
1390662.75	-905-05-28	-905	2	R2-grīṣma	64.28	N06-Ard/γ Gem	N07-Pun/β Gem	-4.97	58.06	N06-Ard/γ Gem	N06-Ard/γ Gem	0	6	N06-Ard	N06-Ard	N07-Pun	N06-Ard	6.82	6.93
1390678.25	-905-06-12	-905	2	R2-grīṣma	79.05	N07-Pun/β Gem	N08-Pus/δ Cnc	4.69	252.45	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	173	N07-Pun	N21-UAsh	N08-Pus	N21-UAsh	1.97	17.61
1390692.75	-905-06-27	-905	3	R3-varṣā	92.92	N09-Asl/ρ Hya	N10-Mag/η Leo	-3.71	93.49	N09-Asl/ρ Hya	N10-Mag/α Leo	0	0	N09-Asl	N09-Asl	N10-Mag	N10-Mag	8.63	9.85
1390708.25	-905-07-12	-905	3	R3-varṣā	107.84	N10-Mag/η Leo	N10-Mag/α Leo	2.63	289.19	N23-Dha/α Αqr	N24-Sha/λ Aqr	1	178	N10-Mag	N23-Dha	N10-Mag	N24-Sha	5.34	5.51
1390722.75	-905-07-27	-905	3	R3-varṣā	121.90	N11-PPal/θ Leo	N11-PPal/θ Leo	-1.11	127.10	N12-UPal/* 93 Leo	N12-UPal/β Leo	0	5	N11-PPal	N12-UPal	N11-PPal	N12-UPal	11.41	13.86
1390737.25	-905-08-10	-905	3	R3-varṣā	136.07	N12-UPal/β Leo	N13-Has/δ Crv	0.65	312.24	N25-PBha/α Peg	N26-UBha/γ Peg	1	176	N12-UPal	N25-PBha	N13-Has	N26-UBha	15.51	15.13
1390751.75	-905-08-25	-905	4	R4-śarat	150.37	N13-Has/γ Crv	N14-Chi/α Vir	0.80	147.83	N13-Has/γ Crv	N14-Chi/α Vir	0	2	N13-Has	N13-Has	N14-Chi	N14-Chi	6.16	8.83
1390767.25	-905-09-09	-905	4	R4-śarat	165.80	N15-Swa/α Boo	N14-Chi/α Vir	-2.76	350.61	N01-Ash/γ Ari	N01-Ash/γ Ari	1	175	N15-Swa	N01-Ash	N14-Chi	N01-Ash	9.72	11.03
1390781.75	-905-09-24	-905	4	R4-śarat	180.36	N16-Vis/α1 Lib	N16-Vis/α2 Lib	3.47	180.27	N16-Vis/α1 Lib	N16-Vis/α1 Lib	0	0	N16-Vis	N16-Vis	N16-Vis	N16-Vis	2.91	3.85
1390796.25	-905-10-08	-905	4	R4-śarat	195.02	N17-Anu/δ Sco	N17-Anu/ω1 Sco	-4.27	13.89	N03-Kri/* 17 Tau	N04-Roh/γ Tau	1	178	N17-Anu	N03-Kri	N17-Anu	N04-Roh	1.20	4.49
1390811.75	-905-10-24	-905	5	R5-hemanta	210.78	N18-Jye/α Sco	N18-Jye/α Sco	4.90	213.14	N18-Jye/ε Sco	N18-Jye/α Sco	0	2	N18-Jye	N18-Jye	N18-Jye	N18-Jye	9.56	14.21
1390826.25	-905-11-07	-905	5	R5-hemanta	225.58	N19-Mul/θ Sco	N20-PAsh/λ Sgr	-4.95	51.82	N05-Mrg/α Ori	N06-Ard/γ Gem	1	173	N19-Mul	N05-Mrg	N20-PAsh	N06-Ard	3.52	2.23
1390841.75	-905-11-23	-905	5	R5-hemanta	241.41	N21-UAsh/σ Sgr	N21-UAsh/τ Sgr	4.54	247.09	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	0	5	N21-UAsh	N21-UAsh	N21-UAsh	N21-UAsh	5.99	13.22
1390855.25	-905-12-06	-905	5	R5-hemanta	255.19	N22-Shr/α Aql	N21-UAsh/τ Sgr	-4.23	74.35	N07-Pun/β Gem	N08-Pus/δ Cnc	1	179	N22-Shr	N07-Pun	N21-UAsh	N08-Pus	18.34	7.86
1390870.75	-905-12-22	-905	6	R6-śiśira	270.95	N23-Dha/ε Αqr	N24-Sha/λ Aqr	3.39	268.92	N23-Dha/ε Αqr	N23-Dha/ε Αqr	0	2	N23-Dha	N23-Dha	N24-Sha	N23-Dha	22.95	24.62
1390885.25	-904-01-05	-904	6	R6-śiśira	285.61	N23-Dha/β Αqr	N24-Sha/λ Aqr	-1.78	109.72	N10-Mag/α Leo	N10-Mag/α Leo	1	175	N23-Dha	N10-Mag	N24-Sha	N10-Mag	8.29	7.49
1390900.75	-904-01-21	-904	6	R6-śiśira	301.17	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0.42	305.08	N24-Sha/λ Aqr	N24-Sha/λ Aqr	0	3	N24-Sha	N24-Sha	N24-Sha	N24-Sha	7.28	11.20
1390914.25	-904-02-03	-904	6	R6-śiśira	314.60	N25-PBha/α Peg	N26-UBha/γ Peg	0.12	131.09	N12-UPal/β Leo	N12-UPal/β Leo	1	176	N25-PBha	N12-UPal	N26-UBha	N12-UPal	14.38	14.04
1390929.75	-904-02-19	-904	6	R6-śiśira	329.90	N26-UBha/γ Peg	N27-Rev/ε Psc	-1.67	327.94	N26-UBha/γ Peg	N27-Rev/ε Psc	0	1	N26-UBha	N26-UBha	N27-Rev	N27-Rev	0.92	3.29
1390944.25	-904-03-04	-904	1	R1-vasanta	344.07	N27-Rev/ε Psc	N01-Ash/γ Ari	2.97	164.25	N15-Swa/α Boo	N14-Chi/α Vir	1	179	N27-Rev	N15-Swa	N01-Ash	N14-Chi	7.19	9.33
1390958.75	-904-03-19	-904	1	R1-vasanta	358.13	N01-Ash/α Ari	N02-Bha/* 41 Ari	-3.50	351.19	N01-Ash/γ Ari	N01-Ash/γ Ari	0	6	N01-Ash	N01-Ash	N02-Bha	N01-Ash	10.54	11.95
1390974.25	-904-04-03	-904	1	R1-vasanta	13.05	N02-Bha/* 39 Ari	N03-Kri/* 27 Tau	4.75	196.90	N17-Anu/δ Sco	N17-Anu/β1 Sco	1	176	N02-Bha	N17-Anu	N03-Kri	N17-Anu	3.59	3.57
1390988.75	-904-04-18	-904	1	R1-vasanta	26.92	N04-Roh/δ Tau	N04-Roh/ε Tau	-5.01	30.10	N04-Roh/α Tau	N04-Roh/α Tau	0	3	N04-Roh	N04-Roh	N04-Roh	N04-Roh	6.89	8.01
1391003.25	-904-05-02	-904	2	R2-grīṣma	40.74	N05-Mrg/γ Ori	N06-Ard/γ Gem	5.00	217.73	N19-Mul/ζ2 Sco	N20-PAsh/λ Sgr	1	176	N05-Mrg	N19-Mul	N06-Ard	N20-PAsh	12.85	12.79
1391017.75	-904-05-17	-904	2	R2-grīṣma	54.53	N06-Ard/γ Gem	N06-Ard/γ Gem	-4.72	53.71	N06-Ard/γ Gem	N06-Ard/γ Gem	0	0	N06-Ard	N06-Ard	N06-Ard	N06-Ard	7.79	3.32
1391033.25	-904-06-01	-904	2	R2-grīṣma	69.28	N07-Pun/α Gem	N07-Pun/β Gem	3.92	251.06	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	1	178	N07-Pun	N21-UAsh	N07-Pun	N21-UAsh	7.16	16.02
1391046.75	-904-06-15	-904	2	R2-grīṣma	82.16	N08-Pus/δ Cnc	N08-Pus/δ Cnc	-3.59	77.02	N07-Pun/β Gem	N08-Pus/δ Cnc	0	5	N08-Pus	N07-Pun	N08-Pus	N08-Pus	1.15	5.32
1391062.25	-904-06-30	-904	3	R3-varṣā	97.01	N09-Asl/ζ Hya	N10-Mag/α Leo	2.45	272.54	N23-Dha/ε Αqr	N24-Sha/λ Aqr	1	175	N09-Asl	N23-Dha	N10-Mag	N24-Sha	5.51	21.52
1391076.75	-904-07-15	-904	3	R3-varṣā	110.99	N10-Mag/α Leo	N10-Mag/α Leo	-0.66	113.46	N10-Mag/α Leo	N11-PPal/θ Leo	0	2	N10-Mag	N10-Mag	N10-Mag	N11-PPal	8.48	10.52
1391092.25	-904-07-30	-904	3	R3-varṣā	126.05	N12-UPal/* 93 Leo	N12-UPal/β Leo	-0.65	307.87	N25-PBha/α Peg	N24-Sha/λ Aqr	1	178	N12-UPal	N25-PBha	N12-UPal	N24-Sha	12.59	13.98
1391105.75	-904-08-13	-904	3	R3-varṣā	139.28	N12-UPal/β Leo	N13-Has/δ Crv	1.31	135.27	N12-UPal/β Leo	N12-UPal/β Leo	0	4	N12-UPal	N12-UPal	N13-Has	N12-UPal	13.69	15.54
