m	s	im	is	confidence	edit_dist	i_edit_dist
कुच्छिं	कुक्षिं	kuchchim	kukshim	0.6428571428571428	2	3
कुच्छिं	कृत्वा	kuchchim	krritva	0.1428571428571429	5	7
कुच्छिं	शयनं	kuchchim	shayanam	0.0714285714285714	6	7
कुच्छिं	भूत्	kuchchim	bhut	0.0714285714285714	6	7
कुच्छिम्हि	कुक्ष्यां	kuchchimhi	kukshyam	0.30000000000000004	7	7
कुच्छिम्हि	चिन्तय	kuchchimhi	chintaya	0.25	7	8
कुच्छिम्हि	ब्राह्मणाः	kuchchimhi	brahmanah	0.15000000000000002	9	8
कुच्छिम्हि	अवोचन्	kuchchimhi	avochan	0.15000000000000002	9	8
कुच्छिम्हि	गर्भः	kuchchimhi	garbhah	0.15000000000000002	9	8
कुच्छिम्हि	देव्यास्ते	kuchchimhi	devyaste	0.09999999999999998	8	10
कुच्छिम्हि	मा	kuchchimhi	ma	0.09999999999999998	9	9
कुच्छिम्हि	प्रतिष्ठितः	kuchchimhi	pratishthitah	0.050000000000000044	9	10
कुच्छिम्हि	महाराज	kuchchimhi	maharaja	0.050000000000000044	10	9
कुम्भील	कुम्भील	kumbhila	kumbhila	1.0	0	0
कुम्भील	सौम्य	kumbhila	saumya	0.2142857142857143	5	6
कुम्भील	एनमाह	kumbhila	enamaha	0.1428571428571429	6	6
कुम्भील	मुखं	kumbhila	mukham	0.1428571428571429	6	6
कुम्भील	क्ष्यामि	kumbhila	kshyami	0.0714285714285714	6	7
कुम्भील	मां	kumbhila	mam	0.0714285714285714	6	7
कुम्भील	अथ	kumbhila	atha	0.0714285714285714	7	6
कुम्भीलराज	कुम्भीलराज	kumbhilaraja	kumbhilaraja	1.0	0	0
कुम्भीलराज	महोदका	kumbhilaraja	mahodaka	0.19999999999999996	8	8
कुम्भीलराज	विस्तीर्णा	kumbhilaraja	vistirna	0.15000000000000002	8	9
कुम्भीलराज	गङ्गा	kumbhilaraja	ga~nga	0.09999999999999998	8	10
कुम्भीलराज	तत्र	kumbhilaraja	tatra	0.09999999999999998	8	10
कुम्भीलराज	कथं	kumbhilaraja	katham	0.09999999999999998	9	9
कुम्भीलराज	गमिष्यामि	kumbhilaraja	gamishyami	0.09999999999999998	9	9
कुम्भीलस्स	कुम्भीलस्य	kumbhilassa	kumbhilasya	0.9	1	1
कुम्भीलस्स	मस्तकम्	kumbhilassa	mastakam	0.15000000000000002	8	9
कुम्भीलस्स	आक्रम्य	kumbhilassa	akramya	0.15000000000000002	8	9
कुम्भीलस्स	ज्ञात्वा	kumbhilassa	j~natva	0.09999999999999998	9	9
कुम्भीलस्स	गत्वा	kumbhilassa	gatva	0.09999999999999998	9	9
कुम्भीलस्स	तथाभावं	kumbhilassa	tathabhavam	0.050000000000000044	9	10
कुम्भीलस्स	उत्पतितो	kumbhilassa	utpatito	0.050000000000000044	9	10
कुम्भीलस्स	बोधिसत्त्वः	kumbhilassa	bodhisattvah	0.050000000000000044	10	9
कुम्भीलानं	कुम्भीलानां	kumbhilanam	kumbhilanam	0.95	1	0
कुम्भीलानं	निमीलतः	kumbhilanam	nimilatah	0.35	7	6
कुम्भीलानं	गृहाण	kumbhilanam	grrihana	0.19999999999999996	9	7
कुम्भीलानं	अन्तिकम्	kumbhilanam	antikam	0.15000000000000002	9	8
कुम्भीलानं	अक्षिणी	kumbhilanam	akshini	0.15000000000000002	9	8
कुम्भीलानं	मुखे	kumbhilanam	mukhe	0.09999999999999998	9	9
कुम्भीलानं	आगतकाले	kumbhilanam	agatakale	0.050000000000000044	9	10
कुम्भीलानं	हि	kumbhilanam	hi	0.050000000000000044	10	9
कुम्भीलो	कुम्भीलः	kumbhilo	kumbhilah	0.8125	1	2
कुम्भीलो	दुष्ट्वा	kumbhilo	dushtva	0.25	6	6
कुम्भीलो	कृतम्	kumbhilo	krritam	0.1875	6	7
कुम्भीलो	तत्	kumbhilo	tat	0.0625	7	8
कुम्भीलो	इति	kumbhilo	iti	0.0625	8	7
कुलं	कुलम्	kulam	kulam	0.75	2	0
केवलपरिपुण्णं	केवलपरिपूर्णं	kevalaparipunnam	kevalaparipurnam	0.8846153846153846	2	1
केवलपरिपुण्णं	परिशुद्धं	kevalaparipunnam	parishuddham	0.3076923076923077	7	11
केवलपरिपुण्णं	धर्मं	kevalaparipunnam	dharmam	0.15384615384615385	10	12
केवलपरिपुण्णं	आदिकल्याणं	kevalaparipunnam	adikalyanam	0.15384615384615385	11	11
केवलपरिपुण्णं	मध्यकल्याणं	kevalaparipunnam	madhyakalyanam	0.15384615384615385	11	11
केवलपरिपुण्णं	सव्यञ्जनं	kevalaparipunnam	savya~njanam	0.15384615384615385	11	11
केवलपरिपुण्णं	शास्त्रं	kevalaparipunnam	shastram	0.11538461538461542	11	12
केवलपरिपुण्णं	ब्रह्मचर्यं	kevalaparipunnam	brahmacharyam	0.11538461538461542	11	12
केवलपरिपुण्णं	देशति	kevalaparipunnam	deshati	0.07692307692307687	11	13
केवलपरिपुण्णं	पर्यवसानकल्याणं	kevalaparipunnam	paryavasanakalyanam	0.07692307692307687	12	12
कोञ्चनादं	क्रौञ्चनादं	ko~nchanadam	krau~nchanadam	0.6666666666666667	3	3
कोञ्चनादं	उत्तरदि	ko~nchanadam	uttaradi	0.11111111111111116	7	9
कोञ्चनादं	शुण्डया	ko~nchanadam	shundaya	0.11111111111111116	7	9
कोञ्चनादं	शातः	ko~nchanadam	shatah	0.05555555555555558	8	9
कोञ्चनादं	श्वेतपद्मं	ko~nchanadam	shvetapadmam	0.05555555555555558	9	8
कोसलानं	कोसलानां	kosalanam	kosalanam	0.9285714285714286	1	0
कोसलानं	कोसलेषु	kosalanam	kosaleshu	0.5	3	4
कोसलानं	समयं	kosalanam	samayam	0.3571428571428571	5	4
कोसलानं	भगवान्	kosalanam	bhagavan	0.2142857142857143	5	6
कोसलानं	अवससार	kosalanam	avasasara	0.2142857142857143	5	6
कोसलानं	सार्धं	kosalanam	sardham	0.2142857142857143	6	5
कोसलानं	चारिकं	kosalanam	charikam	0.1428571428571429	6	6
कोसलानं	चरमाणः	kosalanam	charamanah	0.1428571428571429	6	6
कोसलानं	महता	kosalanam	mahata	0.1428571428571429	6	6
कोसलानं	एवं	kosalanam	evam	0.0714285714285714	6	7
कोसलानं	एकं	kosalanam	ekam	0.0714285714285714	6	7
कोसलानं	येन	kosalanam	yena	0.0714285714285714	6	7
कोसलानं	नाम	kosalanam	nama	0.0714285714285714	6	7
कोसलानं	श्रुतम्	kosalanam	shrutam	0.0714285714285714	7	6
कोसलेन	कोसलेन	kosalena	kosalena	1.0	0	0
कोसलेन	समयेन	kosalena	samayena	0.33333333333333337	4	4
कोसलेन	तेन	kosalena	tena	0.25	4	5
कोसलेन	खलु	kosalena	khalu	0.16666666666666663	5	5
कोसलेन	सप्त	kosalena	sapta	0.16666666666666663	5	5
कोसलेन	राज्ञा	kosalena	raj~na	0.08333333333333337	6	5
कोसलेसु	कोसलेषु	kosalesu	kosaleshu	0.8571428571428572	1	1
कोसलेसु	कोसलानां	kosalesu	kosalanam	0.4285714285714286	4	4
कोसलेसु	खलु	kosalesu	khalu	0.3571428571428571	5	4
कोसलेसु	मे	kosalesu	me	0.0714285714285714	6	7
कोसलेसु	समयं	kosalesu	samayam	0.0714285714285714	6	7
कोसलेसु	येन	kosalesu	yena	0.0714285714285714	6	7
कोसलेसु	अवससार	kosalesu	avasasara	0.0714285714285714	6	7
खमापेत्वा	अहमेव	khamapetva	ahameva	0.38888888888888884	7	4
खमापेत्वा	यित्वा	khamapetva	yitva	0.33333333333333337	5	7
खमापेत्वा	दृष्ट्वा	khamapetva	drrishtva	0.2777777777777778	6	7
खमापेत्वा	क्षमध्वम्	khamapetva	kshamadhvam	0.2777777777777778	8	5
खमापेत्वा	भदन्त	khamapetva	bhadanta	0.2777777777777778	8	5
खमापेत्वा	क्षम	khamapetva	kshama	0.2222222222222222	8	6
खमापेत्वा	तं	khamapetva	tam	0.11111111111111116	8	8
खमापेत्वा	अत्ययम्	khamapetva	atyayam	0.05555555555555558	8	9
खमापेत्वा	इति	khamapetva	iti	0.05555555555555558	8	9
खलु	खलु	khalu	khalu	1.0	0	0
खादन्तो	खादन्तो	khadanto	khadanto	1.0	0	0
खादन्तो	चरसि	khadanto	charasi	0.1428571428571429	7	5
खादन्तो	त्वं	khadanto	tvam	0.0714285714285714	6	7
खादन्तो	प्रदेशे	khadanto	pradeshe	0.0714285714285714	7	6
खादापेतुकामो	खादयितुकाम	khadapetukamo	khadayitukama	0.7083333333333333	4	3
खादापेतुकामो	ताम्	khadapetukamo	tam	0.20833333333333337	9	10
खादापेतुकामो	कथयता	khadapetukamo	kathayata	0.20833333333333337	10	9
खादापेतुकामो	कृतं	khadapetukamo	krritam	0.16666666666666663	11	9
खादापेतुकामो	हृदयं	khadapetukamo	hrridayam	0.125	11	10
खादापेतुकामो	सुन्दरं	khadapetukamo	sundaram	0.125	12	9
खादापेतुकामो	तव	khadapetukamo	tava	0.08333333333333337	11	11
खादापेतुकामो	त्वया	khadapetukamo	tvaya	0.08333333333333337	11	11
खादापेतुकामो	अहं	khadapetukamo	aham	0.08333333333333337	12	10
खादापेतुकामो	इति	khadapetukamo	iti	0.04166666666666663	11	12
खादापेतुकामो	सौम्य	khadapetukamo	saumya	0.04166666666666663	12	11
खादितुं	खादितुं	khaditum	khaditum	1.0	0	0
खादितुं	किं	khaditum	kim	0.2857142857142857	5	5
खादितुं	नास्ति	khaditum	nasti	0.2142857142857143	5	6
खादितुं	अन्तो	khaditum	anto	0.1428571428571429	6	6
खादितुं	तत्र	khaditum	tatra	0.1428571428571429	6	6
खादितुं	इति	khaditum	iti	0.1428571428571429	6	6
खादितुं	ते	khaditum	te	0.0714285714285714	6	7
खादितुं	वर्तते	khaditum	vartate	0.0714285714285714	6	7
खादितुं	गत्वा	khaditum	gatva	0.0714285714285714	7	6
खादित्वा	खादित्वा	khaditva	khaditva	1.0	0	0
खादित्वा	उषित्वा	khaditva	ushitva	0.5625	3	4
खादित्वा	तत्र	khaditva	tatra	0.3125	6	5
खादित्वा	तथैव	khaditva	tathaiva	0.25	7	5
खादित्वा	करोति	khaditva	karoti	0.25	7	5
खादित्वा	फलानि	khaditva	phalani	0.1875	7	6
खादित्वा	तेनैवो	khaditva	tenaivo	0.1875	7	6
खादित्वा	पायेन	khaditva	payena	0.1875	7	6
खादित्वा	सायं	khaditva	sayam	0.125	7	7
खादित्वा	आत्मनो	khaditva	atmano	0.125	7	7
खूपसमभूतं	व्युपशमभूतं	khupasamabhutam	vyupashamabhutam	0.5555555555555556	5	3
खूपसमेन	व्युपशमेन	khupasamena	vyupashamena	0.4285714285714286	5	3
खेमं	मं	khemam	mam	0.375	2	3
खेमं	एवं	khemam	evam	0.25	3	3
खो	खो	kho	kho	1.0	0	0
खो	भो	kho	bho	0.5	1	1
खो	सो	kho	so	0.25	1	2
गङ्गा	गङ्गा	ga~nga	ga~nga	1.0	0	0
गङ्गा	तत्र	ga~nga	tatra	0.19999999999999996	4	4
गच्छति	गच्छति	gachchati	gachchati	1.0	0	0
गच्छति	दर्शयति	gachchati	darshayati	0.25	4	5
गच्छति	इति	gachchati	iti	0.08333333333333337	4	7
गच्छन्तो	गच्छन्	gachchanto	gachchan	0.75	2	2
गच्छन्तो	आत्मनः	gachchanto	atmanah	0.1875	6	7
गच्छन्तो	गृह्णाति	gachchanto	grrihnati	0.1875	6	7
गच्छन्तो	तान्	gachchanto	tan	0.125	6	8
गच्छन्तो	मार्गं	gachchanto	margam	0.0625	7	8
गच्छसि	गच्छसि	gachchasi	gachchasi	1.0	0	0
गच्छामि	गच्छामि	gachchami	gachchami	1.0	0	0
गच्छामि	नाहं	gachchami	naham	0.2142857142857143	6	5
गच्छामि	त्वां	gachchami	tvam	0.1428571428571429	5	7
गच्छामि	धर्मे	gachchami	dharme	0.1428571428571429	5	7
गण्हाति	गृह्णाति	ganhati	grrihnati	0.5	3	4
गण्हाति	गच्छन्	ganhati	gachchan	0.2857142857142857	5	5
गण्हाति	तान्	ganhati	tan	0.2142857142857143	6	5
गण्हाति	अयमपि	ganhati	ayamapi	0.2142857142857143	6	5
गण्हाति	आत्मनः	ganhati	atmanah	0.1428571428571429	6	6
गण्हाति	मार्गं	ganhati	margam	0.1428571428571429	7	5
गण्हाति	मं	ganhati	mam	0.0714285714285714	7	6
गण्हाति	एवं	ganhati	evam	0.0714285714285714	7	6
गण्हाही	गृहाण	ganhahi	grrihana	0.3571428571428571	4	5
गण्हाही	अक्षिणी	ganhahi	akshini	0.2857142857142857	5	5
गण्हाही	हि	ganhahi	hi	0.2142857142857143	6	5
गण्हाही	आगतकाले	ganhahi	agatakale	0.1428571428571429	6	6
गण्हाही	अन्तिकम्	ganhahi	antikam	0.0714285714285714	7	6
गण्हाही	इति	ganhahi	iti	0.0714285714285714	7	6
गण्हाही	मुखे	ganhahi	mukhe	0.0714285714285714	7	6
गण्हि	तत्	ganhi	tat	0.19999999999999996	4	4
गण्हि	पुनः	ganhi	punah	0.09999999999999998	5	4
गण्हि	देवी	ganhi	devi	0.09999999999999998	5	4
