date	index	jd	lati_Jupiter	lati_Mars	lati_Mercury	lati_Moon	lati_Saturn	lati_Sun	lati_Venus	long_Jupiter	long_Mars	long_Mercury	long_Moon	long_Saturn	long_Sun	long_Venus	long_N01_Ashwini	long_N02_Bharani	long_N03_Krittika	long_N04_Rohini	long_N05_Mrigashirisham	long_N06_Thiruvadarai	long_N07_Punarpasu	long_N08_Pushyam	long_N09_Ayilyam	long_N10_Makam	long_N11_Pooram	long_N12_Uttiram	long_N13_Hastam	long_N14_Chitrai	long_N15_Swati	long_N16_Vishakam	long_N17_Anusham	long_N18_Kettai	long_N19_Moolam	long_N20_Pooradam	long_N21_Uttiradam	long_N22_Thiruvonam	long_N23_Avittam	long_N24_Shatayam	long_N25_Poorattadi	long_N26_Uttiratadi	long_N27_Revati	long_N28_Abhijit
-600-06-25	125251	1502089.5	-1.3298841157544958	-4.26397779104322	-0.5893385120275677	0.2881836552329856	-0.4005617275337917	0.0	-1.816679962561487	311.9680143553001	335.6506478477895	118.28714531838207	179.12582036428455	279.85132325776345	91.04826145724678	53.01354616233874	1.4927397259751678	12.113729452002238	23.890732876660607	33.64173972597474	47.587736301315914	52.61773972596377	77.52467808213157	92.574739725962	98.57071917801619	113.9047089040333	124.98176369857764	127.27073972597077	157.5087123287126	167.76172945199963	167.96675684923494	188.99672260267545	206.46573287664745	213.6647328766466	228.48073287666105	239.0377226026877	246.26873287664307	265.25279109580254	281.37672260267544	303.4137191780193	317.4627226026873	338.3237157533745	353.1967431506344	249.15174999992965
-600-07-02	125252	1502096.5	-1.3629377401308465	-4.543985815485167	-1.9263991709518784	-5.14248073035418	-0.4119346259808551	0.0	-1.5159315043810104	311.4094150009083	338.0418218689411	124.36753513321251	273.892552513137	279.3304979040417	97.75422901506407	61.16005219098361	1.493005150632702	12.113994301317305	23.890997917756497	33.64200515063227	47.58800153419263	52.61800515062131	77.5249400547343	92.57500515061953	98.5709834519888	113.90497260266343	124.98203046570093	127.27100515062831	157.50897621912355	167.7619943013147	167.96702323279658	188.99698706842887	206.46599791774335	213.66499791774248	228.48099791775695	239.0379870684411	246.26899791773897	265.2530593971724	281.3769870684289	303.4139834519919	317.46298706844067	338.32397983556626	353.19700876707276	249.15201599992963
-600-07-09	125253	1502103.5	-1.3928932031058432	-4.815808544419838	-3.2938904371345745	-0.3334187519211867	-0.4226281219491601	0.0	-1.1834871388025194	310.725328381522	339.93289593692003	127.39213116117529	357.8811831864303	278.8067113715508	104.47825613272688	69.383397875502	1.4932705752902367	12.114259150632375	23.891262958852387	33.64227057528981	47.588266767069335	52.61827057527884	77.52520202733704	92.57527057527707	98.5712477259614	113.90523630129357	124.98229723282422	127.27127057528584	157.5092401095345	167.76225915062975	167.96728961635822	188.99725153418228	206.46626295883925	213.66526295883838	228.48126295885282	239.03825153419453	246.26926295883487	265.2533276985423	281.3772515341823	303.4142477259645	317.4632515341941	338.32424391775805	353.1972743835111	249.15228199992964
-600-07-16	125254	1502110.5	-1.4189671064077372	-5.070165097965198	-4.319716529676693	5.133293327390788	-0.4325913797520521	0.0	-0.8313797530925148	309.93695346028807	341.2488284629344	126.21653421133907	87.27411063410545	278.2932201247566	111.2228693879174	77.67836132596636	1.4935359999477709	12.114523999947442	23.891527999948277	33.64253599994734	47.58853199994605	52.61853599993637	77.52546399993979	92.5755359999346	98.571511999934	113.9054999999237	124.9825639999475	127.27153599994338	157.50950399994545	167.76252399994482	167.96755599991985	188.99751599993573	206.46652799993512	213.66552799993428	228.48152799994872	239.03851599994795	246.26952799993074	265.25359599991214	281.3775159999357	303.4145119999371	317.46351599994756	338.32450799994984	353.19753999994947	249.15254799992962
-600-07-23	125255	1502117.5	-1.4404582083320678	-5.293484093926106	-4.302585799162486	-0.6966928918981171	-0.4417938902566392	0.0	-0.4715236818224232	309.0705264422097	341.9191511607262	120.8004019048608	188.6063389530139	277.8030588301232	117.99035045640473	86.04046711143906	1.493801424605305	12.11478884926251	23.891793041044167	33.642801424604876	47.58879723282276	52.618801424593904	77.52572597254252	92.57580142459213	98.57177627390661	113.90576369855384	124.9828307670708	127.27180142460091	157.50976789035641	167.7627888492599	167.9678223834815	188.99778046568915	206.46679304103102	213.66579304103016	228.48179304104463	239.0387804657014	246.26979304102665	265.253864301282	281.3777804656891	303.4147762739097	317.46378046570095	338.32477208214164	353.1978056163878	249.15281399992963
-600-07-30	125256	1502124.5	-1.4568094389018966	-5.467160726342028	-2.817294687590408	-5.032443678380341	-0.4502266498527469	0.0	-0.11549797443533212	308.1564507019356	341.8920839273535	114.99163591763187	282.53364526125733	277.34863883322606	124.7827016912404	94.46562596595233	1.4940668492628393	12.11505369857758	23.892058082140057	33.64306684926241	47.58906246569948	52.61906684925144	77.52598794514526	92.57606684924967	98.57204054787921	113.90602739718398	124.98309753419409	127.27206684925844	157.51003178076738	167.76305369857496	167.96808876704316	188.99804493144256	206.4670580821269	213.66605808212606	228.4820580821405	239.0390449314548	246.27005808212255	265.25413260265185	281.37804493144256	303.4150405478823	317.4640449314544	338.32503616433337	353.1980712328262	249.15307999992964
-600-08-06	125257	1502131.5	-1.4676616915524858	-5.568048595430012	-0.6790451776222197	0.5528620323270771	-0.4579020583587111	0.0	0.225688758943224	307.2279426987973	341.15573778071695	114.5925807242486	6.255597130678041	276.9413856151182	131.60161288558777	102.94985337079348	1.4943322739203735	12.115318547892649	23.892323123235947	33.64333227391994	47.589327698576184	52.619332273908974	77.526249917748	92.5763322739072	98.57230482185182	113.90629109581411	124.98336430131737	127.27233227391598	157.51029567117834	167.76331854789004	167.9683551506048	188.99830939719598	206.4673231232228	213.66632312322196	228.4823231232364	239.03930939720823	246.27032312321842	265.25440090402174	281.378309397196	303.41530482185493	317.4643093972078	338.32530024652516	353.19833684926454	249.15334599992963
-600-08-13	125258	1502138.5	-1.4728896126250308	-5.571406505992391	0.9884947123943614	5.108886915792112	-0.464852621501701	0.0	0.5418429295589069	306.31931944655463	339.76351337605166	121.17721078501938	96.58122304115999	276.5914375232926	138.44842982759258	111.48906296501474	1.4945976985779077	12.115583397207716	23.89258816433184	33.64359769857747	47.5895929314529	52.61959769856651	77.52651189035075	92.57659769856474	98.57256909582442	113.90655479444425	124.98363106844066	127.2725976985735	157.5105595615893	167.7635833972051	167.96862153416643	188.9985738629494	206.4675881643187	213.66658816431783	228.4825881643323	239.03957386296165	246.27058816431432	265.2546692053916	281.3785738629494	303.4155690958275	317.46457386296123	338.32556432871695	353.1986024657029	249.15361199992964
-600-08-20	125259	1502145.5	-1.472612473351039	-5.457006426173768	1.7792495219608302	-1.652508765078304	-0.4711286671098224	0.0	0.8238292705118321	305.46413294805154	337.85413554214244	132.18398216702536	198.04884484055626	276.30742068692047	145.32412538184298	120.07893235189732	1.494863123235442	12.115848246522784	23.89285320542773	33.64386312323501	47.58985816432961	52.61986312322404	77.52677386295349	92.57686312322227	98.57283336979702	113.9068184930744	124.98389783556395	127.27286312323105	157.51082345200024	167.76384824652015	167.96888791772807	188.99883832870285	206.46785320541457	213.66685320541373	228.48285320542817	239.0398383287151	246.27085320541022	265.25493750676145	281.37883832870284	303.4158333698001	317.4648383287147	338.32582841090874	353.19886808214125	249.15387799992965
-600-08-27	125260	1502152.5	-1.4671782331869985	-5.217035107427726	1.839542203691176	-4.768150269302712	-0.4767953651818154	0.0	1.0638008209439838	304.69339313488587	335.65126119053343	144.6359963910899	291.12218777695637	276.09630657980273	152.2292739504319	128.71483834187143	1.4951285478929761	12.116113095837854	23.89311824652362	33.64412854789254	47.59012339720633	52.62012854788158	77.52703583555622	92.57712854787981	98.57309764376963	113.90708219170453	124.98416460268723	127.27312854788858	157.5110873424112	167.76411309583523	167.96915430128973	188.99910279445626	206.46811824651047	213.66711824650963	228.48311824652407	239.0401027944685	246.2711182465061	265.25520580813134	281.37910279445623	303.41609764377273	317.46510279446807	338.32609249310053	353.1991336985796	249.15414399992963
-600-09-03	125261	1502159.5	-1.4571244853010017	-4.861688807168966	1.4472209973480246	1.4253259021662232	-0.4819293725911967	0.0	1.2554029929751227	304.03410016869975	333.4319520365084	157.02326806747817	14.661931293192195	275.9633506122095	159.16403025227962	137.39185653657404	1.4953939725505103	12.116377945152923	23.89338328761951	33.64439397255008	47.590388630083034	52.62039397253911	77.52729780815896	92.57739397253734	98.57336191774222	113.90734589033467	124.98443136981052	127.27339397254612	157.51135123282216	167.7643779451503	167.96942068485137	188.99936726020968	206.46838328760637	213.6673832876055	228.48338328761997	239.04036726022193	246.271383287602	265.25547410950117	281.3793672602097	303.4163619177453	317.4653672602215	338.32635657529227	353.19939931501796	249.15440999992964
-600-09-10	125262	1502166.5	-1.4431242674922449	-4.418158094474683	0.8106651740173803	4.90316331259757	-0.4866154069220917	0.0	1.3939395926237093	303.5082370237849	331.47111936083445	168.91559399663174	105.94596248683922	275.91210354208914	166.12811342371322	146.10481705646168	1.4956593972080445	12.11664279446799	23.8936483287154	33.64465939720761	47.59065386295975	52.62065939719665	77.5275597807617	92.57765939719488	98.57362619171482	113.9076095889648	124.98469813693382	127.27365939720364	157.51161512323313	167.76464279446537	167.969687068413	188.9996317259631	206.46864832870224	213.6676483287014	228.48364832871584	239.04063172597535	246.27164832869786	265.25574241087105	281.3796317259631	303.4166261917179	317.46563172597496	338.32662065748406	353.1996649314563	249.15467599992962
-600-09-17	125263	1502173.5	-1.4259265065791076	-3.9228385398224415	0.06085550234280392	-2.544605858040956	-0.4909430028358234	0.0	1.476490298328039	303.1322784441371	329.98709449218086	180.29279945429118	207.45293299147625	275.9444830453064	173.1207974515062	154.8484048396898	1.4959248218655787	12.116907643783058	23.89391336981129	33.644924821865146	47.59091909583646	52.62092482185418	77.52782175336444	92.5779248218524	98.57389046568743	113.90787328759494	124.9849649040571	127.27392482186119	157.5118790136441	167.76490764378045	167.96995345197465	188.99989619171654	206.46891336979814	213.6679133697973	228.48391336981175	239.0408961917288	246.27191336979377	265.25601071224094	281.3798961917165	303.4168904656905	317.46589619172835	338.32688473967585	353.1999305478947	249.15494199992963
-600-09-24	125264	1502180.5	-1.4063000224071291	-3.4114181439240783	-0.7152573026247877	-4.359743038346654	-0.4950036341675821	0.0	1.5019718158730628	302.91718197859836	329.11257042590177	191.23753208193702	299.65839083854	276.0608906096288	180.14090890518582	163.61729002727418	1.4961902465231134	12.117172493098128	23.89417841090718	33.64519024652268	47.591184328713176	52.621190246511716	77.52808372596718	92.57819024650995	98.57415473966003	113.90813698622507	124.98523167118039	127.27419024651871	157.51214290405505	167.76517249309552	167.97021983553628	189.00016065746996	206.46917841089405	213.66817841089318	228.48417841090765	239.0411606574822	246.27217841088967	265.25627901361077	281.38016065746996	303.41715473966315	317.4661606574818	338.32714882186764	353.2001961643331	249.15520799992964
-600-10-01	125265	1502187.5	-1.3849873717906975	-2.9119483184631303	-1.447831164936345	2.258146854435114	-0.4988883106825838	0.0	1.4711384498919202	302.8687628633776	328.896337846623	201.82054080372777	23.109259260332863	276.2603587481956	187.1868328300764	172.406272141696	1.4964556711806476	12.117437342413195	23.89444345200307	33.645455671180216	47.59144956158988	52.62145567116925	77.52834569856992	92.57845567116748	98.57441901363264	113.90840068485521	124.98549843830367	127.27445567117626	157.51240679446602	167.76543734241056	167.97048621909795	189.00042512322338	206.46944345198992	213.66844345198908	228.48444345200352	239.04142512323563	246.27244345198554	265.25654731498065	281.3804251232234	303.4174190136357	317.4664251232352	338.32741290405943	353.20046178077143	249.15547399992963
-600-10-08	125266	1502194.5	-1.362671560695627	-2.4426186018610108	-2.062427156212859	4.520721379469961	-0.5026856915526182	0.0	1.386521730697334	302.9883254829344	329.324235353488	212.02710367711663	115.35920262240595	276.5407148551459	194.256527476649	181.21042148500615	1.4967210958381818	12.117702191728265	23.89470849309896	33.64572109583775	47.5917147944666	52.621721095826786	77.52860767117267	92.57872109582502	98.57468328760524	113.90866438348534	124.98576520542696	127.27472109583378	157.51267068487695	167.76570219172564	167.9707526026596	189.0006895889768	206.46970849308582	213.66870849308495	228.48470849309942	239.04168958898904	246.27270849308144	265.2568156163505	281.3806895889768	303.4176832876083	317.46668958898863	338.3276769862512	353.2007273972098	249.15573999992964
-600-10-15	125267	1502201.5	-1.3399558022977809	-2.0129035241828994	-2.4534874699424383	-3.341434501756693	-0.506480704815808	0.0	1.252312515709935	303.2734260059524	330.34444730127143	221.62818541782627	216.8174659274718	276.8987502636822	201.3475482993253	190.0252026089671	1.496986520495716	12.117967041043332	23.894973534194854	33.645986520495285	47.59198002734331	52.62198652048432	77.5288696437754	92.57898652048254	98.57494756157784	113.9089280821155	124.98603197255025	127.27498652049132	157.51293457528791	167.7659670410407	167.97101898622122	189.00095405473024	206.4699735341817	213.66897353418085	228.4849735341953	239.0419540547425	246.27297353417734	265.25708391772037	281.38095405473024	303.41794756158095	317.4669540547421	338.32794106844295	353.20099301364814	249.15600599992965
-600-10-22	125268	1502208.5	-1.3173545804939495	-1.6260149345339074	-2.4378731009133907	-3.821323329623444	-0.5103536256658747	0.0	1.0741921864715591	303.7186627535732	331.8881608492785	229.85192431204013	308.1439489702825	277.33038568402424	208.45708134199685	198.8465676660043	1.4972519451532502	12.118231890358402	23.895238575290744	33.64625194515282	47.592245260220025	52.622251945141855	77.52913161637814	92.57925194514009	98.57521183555045	113.90919178074563	124.98629873967353	127.27525194514885	157.51319846569888	167.76623189035578	167.97128536978286	189.00121852048366	206.4702385752776	213.66923857527675	228.4852385752912	239.0422185204959	246.2732385752732	265.25735221909025	281.3812185204836	303.41821183555356	317.46721852049546	338.32820515063474	353.2012586300865	249.15627199992963
-600-10-29	125269	1502215.5	-1.295293361854847	-1.2812883676146505	-1.6808106287924212	3.026088356081593	-0.514379545425321	0.0	0.8591218507733025	304.31642118082067	333.8831043869272	234.6114643085796	31.6057519055139	277.8308267870993	215.58198576645938	207.67101154091537	1.4975173698107844	12.11849673967347	23.895503616386634	33.646517369810354	47.59251049309673	52.62251736979939	77.52939358898088	92.57951736979761	98.57547610952305	113.90945547937577	124.98656550679682	127.2755173698064	157.51346235610984	167.76649673967086	167.97155175334453	189.00148298623708	206.4705036163735	213.66950361637262	228.4855036163871	239.04248298624933	246.2735036163691	265.2576205204601	281.3814829862371	303.4184761095261	317.4674829862489	338.32846923282654	353.20152424652485	249.15653799992964
-600-11-05	125270	1502222.5	-1.2741141684315536	-0.9759765666934606	0.1868901795587828	3.9730926344311612	-0.5186281546379136	0.0	0.6150996824143292	305.0575301242938	336.26100039572896	232.08133236857282	124.8121342229483	278.39470599583075	222.71884489394824	216.49558531588343	1.4977827944683186	12.118761588988539	23.895768657482524	33.64678279446789	47.592775725973446	52.622782794456924	77.52965556158362	92.57978279445516	98.57574038349566	113.9097191780059	124.98683227392011	127.27578279446392	157.5137262465208	167.76676158898593	167.97181813690617	189.0017474519905	206.47076865746936	213.66976865746852	228.48576865748296	239.04274745200274	246.273768657465	265.25788882182997	281.3817474519905	303.41874038349874	317.46774745200236	338.3287333150183	353.2017898629632	249.15680399992965
-600-11-12	125271	1502229.5	-1.2540845716526845	-0.7064168169509696	2.3415496599773165	-4.015682516616809	-0.5231637643834347	0.0	0.35089672857462073	305.93181020785516	338.9609062598141	223.13286951074505	226.1400835190051	279.01620841698156	229.8640247294973	225.3178692230454	1.4980482191258528	12.119026438303607	23.896033698578414	33.64704821912542	47.59304095885016	52.62304821911445	77.52991753418635	92.58004821911268	98.57600465746825	113.90998287663604	124.9870990410434	127.27604821912146	157.51399013693177	167.767026438301	167.9720845204678	189.00201191774394	206.47103369856526	213.67003369856442	228.48603369857886	239.0430119177562	246.27403369856088	265.2581571231998	281.3820119177439	303.41900465747136	317.46801191775575	338.3289973972101	353.20205547940157	249.15706999992963
-600-11-19	125272	1502236.5	-1.2354082210737711	-0.4687168519483715	3.005801554306433	-3.1703903507821702	-0.5280454962549003	0.0	0.07578088570441548	306.9285123735571	341.9301582552729	218.5669558005633	316.5822724366205	279.68918126135884	237.01373857667585	234.135910274406	1.498313643783387	12.119291287618676	23.896298739674304	33.64731364378296	47.593306191726874	52.623313643771986	77.5301795067891	92.58031364377021	98.57626893144085	113.91024657526617	124.98736580816669	127.27631364377899	157.51425402734273	167.76729128761605	167.97235090402944	189.00227638349736	206.47129873966117	213.6702987396603	228.48629873967477	239.0432763835096	246.27429873965679	265.2584254245697	281.38227638349736	303.4192689314439	317.4682763835092	338.3292614794019	353.2023210958399	249.15733599992964
-600-11-26	125273	1502243.5	-1.2182355948856651	-0.25912139158846914	2.4844205151807137	3.705172561405696	-0.5333275806632773	0.0	-0.2007624163526692	308.0366549034706	345.1240853883457	221.41956520224468	40.158198545077774	280.40722709233034	244.16411603161384	242.94813283849248	1.4985790684409213	12.119556136933744	23.896563780770194	33.64757906844049	47.59357142460358	52.62357906842952	77.53044147939184	92.58057906842775	98.57653320541345	113.9105102738963	124.98763257528998	127.27657906843652	157.51451791775366	167.76755613693112	167.97261728759108	189.00254084925078	206.47156378075704	213.6705637807562	228.48656378077064	239.04354084926302	246.27456378075266	265.25869372593957	281.3825408492508	303.41953320541654	317.4685408492626	338.32952556159364	353.2025867122783	249.15760199992962
-600-12-03	125274	1502250.5	-1.2026741520637598	-0.07418499087582235	1.568373445847132	3.2784921896721047	-0.5390597131810679	0.0	-0.4693056573867167	309.24527247210864	348.5051871722838	228.3636410252264	134.29699840512103	281.1637818825164	251.3112744115808	251.75323235185016	1.4988444930984555	12.119820986248811	23.896828821866087	33.64784449309802	47.593836657480296	52.623844493087056	77.53070345199458	92.58084449308528	98.57679747938606	113.91077397252644	124.98789934241326	127.27684449309406	157.51478180816463	167.7678209862462	167.97288367115274	189.0028053150042	206.47182882185294	213.6708288218521	228.48682882186654	239.04380531501644	246.27482882184856	265.2589620273094	281.3828053150042	303.41979747938916	317.468805315016	338.32978964378543	353.20285232871663	249.15786799992964
-600-12-10	125275	1502257.5	-1.1887974428691783	0.08916493243568441	0.5950727342234949	-4.545193083298614	-0.5452874281313355	0.0	-0.7207449460820997	310.5435923582045	352.04215001062266	237.19334644522223	235.4170106230867	281.9521792284335	258.4513905439655	260.5500630767898	1.4991099177559897	12.12008583556388	23.897093862961977	33.648109917755555	47.59410189035701	52.62410991774459	77.53096542459731	92.58110991774282	98.57706175335866	113.91103767115658	124.98816610953655	127.27710991775159	157.5150456985756	167.76808583556127	167.97315005471438	189.00306978075764	206.47209386294884	213.67109386294797	228.48709386296244	239.04406978076986	246.27509386294446	265.2592303286793	281.38306978075764	303.4200617533618	317.4690697807695	338.3300537259772	353.203117945155	249.15813399992965
-600-12-17	125276	1502264.5	-1.1766529968479635	0.2336233918565307	-0.3070746920769833	-2.4272338879987423	-0.552052456824408	0.0	-0.9465512259708554	311.921152360591	355.70888577453314	247.0043660702319	324.9785348957674	282.76570225246894	265.58077081852224	269.33753040325865	1.4993753424135243	12.12035068487895	23.897358904057867	33.64837534241309	47.594367123233724	52.624375342402125	77.53122739720006	92.58137534240035	98.57732602733127	113.91130136978671	124.98843287665983	127.27737534240913	157.51530958898655	167.76835068487634	167.97341643827602	189.00333424651106	206.4723589040447	213.67135890404387	228.4873589040583	239.0443342465233	246.27535890404033	265.2594986300491	281.383334246511	303.42032602733434	317.46933424652286	338.330317808169	353.20338356159334	249.15839999992963
-600-12-24	125277	1502271.5	-1.1662689747135782	0.3615315266647818	-1.0725722296806446	4.273383369840278	-0.5593930443793311	0.0	-1.1390029026315778	313.36787326030634	359.48367065945433	257.4829182663617	48.77163775601349	283.59762478038283	272.6959175006168	278.11449681395385	1.4996407670710585	12.120615534194018	23.897623945153757	33.648640767070624	47.59463235611043	52.62464076705966	77.5314893698028	92.58164076705789	98.57759030130387	113.91156506841686	124.98869964378312	127.27764076706666	157.51557347939752	167.7686155341914	167.97368282183766	189.00359871226448	206.4726239451406	213.67162394513974	228.4876239451542	239.04459871227672	246.27562394513623	265.259766931419	281.3835987122645	303.42059030130696	317.4695987122763	338.3305818903608	353.2036491780317	249.15866599992964
-600-12-31	125278	1502278.5	-1.157659666436452	0.4749120784200253	-1.6490376837650889	2.46123410460204	-0.5673442038999056	0.0	-1.2913962278949815	314.874096547784	3.3484079923322274	268.5649546354382	143.80756826226255	284.4412433761522	279.79358950860137	286.8797084919653	1.4999061917285927	12.120880383509085	23.897888986249647	33.64890619172816	47.594897588987145	52.624906191717194	77.53175134240554	92.58190619171542	98.57785457527648	113.911828767047	124.98896641090641	127.2779061917242	157.51583736980848	167.76888038350646	167.97394920539932	189.0038631780179	206.4728889862365	213.67188898623564	228.48788898625008	239.04486317803014	246.27588898623213	265.2600352327889	281.3838631780179	303.4208545752796	317.46986317802975	338.3308459725526	353.20391479447005	249.15893199992965
-599-01-07	125279	1502285.5	-1.1508299645888236	0.5755078448872452	-1.9775714057210405	-4.913639151506216	-0.5759378900326759	0.0	-1.3982299469413944	316.43059600654124	7.288012743005254	280.2953447956584	244.64318347807392	285.2899017836846	286.87085614147753	295.63174687802103	1.500171616386127	12.121145232824155	23.898154027345537	33.64917161638569	47.59516282186386	52.62517161637473	77.53201331500827	92.58217161637296	98.57811884924908	113.91209246567713	124.98923317802969	127.27817161638173	157.51610126021944	167.76914523282153	167.97421558896096	189.00412764377134	206.47315402733238	213.67215402733154	228.48815402734598	239.04512764378356	246.276154027328	265.2603035341587	281.3841276437713	303.4211188492522	317.47012764378314	338.33111005474433	353.2041804109084	249.15919799992963
-599-01-14	125280	1502292.5	-1.1457789569912415	0.6648187380492895	-1.9820186698833329	-1.6143086668323638	-0.5852030758490518	0.0	-1.4553607886405049	318.0285698312828	11.289904665602592	292.7475036955865	333.3395413333743	286.13700929713383	293.925142603061	304.36900654996896	1.5004370410436612	12.121410082139224	23.898419068441427	33.64943704104323	47.59542805474057	52.625437041032264	77.53227528761101	92.58243704103049	98.57838312322167	113.91235616430727	124.98949994515299	127.27843704103927	157.51636515063038	167.7694100821366	167.9744819725226	189.00439210952476	206.47341906842829	213.67241906842742	228.48841906844189	239.045392109537	246.2764190684239	265.2605718355286	281.38439210952475	303.42138312322476	317.4703921095366	338.3313741369361	353.20444602734676	249.15946399992964
-599-01-21	125281	1502299.5	-1.1425027788385804	0.7441355077261947	-1.5656043144911105	4.71139078479176	-0.5951657178388783	0.0	-1.460126501214936	319.6596183443833	15.343593745484155	305.9021127643545	57.44914469920961	286.9760545734744	300.95426655327725	313.08969785443884	1.5007024657011954	12.121674931454292	23.898684109537317	33.64970246570076	47.59569328761728	52.6257024656898	77.53253726021376	92.58270246568803	98.57864739719427	113.9126198629374	124.98976671227628	127.2787024656968	157.51662904104134	167.76967493145168	167.97474835608423	189.00465657527818	206.47368410952416	213.67268410952332	228.48868410953776	239.04565657529042	246.2766841095198	265.2608401368984	281.3846565752782	303.4216473971974	317.47065657529	338.3316382191279	353.2047116437851	249.15972999992962
