iter	fits	jd	sun_ra	sun_dec	sun_lon	sun_lat	moon_ra	moon_dec	moon_lon	moon_lat	phase	jd_diff	sun_lat_lon	moon_lat_lon	yr	stel_jd	sun_naks	moon_naks	sun_न	moon_न	moon_phase	season	eqnx_1_tol	eqnx_2_tol	eqnx_3_tol	eqnx_4_tol
3	-02494-10-30T02:57:51.459	810446.624	280.199	-23.722	217.157	-0.011	280.385	-27.773	217.033	-4.063	359.876	29.636	(-0.01112204565390384, 217.15694834765895)	(-4.063312793811872, 217.03336265056643)	-2493	810426.624	N21-UAsh/φ Sgr	N21-UAsh/φ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-02494-11-28T18:14:17.865	810476.260	312.100	-18.359	247.347	-0.006	312.090	-20.386	246.785	-1.955	359.438	29.765	(-0.006377460060851862, 247.3470954485616)	(-1.9545255202715945, 246.7854716378144)	-2493	810456.260	N22-Shr/β Aql	N22-Shr/β Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
4	-02494-12-28T12:36:21.899	810506.025	341.138	-8.266	277.301	0.000	340.666	-7.613	277.121	0.784	359.820	29.727	(0.00040949260770130753, 277.3009243025636)	(0.7835547248216231, 277.12065211722467)	-2493	810486.025	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
4	-02493-01-27T06:03:07.207	810535.752	8.122	3.549	306.697	0.007	6.596	6.379	306.450	3.211	359.753	29.681	(0.007370133935360553, 306.6970602094225)	(3.2105961238984833, 306.4502678572223)	-2492	810515.752	N26-UBha/γ Peg	N26-UBha/γ Peg	N26-UBha	N26-UBha	0	0	False	False	False	False
4	-02493-02-25T22:24:12.258	810565.433	35.210	14.385	335.522	0.013	33.339	18.727	335.301	4.705	359.778	29.605	(0.012620949221223794, 335.5224889785282)	(4.7052528203110535, 335.3005838243536)	-2492	810545.433	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
4	-02493-03-27T12:55:02.478	810595.038	64.039	21.843	3.870	0.015	62.907	26.636	3.733	4.917	359.863	29.480	(0.014923759331378537, 3.870246522038655)	(4.9166824043902455, 3.733469970618452)	-2492	810575.038	N04-Roh/γ Tau	N04-Roh/γ Tau	N04-Roh	N04-Roh	0	1	False	False	False	True
3	-02493-04-26T00:25:46.585	810624.518	94.442	23.993	31.904	0.014	93.932	27.865	31.334	3.871	359.430	29.484	(0.013910847549104332, 31.903633200164325)	(3.8708986664860827, 31.334121815679094)	-2492	810604.518	N06-Ard/γ Gem	N05-Mrg/α Ori	N06-Ard	N05-Mrg	0	2	False	False	False	False
3	-02493-05-25T12:03:04.196	810654.002	124.540	20.218	59.991	0.010	124.793	21.973	59.816	1.773	359.825	29.423	(0.009900875397156086, 59.99073976276742)	(1.7726201654049953, 59.815691061672105)	-2492	810634.002	N08-Pus/δ Cnc	N08-Pus/δ Cnc	N08-Pus	N08-Pus	0	2	False	False	False	False
3	-02493-06-23T22:12:30.147	810683.425	152.652	11.641	88.301	0.004	152.376	10.872	88.327	-0.811	0.025	29.431	(0.0037896538625062457, 88.30145723052486)	(-0.8105449416179903, 88.32654116248392)	-2492	810663.425	N10-Mag/α Leo	N10-Mag/α Leo	N10-Mag	N10-Mag	0	2	False	False	False	False
2	-02493-07-23T08:33:36.835	810712.857	179.321	0.366	117.076	-0.003	178.593	-2.853	117.724	-3.238	0.647	29.327	(-0.00302209293639476, 117.07645359362637)	(-3.238455547868075, 117.72363690962811)	-2492	810692.857	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-02493-08-21T16:24:52.426	810742.184	206.327	-11.142	146.276	-0.009	204.318	-15.418	146.037	-4.703	359.761	29.415	(-0.008815262894307837, 146.27603129549715)	(-4.703467340694889, 146.03715360152154)	-2492	810722.184	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	3	False	False	False	False
3	-02493-09-20T02:22:47.297	810771.599	235.820	-20.234	176.031	-0.012	234.286	-24.918	175.752	-4.897	359.721	29.481	(-0.012114795116159257, 176.03106113268547)	(-4.896914296317358, 175.7523930863934)	-2492	810751.599	N17-Anu/δ Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	4	False	False	False	True
3	-02493-10-19T13:55:01.543	810801.080	268.127	-24.038	206.131	-0.012	267.957	-27.653	206.033	-3.629	359.902	29.568	(-0.011990940240709904, 206.13068615773653)	(-3.628730110055971, 206.03253546239003)	-2492	810781.080	N19-Mul/ι1 Sco	N19-Mul/ι1 Sco	N19-Mul	N19-Mul	0	4	False	False	False	False
2	-02493-11-18T03:32:53.953	810830.648	300.718	-21.018	236.321	-0.008	301.410	-22.122	236.720	-1.223	0.398	29.540	(-0.008375340772162001, 236.32122227037493)	(-1.2226087434766912, 236.71951184841572)	-2492	810810.648	N22-Shr/α Aql	N22-Shr/α Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-02493-12-17T16:30:44.220	810860.188	330.652	-12.389	266.206	-0.002	329.955	-11.103	266.022	1.441	359.816	29.588	(-0.002180136101768083, 266.20597901389607)	(1.4414025148685772, 266.0218887635338)	-2492	810840.188	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	5	False	False	False	False
3	-02492-01-16T06:37:09.932	810889.776	358.028	-0.940	295.666	0.005	355.993	2.171	295.073	3.675	359.408	29.678	(0.004924305404943519, 295.66572828267834)	(3.6748910874311713, 295.0734298792454)	-2491	810869.776	N25-PBha/β Peg	N25-PBha/β Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
4	-02492-02-14T22:53:39.133	810919.454	24.804	10.553	324.678	0.011	22.782	15.017	324.518	4.889	359.839	29.635	(0.010994828520144327, 324.67812491666103)	(4.888985111574411, 324.51750975638)	-2491	810899.454	N01-Ash/γ Ari	N01-Ash/γ Ari	N01-Ash	N01-Ash	0	0	False	False	False	False
4	-02492-03-15T14:08:08.125	810949.089	52.867	19.555	353.187	0.014	51.359	24.073	352.967	4.739	359.780	29.626	(0.014487051753430288, 353.18678328925404)	(4.739177232085175, 352.96689142463987)	-2491	810929.089	N03-Kri/* 17 Tau	N03-Kri/* 17 Tau	N03-Kri	N03-Kri	0	1	False	False	False	False
4	-02492-04-14T05:09:44.115	810978.715	82.939	23.885	21.405	0.015	82.503	27.195	21.187	3.340	359.781	29.602	(0.01471345806423749, 21.405488189628194)	(3.3404975798237198, 21.186768948890823)	-2491	810958.715	N05-Mrg/λ Ori	N05-Mrg/λ Ori	N05-Mrg	N05-Mrg	0	1	False	False	False	False
4	-02492-05-13T19:36:06.647	811008.317	113.547	22.274	49.557	0.012	113.569	23.330	49.406	1.057	359.849	29.510	(0.011732098548875242, 49.5571405990835)	(1.0571648864062688, 49.405661907316386)	-2491	810988.317	N07-Pun/α Gem	N07-Pun/α Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-02492-06-12T07:50:17.730	811037.827	142.516	15.241	77.822	0.006	141.417	14.041	77.199	-1.471	359.376	29.536	(0.006242165663309046, 77.82228331208812)	(-1.471260456094354, 77.19876303380991)	-2491	811017.827	N10-Mag/ε Leo	N10-Mag/ε Leo	N10-Mag	N10-Mag	0	2	False	False	False	False
3	-02492-07-11T20:42:30.614	811067.363	169.643	4.649	106.517	-0.001	168.010	1.316	106.355	-3.707	359.838	29.472	(-0.000529034731642828, 106.51735805512146)	(-3.7071846411919833, 106.3549494115329)	-2491	811047.363	N12-UPal/* 93 Leo	N12-UPal/* 93 Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
3	-02492-08-10T08:02:33.902	811096.835	196.373	-7.111	135.669	-0.007	194.455	-11.631	135.708	-4.906	0.039	29.432	(-0.006910628312973081, 135.66921456308467)	(-4.9057597945410905, 135.7082270964899)	-2491	811076.835	N13-Has/β Crv	N13-Has/β Crv	N13-Has	N13-Has	0	3	False	False	False	False
3	-02492-09-08T18:25:04.811	811126.267	224.846	-17.430	165.289	-0.011	223.301	-21.900	165.211	-4.711	359.922	29.436	(-0.011265844784083358, 165.2886596177575)	(-4.710548864757824, 165.21097673796484)	-2491	811106.267	N16-Vis/α2 Lib	N16-Vis/α2 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
3	-02492-10-08T04:53:09.619	811155.704	256.265	-23.426	195.271	-0.012	255.655	-26.512	195.029	-3.139	359.758	29.466	(-0.012428651692013026, 195.27136992274094)	(-3.138520578141254, 195.02905337749763)	-2491	811135.704	N19-Mul/ζ2 Sco	N19-Mul/ζ2 Sco	N19-Mul	N19-Mul	0	4	False	False	False	False
3	-02492-11-06T16:03:57.151	811185.169	289.089	-22.885	225.390	-0.010	288.944	-23.502	225.177	-0.604	359.786	29.487	(-0.010028976159527433, 225.3903194430289)	(-0.6043391215419596, 225.17677022693215)	-2491	811165.169	N21-UAsh/τ Sgr	N21-UAsh/τ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-02492-12-06T03:45:27.389	811214.657	320.085	-16.023	255.351	-0.005	319.346	-14.032	255.290	2.109	359.940	29.499	(-0.004647622678281971, 255.350505004222)	(2.1091569895020363, 255.2900791272981)	-2491	811194.657	N23-Dha/α Del	N23-Dha/α Del	N23-Dha	N23-Dha	0	5	False	False	False	False
2	-02491-01-04T15:43:51.061	811244.155	348.162	-5.290	284.910	0.002	346.623	-1.422	285.039	4.163	0.129	29.478	(0.0022938288843762714, 284.9102826773398)	(4.1626523228650925, 285.03901539232163)	-2490	811224.155	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-02491-02-03T03:12:02.571	811273.633	14.749	6.425	313.925	0.009	12.602	10.940	313.767	4.995	359.842	29.503	(0.008890109987998555, 313.9248515440745)	(4.995375369840206, 313.7665486584507)	-2490	811253.633	N26-UBha/α And	N26-UBha/α And	N26-UBha	N26-UBha	0	0	False	False	False	False
3	-02491-03-04T15:15:53.463	811303.136	42.012	16.591	342.465	0.013	40.016	20.693	341.931	4.499	359.466	29.541	(0.013439608325811283, 342.4648217440932)	(4.4991704749938135, 341.93103769244846)	-2490	811283.136	N02-Bha/* 35 Ari	N02-Bha/* 35 Ari	N02-Bha	N02-Bha	0	1	False	False	False	False
3	-02491-04-03T04:15:14.904	811332.677	71.291	22.900	10.685	0.015	69.788	25.580	9.694	2.858	359.009	29.696	(0.014938868632355003, 10.684911530590972)	(2.857668879414048, 9.693626191426251)	-2490	811312.677	N04-Roh/α Tau	N04-Roh/α Tau	N04-Roh	N04-Roh	0	1	False	False	False	False
4	-02491-05-02T20:56:50.845	811362.373	102.062	23.591	38.913	0.013	101.836	23.967	38.676	0.370	359.762	29.645	(0.013141657997669516, 38.91321248742487)	(0.3701565500357636, 38.675617516675175)	-2490	811342.373	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
4	-02491-06-01T12:26:04.111	811392.018	131.912	18.411	67.204	0.008	131.065	16.381	66.972	-2.164	359.768	29.637	(0.008489068733537719, 67.20375897116986)	(-2.164122127518477, 66.97171026751414)	-2490	811372.018	N08-Pus/δ Cnc	N08-Pus/δ Cnc	N08-Pus	N08-Pus	0	2	False	False	False	False
4	-02491-07-01T03:43:39.340	811421.655	159.724	8.849	95.824	0.002	158.002	5.072	95.678	-4.141	359.854	29.559	(0.002025875357402902, 95.82419586235177)	(-4.140998135463745, 95.678328754203)	-2490	811401.655	N11-PPal/δ Leo	N11-PPal/δ Leo	N11-PPal	N11-PPal	0	3	False	False	False	False
3	-02491-07-30T17:08:26.861	811451.214	186.411	-2.791	124.861	-0.005	183.858	-7.117	124.294	-4.990	359.434	29.593	(-0.004682317668293134, 124.86082417700231)	(-4.989801121848151, 124.29449601381269)	-2490	811431.214	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	3	False	False	False	False
3	-02491-08-29T07:22:02.652	811480.807	214.155	-14.018	154.463	-0.010	212.449	-18.135	154.328	-4.439	359.865	29.540	(-0.009944942738146579, 154.46339980258585)	(-4.438665325650285, 154.32842677757912)	-2490	811460.807	N16-Vis/α1 Lib	N16-Vis/α1 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
3	-02491-09-27T20:18:59.083	811510.347	244.625	-21.938	184.445	-0.012	244.169	-24.451	184.477	-2.559	0.032	29.563	(-0.012349946610479745, 184.44522121947168)	(-2.5593097284739836, 184.4772607688024)	-2490	811490.347	N18-Jye/σ Sco	N18-Jye/σ Sco	N18-Jye	N18-Jye	0	4	False	False	False	False
2	-02491-10-27T09:49:53.345	811539.910	277.431	-23.878	214.659	-0.011	278.461	-23.623	215.614	0.191	0.955	29.376	(-0.011233268254785775, 214.65916416198584)	(0.19072879385336045, 215.61422247555956)	-2490	811519.910	N20-PAsh/λ Sgr	N20-PAsh/λ Sgr	N20-PAsh	N20-PAsh	0	5	False	False	False	False
3	-02491-11-25T18:51:45.105	811569.286	309.267	-19.096	244.603	-0.007	308.317	-16.535	244.380	2.699	359.777	29.419	(-0.006844133226517282, 244.60322429314095)	(2.699348824259899, 244.37994774993987)	-2490	811549.286	N22-Shr/β Aql	N22-Shr/β Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-02491-12-25T04:54:54.617	811598.705	338.250	-9.445	274.252	-0.000	336.326	-5.367	274.016	4.496	359.764	29.406	(-0.000299910134713643, 274.251915911481)	(4.495995224410662, 274.01620767941273)	-2490	811578.705	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-02490-01-23T14:38:51.438	811628.110	5.060	2.194	303.390	0.007	2.950	6.713	303.308	4.990	359.918	29.441	(0.006613492640805554, 303.3898302245249)	(4.990448553634588, 303.3077693523526)	-2489	811608.110	N26-UBha/γ Peg	N26-UBha/γ Peg	N26-UBha	N26-UBha	0	0	False	False	False	False
2	-02490-02-22T01:13:46.427	811657.551	31.802	13.187	332.041	0.012	30.741	17.153	332.466	4.086	0.425	29.399	(0.01205490998779816, 332.0414124742478)	(4.085878002101333, 332.4659862034509)	-2489	811637.551	N01-Ash/β Ari	N01-Ash/β Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-02490-03-23T10:47:58.508	811686.950	60.163	21.139	0.234	0.015	59.509	23.210	0.067	2.167	359.833	29.477	(0.014735131910378587, 0.2342686544440542)	(2.1670121369776356, 0.06704127164682996)	-2489	811666.950	N04-Roh/γ Tau	N04-Roh/γ Tau	N04-Roh	N04-Roh	0	1	True	True	True	True
3	-02490-04-21T22:14:36.325	811716.427	90.430	24.053	28.277	0.014	89.792	23.736	27.694	-0.302	359.417	29.623	(0.014163585614604337, 28.277225472445284)	(-0.3021869225710422, 27.693993899748158)	-2489	811696.427	N05-Mrg/α Ori	N05-Mrg/α Ori	N05-Mrg	N05-Mrg	0	1	False	False	False	False
4	-02490-05-21T13:11:25.323	811746.050	120.834	20.997	56.475	0.010	120.051	18.312	56.305	-2.768	359.830	29.641	(0.010495421584404625, 56.47455706630719)	(-2.768434974530998, 56.30496493836022)	-2489	811726.050	N07-Pun/β Gem	N07-Pun/β Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
4	-02490-06-20T04:35:04.453	811775.691	149.407	12.848	84.947	0.005	147.605	8.731	84.716	-4.471	359.769	29.686	(0.00457020713099829, 84.946597157315)	(-4.470759577893524, 84.71594495930461)	-2489	811755.691	N10-Mag/ζ Leo	N10-Mag/ζ Leo	N10-Mag	N10-Mag	0	2	False	False	False	False
4	-02490-07-19T21:02:52.235	811805.377	176.393	1.671	113.910	-0.002	174.170	-2.785	113.690	-4.977	359.780	29.703	(-0.002220333718843265, 113.90960856844994)	(-4.976536053576389, 113.6895160644919)	-2489	811785.377	N12-UPal/β Leo	N12-UPal/β Leo	N12-UPal	N12-UPal	0	3	False	False	False	False
4	-02490-08-18T13:55:29.984	811835.080	203.599	-10.074	143.428	-0.008	201.896	-13.788	143.283	-4.075	359.855	29.639	(-0.008186735162213604, 143.42802696618165)	(-4.07522525269391, 143.28254966863486)	-2489	811815.080	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	3	False	False	False	False
3	-02490-09-17T05:15:53.281	811864.719	233.035	-19.592	173.373	-0.012	231.885	-21.372	172.773	-2.004	359.400	29.662	(-0.011745671734606842, 173.37301992233498)	(-2.003604614238217, 172.7726933671383)	-2489	811844.719	N17-Anu/δ Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	4	False	False	False	False
3	-02490-10-16T21:09:00.036	811894.381	265.366	-23.976	203.646	-0.012	265.237	-23.195	203.501	0.765	359.855	29.557	(-0.011936787966857265, 203.64589601275858)	(0.7646477320198236, 203.50080082593436)	-2489	811874.381	N19-Mul/θ Sco	N19-Mul/θ Sco	N19-Mul	N19-Mul	0	4	False	False	False	False
3	-02490-11-15T10:31:17.342	811923.938	298.068	-21.519	233.839	-0.009	297.452	-18.289	233.881	3.273	0.042	29.444	(-0.00866587677620428, 233.83856696218626)	(3.272580101194706, 233.88064641441332)	-2489	811903.938	N22-Shr/α Aql	N22-Shr/α Aql	N22-Shr	N22-Shr	0	5	False	False	False	False
3	-02490-12-14T21:10:54.930	811953.383	328.170	-13.293	263.660	-0.003	326.404	-8.855	263.552	4.761	359.892	29.371	(-0.002763143168863962, 263.6600911873787)	(4.760714164824209, 263.55204666215684)	-2489	811933.383	N23-Dha/γ2 Del	N23-Dha/γ2 Del	N23-Dha	N23-Dha	0	5	False	False	False	False
3	-02489-01-13T06:04:38.375	811982.753	355.513	-2.060	292.951	0.004	353.267	2.276	292.657	4.879	359.706	29.347	(0.0041846355100855085, 292.95102569421766)	(4.87860073744555, 292.65738534488844)	-2488	811962.753	N25-PBha/α Peg	N25-PBha/α Peg	N25-PBha	N25-PBha	0	0	False	False	False	False
3	-02489-02-11T14:24:36.801	812012.100	21.957	9.420	321.692	0.010	20.318	12.697	321.451	3.653	359.760	29.354	(0.010294839680987704, 321.6915070696906)	(3.6533152228802495, 321.45110472344)	-2488	811992.100	N27-Rev/ε Psc	N27-Rev/ε Psc	N27-Rev	N27-Rev	0	0	False	False	False	False
3	-02489-03-12T22:53:43.299	812041.454	49.539	18.722	349.972	0.014	49.077	20.092	349.917	1.452	359.945	29.381	(0.014049316286548668, 349.97228070495305)	(1.4515298567103285, 349.91689629182605)	-2488	812021.454	N02-Bha/* 39 Ari	N02-Bha/* 39 Ari	N02-Bha	N02-Bha	0	1	False	False	False	False
2	-02489-04-11T08:01:57.042	812070.835	79.161	23.661	17.978	0.015	79.326	22.545	18.044	-1.111	0.066	29.411	(0.01467812565672969, 17.97813306415273)	(-1.1106359558784604, 18.043910072130732)	-2488	812050.835	N05-Mrg/γ Ori	N05-Mrg/γ Ori	N05-Mrg	N05-Mrg	0	1	False	False	False	False
3	-02489-05-10T17:54:26.902	812100.246	109.633	22.818	45.939	0.012	108.956	19.514	45.755	-3.347	359.816	29.483	(0.012131511084133429, 45.93887638129781)	(-3.3470430210609314, 45.754884958004084)	-2488	812080.246	N07-Pun/α Gem	N07-Pun/α Gem	N07-Pun	N07-Pun	0	2	False	False	False	False
3	-02489-06-09T05:30:02.184	812129.729	138.843	16.412	74.137	0.007	136.816	12.063	73.575	-4.732	359.438	29.652	(0.006970537242456576, 74.13653544209703)	(-4.732216023981407, 73.57452365509992)	-2488	812109.729	N09-Asl/ζ Hya	N09-Asl/ζ Hya	N09-Asl	N09-Asl	0	2	False	False	False	False
4	-02489-07-08T21:09:17.715	812159.381	166.257	6.112	102.880	0.000	164.177	1.684	102.718	-4.887	359.838	29.709	(0.00032207477182885397, 102.88008492311519)	(-4.887205023412576, 102.71804431655993)	-2488	812139.381	N11-PPal/θ Leo	N11-PPal/θ Leo	N11-PPal	N11-PPal	0	3	False	False	False	False
4	-02489-08-07T14:10:56.621	812189.091	193.128	-5.728	132.198	-0.006	191.431	-8.993	131.956	-3.671	359.758	29.781	(-0.006174093990334901, 132.19796478801277)	(-3.6705471344645018, 131.9559554086642)	-2488	812169.091	N13-Has/δ Crv	N13-Has/δ Crv	N13-Has	N13-Has	0	3	False	False	False	False
4	-02489-09-06T08:55:09.852	812218.872	221.641	-16.474	162.115	-0.011	220.964	-17.676	161.868	-1.353	359.753	29.786	(-0.010815618001670562, 162.11495284661632)	(-1.3530147882601002, 161.86789888472612)	-2488	812198.872	N16-Vis/α1 Lib	N16-Vis/α1 Lib	N16-Vis	N16-Vis	0	4	False	False	False	False
4	-02489-10-06T03:46:31.894	812248.657	253.150	-23.113	192.429	-0.012	253.167	-21.679	192.274	1.413	359.845	29.670	(-0.012327466725818751, 192.42936713988618)	(1.4132533017698603, 192.2744717820775)	-2488	812228.657	N18-Jye/ε Sco	N18-Jye/ε Sco	N18-Jye	N18-Jye	0	4	False	False	False	False
3	-02489-11-04T19:50:56.984	812278.327	286.215	-23.211	222.763	-0.010	285.198	-19.565	222.220	3.717	359.458	29.626	(-0.010278217100431208, 222.7625127158206)	(3.7168932300004194, 222.22009043324192)	-2488	812258.327	N21-UAsh/τ Sgr	N21-UAsh/ζ Sgr	N21-UAsh	N21-UAsh	0	5	False	False	False	False
3	-02489-12-04T10:52:04.732	812307.953	317.608	-16.787	252.892	-0.005	316.027	-12.093	252.822	4.931	359.930	29.427	(-0.005141665851348804, 252.89186928411658)	(4.931402720455136, 252.82189197689823)	-2488	812287.953	N23-Dha/β Del	N23-Dha/β Del	N23-Dha	N23-Dha	0	5	False	False	False	False
2	-02488-01-02T21:06:52.953	812337.380	345.831	-6.292	282.420	0.002	343.325	-2.262	281.706	4.690	359.286	29.429	(0.0016676552509415914, 282.42042346981475)	(4.690055601787277, 281.70593625513897)	-2487	812317.380	N24-Sha/λ Aqr	N24-Sha/λ Aqr	N24-Sha	N24-Sha	0	0	False	False	False	False
3	-02488-02-01T07:25:02.546	812366.809	12.414	5.422	311.431	0.008	11.053	8.212	311.306	3.105	359.875	29.321	(0.008279392268028365, 311.431376078516)	(3.105344190781861, 311.30610790752604)	-2487	812346.809	N26-UBha/α And	N26-UBha/α And	N26-UBha	N26-UBha	0	0	False	False	False	False
3	-02488-03-01T15:06:41.714	812396.130	39.371	15.764	339.834	0.013	38.893	16.372	339.591	0.734	359.757	29.305	(0.012967703940899536, 339.83382200009794)	(0.7341970782032861, 339.5906725779881)	-2487	812376.130	N01-Ash/α Ari	N01-Ash/α Ari	N01-Ash	N01-Ash	0	1	False	False	False	False
3	-02488-03-30T22:26:08.455	812425.435	68.214	22.492	7.854	0.015	68.302	20.653	7.655	-1.816	359.801	29.319	(0.014743031759673737, 7.853551810824013)	(-1.8156917248247182, 7.654894228661639)	-2487	812405.435	N04-Roh/α Tau	N04-Roh/α Tau	N04-Roh	N04-Roh	0	1	False	False	False	False
3	-02488-04-29T06:05:41.828	812454.754	98.551	23.823	35.727	0.013	98.241	19.937	35.667	-3.882	359.940	29.380	(0.013327862936682195, 35.727363012687505)	(-3.881883926639449, 35.66707778645586)	-2487	812434.754	N06-Ard/γ Gem	N06-Ard/γ Gem	N06-Ard	N06-Ard	0	2	False	False	False	False
2	-02488-05-28T15:12:54.995	812484.134	128.341	19.327	63.740	0.009	127.289	14.475	63.975	-4.941	0.235	29.419	(0.009064010075968288, 63.73979683473044)	(-4.941324170368562, 63.974568561799465)	-2487	812464.134	N08-Pus/δ Cnc	N08-Pus/δ Cnc	N08-Pus	N08-Pus	0	2	False	False	False	False
3	-02488-06-27T01:16:46.158	812513.553	156.189	10.270	92.097	0.003	154.275	5.949	91.935	-4.711	359.838	29.543	(0.0028769758032169894, 92.09688913960063)	(-4.711077284747367, 91.93461924745046)	-2487	812493.553	N10-Mag/α Leo	N10-Mag/α Leo	N10-Mag	N10-Mag	0	3	False	False	False	False
3	-02488-07-26T14:18:22.054	812543.096	182.891	-1.227	121.048	-0.004	181.029	-3.932	120.450	-3.231	359.403	29.753	(-0.0038104856578022954, 121.04752836326372)	(-3.2311714342676274, 120.45034511656216)	-2487	812523.096	N13-Has/γ Crv	N13-Has/γ Crv	N13-Has	N13-Has	0	3	False	False	False	False
4	-02488-08-25T08:22:55.621	812572.849	210.530	-12.722	150.743	-0.009	210.081	-13.333	150.549	-0.735	359.805	29.805	(-0.009304360548027472, 150.74326493160757)	(-0.7351574722854796, 150.5485565345402)	-2487	812552.849	N15-Swa/α Boo	N15-Swa/α Boo	N15-Swa	N15-Swa	0	4	False	False	False	False
4	-02488-09-24T03:41:49.266	812602.654	240.894	-21.276	180.951	-0.012	241.033	-19.265	180.678	1.984	359.728	29.827	(-0.012085591168319735, 180.95071501167337)	(1.9844588476602114, 180.6782430760222)	-2487	812582.654	N17-Anu/π Sco	N17-Anu/δ Sco	N17-Anu	N17-Anu	0	4	True	True	True	True
