jd	date	yr	season	rtu	eqnx	sun_lon	sun_naks	moon_lon	moon_naks	moon_phase	moon_sun_diff	sun_न	moon_न	kv_pair
1938204.88	594-07-10	594	3	R3-varṣā	False	107.18	N08-Pus/δ Cnc	288.00	N22-Shr/β Aql	1	180	N08-Pus	N22-Shr	False
1938234.43	594-08-08	594	3	R3-varṣā	False	135.59	N10-Mag/α Leo	315.17	N24-Sha/λ Aqr	1	179	N10-Mag	N24-Sha	False
1938264.18	594-09-07	594	4	R4-śarat	False	164.61	N13-Has/γ Crv	344.76	N25-PBha/β Peg	1	180	N13-Has	N25-PBha	False
1938293.92	594-10-07	594	4	R4-śarat	False	194.11	N15-Swa/α Boo	14.69	N01-Ash/β Ari	1	-179	N15-Swa	N01-Ash	False
1938323.50	594-11-05	594	5	R5-hemanta	False	223.93	N17-Anu/ω1 Sco	43.66	N04-Roh/γ Tau	1	-180	N17-Anu	N04-Roh	False
1938353.13	594-12-05	594	5	R5-hemanta	False	254.09	N20-PAsh/δ Sgr	74.13	N05-Mrg/α Ori	1	-179	N20-PAsh	N05-Mrg	False
1938382.67	595-01-04	595	6	R6-śiśira	False	284.22	N22-Shr/β Aql	104.35	N08-Pus/δ Cnc	1	-179	N22-Shr	N08-Pus	False
1938412.12	595-02-02	595	6	R6-śiśira	False	314.02	N24-Sha/λ Aqr	133.90	N10-Mag/α Leo	1	-180	N24-Sha	N10-Mag	False
1938441.55	595-03-04	595	1	R1-vasanta	False	343.38	N25-PBha/β Peg	163.71	N13-Has/γ Crv	1	-179	N25-PBha	N13-Has	False
1938470.85	595-04-02	595	1	R1-vasanta	False	12.12	N01-Ash/γ Ari	191.75	N15-Swa/α Boo	1	179	N01-Ash	N15-Swa	False
1938500.21	595-05-01	595	2	R2-grīṣma	False	40.46	N03-Kri/η Tau	220.44	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False
1938529.56	595-05-31	595	2	R2-grīṣma	False	68.52	N05-Mrg/α Ori	248.45	N19-Mul/ι1 Sco	1	179	N05-Mrg	N19-Mul	False
1938559.03	595-06-29	595	3	R3-varṣā	False	96.58	N07-Pun/β Gem	276.83	N22-Shr/α Aql	1	180	N07-Pun	N22-Shr	False
1938588.50	595-07-29	595	3	R3-varṣā	False	124.81	N10-Mag/μ Leo	304.39	N23-Dha/γ2 Del	1	179	N10-Mag	N23-Dha	False
1938618.18	595-08-27	595	4	R4-śarat	False	153.59	N12-UPal/β Leo	333.72	N25-PBha/α Peg	1	180	N12-UPal	N25-PBha	False
1938647.95	595-09-26	595	4	R4-śarat	True	182.93	N14-Chi/α Vir	3.62	N01-Ash/γ Ari	1	-179	N14-Chi	N01-Ash	False
1938677.58	595-10-26	595	5	R5-hemanta	False	212.63	N16-Vis/α2 Lib	31.91	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False
1938707.38	595-11-24	595	5	R5-hemanta	False	242.88	N19-Mul/ν Sco	62.65	N05-Mrg/γ Ori	1	-180	N19-Mul	N05-Mrg	False
1938737.11	595-12-24	595	6	R6-śiśira	False	273.22	N21-UAsh/τ Sgr	93.37	N07-Pun/β Gem	1	-179	N21-UAsh	N07-Pun	False
1938766.69	596-01-23	596	6	R6-śiśira	False	303.26	N23-Dha/γ2 Del	123.09	N10-Mag/μ Leo	1	-180	N23-Dha	N10-Mag	False
1938796.19	596-02-21	596	1	R1-vasanta	False	332.86	N25-PBha/α Peg	152.83	N12-UPal/β Leo	1	-180	N25-PBha	N12-UPal	False
1938825.60	596-03-22	596	1	R1-vasanta	True	1.88	N01-Ash/γ Ari	182.22	N14-Chi/α Vir	1	180	N01-Ash	N14-Chi	False
1938854.86	596-04-20	596	2	R2-grīṣma	False	30.28	N02-Bha/* 39 Ari	209.83	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False
1938884.18	596-05-19	596	2	R2-grīṣma	False	58.39	N05-Mrg/γ Ori	238.33	N19-Mul/ζ2 Sco	1	179	N05-Mrg	N19-Mul	False
1938913.51	596-06-18	596	2	R2-grīṣma	False	86.33	N07-Pun/α Gem	266.43	N21-UAsh/τ Sgr	1	180	N07-Pun	N21-UAsh	False
1938942.89	596-07-17	596	3	R3-varṣā	False	114.39	N09-Asl/ζ Hya	294.52	N23-Dha/β Del	1	180	N09-Asl	N23-Dha	False
1938972.34	596-08-15	596	3	R3-varṣā	False	142.79	N11-PPal/θ Leo	322.70	N24-Sha/λ Aqr	1	179	N11-PPal	N24-Sha	False
1939001.96	596-09-14	596	4	R4-śarat	False	171.80	N13-Has/γ Crv	352.28	N26-UBha/γ Peg	1	180	N13-Has	N26-UBha	False
1939031.56	596-10-14	596	4	R4-śarat	False	201.29	N16-Vis/α1 Lib	20.63	N01-Ash/α Ari	1	-180	N16-Vis	N01-Ash	False
1939061.38	596-11-12	596	5	R5-hemanta	False	231.44	N18-Jye/α Sco	51.14	N04-Roh/α Tau	1	-180	N18-Jye	N04-Roh	False
1939091.24	596-12-12	596	5	R5-hemanta	False	261.88	N21-UAsh/σ Sgr	81.91	N06-Ard/γ Gem	1	-179	N21-UAsh	N06-Ard	False
1939121.04	597-01-11	597	6	R6-śiśira	False	292.22	N23-Dha/β Del	112.58	N09-Asl/η Hya	1	-179	N23-Dha	N09-Asl	False
1939150.63	597-02-10	597	6	R6-śiśira	False	322.07	N24-Sha/λ Aqr	141.69	N11-PPal/δ Leo	1	-180	N24-Sha	N11-PPal	False
1939180.18	597-03-11	597	1	R1-vasanta	False	351.41	N26-UBha/γ Peg	171.43	N13-Has/γ Crv	1	-179	N26-UBha	N13-Has	False
1939209.59	597-04-10	597	1	R1-vasanta	False	20.13	N01-Ash/α Ari	200.30	N16-Vis/α1 Lib	1	180	N01-Ash	N16-Vis	False
1939238.88	597-05-09	597	2	R2-grīṣma	False	48.32	N04-Roh/θ2 Tau	227.98	N18-Jye/σ Sco	1	179	N04-Roh	N18-Jye	False
1939268.20	597-06-07	597	2	R2-grīṣma	False	76.28	N06-Ard/γ Gem	256.22	N20-PAsh/ε Sgr	1	179	N06-Ard	N20-PAsh	False
1939297.51	597-07-07	597	3	R3-varṣā	False	104.22	N08-Pus/δ Cnc	284.45	N22-Shr/β Aql	1	180	N08-Pus	N22-Shr	False
1939326.81	597-08-05	597	3	R3-varṣā	False	132.36	N10-Mag/α Leo	312.19	N24-Sha/λ Aqr	1	179	N10-Mag	N24-Sha	False
1939356.23	597-09-03	597	4	R4-śarat	False	160.99	N12-UPal/β Leo	340.99	N25-PBha/β Peg	1	180	N12-UPal	N25-PBha	False
1939385.80	597-10-03	597	4	R4-śarat	False	190.27	N15-Swa/α Boo	10.79	N01-Ash/γ Ari	1	-179	N15-Swa	N01-Ash	False
1939415.39	597-11-01	597	5	R5-hemanta	False	220.05	N17-Anu/δ Sco	39.79	N03-Kri/* 17 Tau	1	-180	N17-Anu	N03-Kri	False
1939445.21	597-12-01	597	5	R5-hemanta	False	250.37	N20-PAsh/γ Sgr	70.47	N05-Mrg/α Ori	1	-179	N20-PAsh	N05-Mrg	False
1939475.07	597-12-31	597	6	R6-śiśira	False	280.83	N22-Shr/α Aql	101.26	N07-Pun/β Gem	1	-179	N22-Shr	N07-Pun	False
1939504.89	598-01-30	598	6	R6-śiśira	False	311.04	N23-Dha/γ2 Del	131.79	N10-Mag/α Leo	1	-179	N23-Dha	N10-Mag	False
1939534.48	598-02-28	598	1	R1-vasanta	False	340.61	N25-PBha/β Peg	160.24	N12-UPal/β Leo	1	-180	N25-PBha	N12-UPal	False
1939564.09	598-03-30	598	1	R1-vasanta	False	9.70	N01-Ash/γ Ari	189.83	N15-Swa/α Boo	1	180	N01-Ash	N15-Swa	False
1939593.53	598-04-29	598	2	R2-grīṣma	False	38.16	N03-Kri/* 17 Tau	218.10	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False
1939622.89	598-05-28	598	2	R2-grīṣma	False	66.24	N05-Mrg/λ Ori	246.05	N19-Mul/θ Sco	1	179	N05-Mrg	N19-Mul	False
1939652.21	598-06-26	598	3	R3-varṣā	False	94.16	N07-Pun/β Gem	274.13	N22-Shr/α Aql	1	179	N07-Pun	N22-Shr	False
1939681.52	598-07-26	598	3	R3-varṣā	False	122.21	N10-Mag/μ Leo	302.53	N23-Dha/γ2 Del	1	180	N10-Mag	N23-Dha	False
1939710.79	598-08-24	598	4	R4-śarat	False	150.54	N12-UPal/* 93 Leo	330.11	N25-PBha/α Peg	1	179	N12-UPal	N25-PBha	False
1939740.20	598-09-22	598	4	R4-śarat	True	179.48	N13-Has/β Crv	359.46	N27-Rev/ε Psc	1	-180	N13-Has	N27-Rev	False
1939769.68	598-10-22	598	4	R4-śarat	False	208.98	N16-Vis/α2 Lib	28.81	N02-Bha/* 39 Ari	1	-180	N16-Vis	N02-Bha	False
1939799.30	598-11-20	598	5	R5-hemanta	False	239.01	N19-Mul/ζ2 Sco	58.95	N05-Mrg/γ Ori	1	-180	N19-Mul	N05-Mrg	False
1939829.05	598-12-20	598	5	R5-hemanta	False	269.36	N21-UAsh/τ Sgr	89.72	N07-Pun/α Gem	1	-179	N21-UAsh	N07-Pun	False
1939858.87	599-01-19	599	6	R6-śiśira	False	299.67	N23-Dha/γ2 Del	120.52	N10-Mag/ε Leo	1	-179	N23-Dha	N10-Mag	False
1939888.50	599-02-18	599	6	R6-śiśira	False	329.46	N25-PBha/α Peg	148.87	N12-UPal/* 93 Leo	1	-180	N25-PBha	N12-UPal	False
1939918.27	599-03-19	599	1	R1-vasanta	True	358.89	N27-Rev/ε Psc	178.85	N13-Has/β Crv	1	-180	N27-Rev	N13-Has	False
1939947.95	599-04-18	599	1	R1-vasanta	False	27.74	N02-Bha/* 35 Ari	208.22	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False
1939977.42	599-05-17	599	2	R2-grīṣma	False	56.01	N05-Mrg/γ Ori	235.85	N18-Jye/ε Sco	1	179	N05-Mrg	N18-Jye	False
1940006.85	599-06-16	599	2	R2-grīṣma	False	84.06	N06-Ard/γ Gem	264.09	N21-UAsh/ζ Sgr	1	180	N06-Ard	N21-UAsh	False
1940036.19	599-07-15	599	3	R3-varṣā	False	112.07	N09-Asl/σ Hya	292.03	N23-Dha/β Del	1	179	N09-Asl	N23-Dha	False
1940065.54	599-08-14	599	3	R3-varṣā	False	140.34	N11-PPal/δ Leo	320.63	N24-Sha/λ Aqr	1	180	N11-PPal	N24-Sha	False
1940094.82	599-09-12	599	4	R4-śarat	False	168.97	N13-Has/γ Crv	348.51	N26-UBha/γ Peg	1	179	N13-Has	N26-UBha	False
1940124.25	599-10-11	599	4	R4-śarat	False	198.24	N16-Vis/α1 Lib	18.24	N01-Ash/α Ari	1	-180	N16-Vis	N01-Ash	False
1940153.73	599-11-10	599	5	R5-hemanta	False	228.01	N18-Jye/σ Sco	48.15	N04-Roh/θ2 Tau	1	-179	N18-Jye	N04-Roh	False
1940183.27	599-12-09	599	5	R5-hemanta	False	258.10	N20-PAsh/λ Sgr	78.09	N06-Ard/γ Gem	1	-180	N20-PAsh	N06-Ard	False
1940212.92	600-01-08	600	6	R6-śiśira	False	288.32	N22-Shr/β Aql	108.73	N08-Pus/δ Cnc	1	-179	N22-Shr	N08-Pus	False
1940242.52	600-02-07	600	6	R6-śiśira	False	318.22	N24-Sha/λ Aqr	137.73	N11-PPal/δ Leo	1	-180	N24-Sha	N11-PPal	False
1940272.27	600-03-08	600	1	R1-vasanta	False	347.84	N26-UBha/γ Peg	167.78	N13-Has/γ Crv	1	-180	N26-UBha	N13-Has	False
1940302.04	600-04-07	600	1	R1-vasanta	False	16.96	N01-Ash/α Ari	197.45	N16-Vis/α1 Lib	1	180	N01-Ash	N16-Vis	False
1940331.59	600-05-07	600	2	R2-grīṣma	False	45.43	N04-Roh/γ Tau	224.70	N17-Anu/ω1 Sco	1	179	N04-Roh	N17-Anu	False
1940361.23	600-06-05	600	2	R2-grīṣma	False	73.72	N05-Mrg/α Ori	253.75	N20-PAsh/δ Sgr	1	180	N05-Mrg	N20-PAsh	False
1940390.68	600-07-05	600	3	R3-varṣā	False	101.78	N07-Pun/β Gem	281.39	N22-Shr/α Aql	1	179	N07-Pun	N22-Shr	False
1940420.14	600-08-03	600	3	R3-varṣā	False	130.04	N10-Mag/γ Leo	310.05	N23-Dha/γ2 Del	1	180	N10-Mag	N23-Dha	False
1940449.54	600-09-02	600	4	R4-śarat	False	158.63	N12-UPal/β Leo	338.76	N25-PBha/β Peg	1	180	N12-UPal	N25-PBha	False
1940478.91	600-10-01	600	4	R4-śarat	False	187.66	N15-Swa/α Boo	7.33	N01-Ash/γ Ari	1	-180	N15-Swa	N01-Ash	False
1940508.36	600-10-30	600	5	R5-hemanta	False	217.25	N17-Anu/δ Sco	37.36	N03-Kri/* 17 Tau	1	-179	N17-Anu	N03-Kri	False
1940537.77	600-11-29	600	5	R5-hemanta	False	247.14	N19-Mul/κ Sco	66.75	N05-Mrg/α Ori	1	-180	N19-Mul	N05-Mrg	False
1940567.28	600-12-28	600	6	R6-śiśira	False	277.24	N22-Shr/α Aql	97.25	N07-Pun/β Gem	1	-179	N22-Shr	N07-Pun	False
1940596.83	601-01-27	601	6	R6-śiśira	False	307.22	N23-Dha/γ2 Del	127.48	N10-Mag/ζ Leo	1	-179	N23-Dha	N10-Mag	False
1940626.38	601-02-25	601	1	R1-vasanta	False	336.81	N25-PBha/α Peg	156.64	N12-UPal/β Leo	1	-180	N25-PBha	N12-UPal	False
1940656.06	601-03-27	601	1	R1-vasanta	False	6.04	N01-Ash/γ Ari	186.40	N15-Swa/α Boo	1	180	N01-Ash	N15-Swa	False
1940685.61	601-04-26	601	2	R2-grīṣma	False	34.66	N03-Kri/* 17 Tau	213.86	N16-Vis/α2 Lib	1	179	N03-Kri	N16-Vis	True
1940715.31	601-05-25	601	2	R2-grīṣma	False	63.08	N05-Mrg/λ Ori	242.94	N19-Mul/ν Sco	1	179	N05-Mrg	N19-Mul	False
1940744.98	601-06-24	601	3	R3-varṣā	False	91.35	N07-Pun/α Gem	271.88	N21-UAsh/τ Sgr	1	180	N07-Pun	N21-UAsh	False
1940774.47	601-07-23	601	3	R3-varṣā	False	119.54	N10-Mag/ε Leo	299.19	N23-Dha/δ Del	1	179	N10-Mag	N23-Dha	False
1940804.05	601-08-22	601	3	R3-varṣā	False	148.14	N12-UPal/* 93 Leo	328.31	N25-PBha/α Peg	1	180	N12-UPal	N25-PBha	False
1940833.53	601-09-21	601	4	R4-śarat	True	177.10	N13-Has/β Crv	357.03	N27-Rev/ε Psc	1	179	N13-Has	N27-Rev	False
1940862.99	601-10-20	601	4	R4-śarat	False	206.54	N16-Vis/α2 Lib	26.39	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False
1940892.47	601-11-18	601	5	R5-hemanta	False	236.40	N18-Jye/ε Sco	56.63	N05-Mrg/γ Ori	1	-179	N18-Jye	N05-Mrg	False
1940921.85	601-12-18	601	5	R5-hemanta	False	266.37	N21-UAsh/τ Sgr	85.92	N07-Pun/α Gem	1	-180	N21-UAsh	N07-Pun	False
1940951.33	602-01-16	602	6	R6-śiśira	False	296.36	N23-Dha/β Del	116.43	N09-Asl/ζ Hya	1	-179	N23-Dha	N09-Asl	False
1940980.79	602-02-15	602	6	R6-śiśira	False	326.03	N24-Sha/λ Aqr	146.01	N11-PPal/θ Leo	1	-180	N24-Sha	N11-PPal	False
1941010.29	602-03-16	602	1	R1-vasanta	False	355.25	N26-UBha/α And	175.23	N13-Has/δ Crv	1	-180	N26-UBha	N13-Has	False
1941039.86	602-04-15	602	1	R1-vasanta	False	24.06	N02-Bha/* 35 Ari	204.60	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False
1941069.35	602-05-14	602	2	R2-grīṣma	False	52.39	N04-Roh/α Tau	232.20	N18-Jye/α Sco	1	179	N04-Roh	N18-Jye	False
1941099.01	602-06-13	602	2	R2-grīṣma	False	80.67	N06-Ard/γ Gem	261.19	N21-UAsh/φ Sgr	1	180	N06-Ard	N21-UAsh	False
1941128.53	602-07-13	602	3	R3-varṣā	False	108.83	N08-Pus/δ Cnc	288.18	N22-Shr/β Aql	1	179	N08-Pus	N22-Shr	False
1941158.25	602-08-11	602	3	R3-varṣā	False	137.41	N11-PPal/δ Leo	317.43	N24-Sha/λ Aqr	1	180	N11-PPal	N24-Sha	False
1941187.93	602-09-10	602	4	R4-śarat	False	166.39	N13-Has/γ Crv	346.89	N26-UBha/γ Peg	1	180	N13-Has	N26-UBha	False
1941217.47	602-10-09	602	4	R4-śarat	False	195.73	N16-Vis/α1 Lib	15.54	N01-Ash/β Ari	1	-180	N16-Vis	N01-Ash	False
1941247.03	602-11-08	602	5	R5-hemanta	False	225.55	N17-Anu/ω1 Sco	45.55	N04-Roh/γ Tau	1	-180	N17-Anu	N04-Roh	False
1941276.54	602-12-08	602	5	R5-hemanta	False	255.60	N20-PAsh/ε Sgr	75.78	N06-Ard/γ Gem	1	-179	N20-PAsh	N06-Ard	False
1941305.97	603-01-06	603	6	R6-śiśira	False	285.59	N22-Shr/β Aql	105.31	N08-Pus/δ Cnc	1	-180	N22-Shr	N08-Pus	False
1941335.43	603-02-04	603	6	R6-śiśira	False	315.40	N24-Sha/λ Aqr	135.58	N10-Mag/α Leo	1	-179	N24-Sha	N10-Mag	False
1941364.81	603-03-06	603	1	R1-vasanta	False	344.69	N25-PBha/β Peg	164.39	N13-Has/γ Crv	1	-180	N25-PBha	N13-Has	False
1941394.23	603-04-04	603	1	R1-vasanta	False	13.52	N01-Ash/γ Ari	193.51	N15-Swa/α Boo	1	179	N01-Ash	N15-Swa	False
1941423.63	603-05-04	603	2	R2-grīṣma	False	41.89	N03-Kri/* 27 Tau	221.70	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False
1941453.12	603-06-02	603	2	R2-grīṣma	False	70.06	N05-Mrg/α Ori	250.23	N20-PAsh/γ Sgr	1	180	N05-Mrg	N20-PAsh	False
1941482.58	603-07-02	603	3	R3-varṣā	False	98.14	N07-Pun/β Gem	277.51	N22-Shr/α Aql	1	179	N07-Pun	N22-Shr	False
1941512.26	603-07-31	603	3	R3-varṣā	False	126.57	N10-Mag/ζ Leo	306.54	N23-Dha/γ2 Del	1	179	N10-Mag	N23-Dha	False
1941542.01	603-08-30	603	4	R4-śarat	False	155.44	N12-UPal/β Leo	335.99	N25-PBha/α Peg	1	180	N12-UPal	N25-PBha	False
1941571.61	603-09-29	603	4	R4-śarat	False	184.64	N15-Swa/α Boo	3.90	N01-Ash/γ Ari	1	-180	N15-Swa	N01-Ash	False
1941601.35	603-10-28	603	5	R5-hemanta	False	214.49	N17-Anu/δ Sco	34.33	N02-Bha/* 39 Ari	1	-180	N17-Anu	N02-Bha	False
1941631.02	603-11-27	603	5	R5-hemanta	False	244.62	N19-Mul/ν Sco	64.78	N05-Mrg/λ Ori	1	-179	N19-Mul	N05-Mrg	False
1941660.58	603-12-27	603	6	R6-śiśira	False	274.77	N22-Shr/α Aql	94.76	N07-Pun/β Gem	1	-180	N22-Shr	N07-Pun	False
1941690.08	604-01-25	604	6	R6-śiśira	False	304.72	N23-Dha/γ2 Del	124.60	N10-Mag/μ Leo	1	-180	N23-Dha	N10-Mag	False
1941719.53	604-02-24	604	1	R1-vasanta	False	334.25	N25-PBha/α Peg	154.54	N12-UPal/β Leo	1	-179	N25-PBha	N12-UPal	False
1941748.84	604-03-24	604	1	R1-vasanta	False	3.16	N01-Ash/γ Ari	182.71	N14-Chi/α Vir	1	179	N01-Ash	N14-Chi	False
1941778.20	604-04-22	604	2	R2-grīṣma	False	31.63	N02-Bha/* 39 Ari	211.59	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False
1941807.54	604-05-22	604	2	R2-grīṣma	False	59.75	N05-Mrg/γ Ori	239.80	N19-Mul/ζ2 Sco	1	180	N05-Mrg	N19-Mul	False
1941836.94	604-06-20	604	2	R2-grīṣma	False	87.76	N07-Pun/α Gem	267.97	N21-UAsh/τ Sgr	1	180	N07-Pun	N21-UAsh	False
1941866.39	604-07-19	604	3	R3-varṣā	False	115.89	N09-Asl/ζ Hya	295.71	N23-Dha/β Del	1	179	N09-Asl	N23-Dha	False
1941896.03	604-08-18	604	3	R3-varṣā	False	144.49	N11-PPal/θ Leo	324.93	N24-Sha/λ Aqr	1	180	N11-PPal	N24-Sha	False
1941925.60	604-09-17	604	4	R4-śarat	False	173.48	N13-Has/α Crv	352.70	N26-UBha/α And	1	179	N13-Has	N26-UBha	False
1941955.39	604-10-16	604	4	R4-śarat	False	203.19	N16-Vis/α1 Lib	22.87	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False
1941985.20	604-11-15	604	5	R5-hemanta	False	233.35	N18-Jye/α Sco	53.45	N04-Roh/α Tau	1	-179	N18-Jye	N04-Roh	False
1942014.97	604-12-15	604	5	R5-hemanta	False	263.70	N21-UAsh/ζ Sgr	84.11	N06-Ard/γ Gem	1	-179	N21-UAsh	N06-Ard	False
1942044.57	605-01-14	605	6	R6-śiśira	False	293.84	N23-Dha/β Del	113.58	N09-Asl/ρ Hya	1	-180	N23-Dha	N09-Asl	False
1942074.13	605-02-12	605	6	R6-śiśira	False	323.64	N24-Sha/λ Aqr	143.62	N11-PPal/θ Leo	1	-180	N24-Sha	N11-PPal	False
1942103.58	605-03-14	605	1	R1-vasanta	False	352.86	N26-UBha/α And	173.09	N13-Has/α Crv	1	-179	N26-UBha	N13-Has	False
1942132.87	605-04-12	605	1	R1-vasanta	False	21.43	N01-Ash/α Ari	201.00	N16-Vis/α1 Lib	1	179	N01-Ash	N16-Vis	False
1942162.19	605-05-11	605	2	R2-grīṣma	False	49.63	N04-Roh/α Tau	229.57	N18-Jye/α Sco	1	179	N04-Roh	N18-Jye	False
1942191.51	605-06-10	605	2	R2-grīṣma	False	77.59	N06-Ard/γ Gem	257.77	N20-PAsh/λ Sgr	1	180	N06-Ard	N20-PAsh	False
1942220.83	605-07-09	605	3	R3-varṣā	False	105.55	N08-Pus/δ Cnc	285.55	N22-Shr/β Aql	1	180	N08-Pus	N22-Shr	False
1942250.25	605-08-07	605	3	R3-varṣā	False	133.81	N10-Mag/α Leo	313.81	N24-Sha/λ Aqr	1	180	N10-Mag	N24-Sha	False
1942279.82	605-09-06	605	4	R4-śarat	False	162.62	N13-Has/γ Crv	343.21	N25-PBha/β Peg	1	180	N13-Has	N25-PBha	False
1942309.39	605-10-05	605	4	R4-śarat	False	191.92	N15-Swa/α Boo	11.65	N01-Ash/γ Ari	1	-180	N15-Swa	N01-Ash	False
1942339.18	605-11-04	605	5	R5-hemanta	False	221.92	N17-Anu/δ Sco	42.08	N03-Kri/* 27 Tau	1	-179	N17-Anu	N03-Kri	False
1942369.04	605-12-04	605	5	R5-hemanta	False	252.30	N20-PAsh/γ Sgr	72.81	N05-Mrg/α Ori	1	-179	N20-PAsh	N05-Mrg	False
1942398.87	606-01-03	606	6	R6-śiśira	False	282.72	N22-Shr/β Aql	103.48	N08-Pus/δ Cnc	1	-179	N22-Shr	N08-Pus	False
1942428.49	606-02-01	606	6	R6-śiśira	False	312.71	N24-Sha/λ Aqr	132.38	N10-Mag/α Leo	1	-180	N24-Sha	N10-Mag	False
1942458.10	606-03-03	606	1	R1-vasanta	False	342.28	N25-PBha/β Peg	162.35	N13-Has/γ Crv	1	-179	N25-PBha	N13-Has	False
1942487.55	606-04-02	606	1	R1-vasanta	False	11.19	N01-Ash/γ Ari	191.23	N15-Swa/α Boo	1	180	N01-Ash	N15-Swa	False
1942516.89	606-05-01	606	2	R2-grīṣma	False	39.53	N03-Kri/* 17 Tau	219.24	N17-Anu/δ Sco	1	179	N03-Kri	N17-Anu	False
1942546.21	606-05-30	606	2	R2-grīṣma	False	67.55	N05-Mrg/α Ori	247.51	N19-Mul/κ Sco	1	179	N05-Mrg	N19-Mul	False
1942575.52	606-06-29	606	3	R3-varṣā	False	95.48	N07-Pun/β Gem	275.75	N22-Shr/α Aql	1	180	N07-Pun	N22-Shr	False
1942604.79	606-07-28	606	3	R3-varṣā	False	123.49	N10-Mag/μ Leo	303.17	N23-Dha/γ2 Del	1	179	N10-Mag	N23-Dha	False
1942634.17	606-08-26	606	4	R4-śarat	False	151.95	N12-UPal/β Leo	331.94	N25-PBha/α Peg	1	179	N12-UPal	N25-PBha	False
1942663.62	606-09-25	606	4	R4-śarat	True	180.95	N13-Has/β Crv	0.74	N01-Ash/γ Ari	1	-180	N13-Has	N01-Ash	False
1942693.24	606-10-24	606	5	R5-hemanta	False	210.61	N16-Vis/α2 Lib	30.62	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False
1942723.01	606-11-23	606	5	R5-hemanta	False	240.81	N19-Mul/ζ2 Sco	61.31	N05-Mrg/γ Ori	1	-179	N19-Mul	N05-Mrg	False
1942752.86	606-12-23	606	6	R6-śiśira	False	271.26	N21-UAsh/τ Sgr	92.17	N07-Pun/α Gem	1	-179	N21-UAsh	N07-Pun	False
1942782.54	607-01-22	607	6	R6-śiśira	False	301.42	N23-Dha/γ2 Del	120.76	N10-Mag/ε Leo	1	-180	N23-Dha	N10-Mag	False
1942812.33	607-02-20	607	1	R1-vasanta	False	331.33	N25-PBha/α Peg	151.19	N12-UPal/β Leo	1	-180	N25-PBha	N12-UPal	False
1942841.99	607-03-22	607	1	R1-vasanta	True	0.64	N01-Ash/γ Ari	180.97	N13-Has/β Crv	1	180	N01-Ash	N13-Has	False
1942871.46	607-04-20	607	1	R1-vasanta	False	29.27	N02-Bha/* 39 Ari	209.13	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False
1942900.88	607-05-20	607	2	R2-grīṣma	False	57.47	N05-Mrg/γ Ori	237.41	N19-Mul/ζ2 Sco	1	179	N05-Mrg	N19-Mul	False
1942930.22	607-06-18	607	2	R2-grīṣma	False	85.43	N07-Pun/α Gem	265.41	N21-UAsh/τ Sgr	1	179	N07-Pun	N21-UAsh	False
1942959.54	607-07-18	607	3	R3-varṣā	False	113.42	N09-Asl/ε Hya	293.73	N23-Dha/β Del	1	180	N09-Asl	N23-Dha	False
1942988.78	607-08-16	607	3	R3-varṣā	False	141.60	N11-PPal/δ Leo	321.08	N24-Sha/λ Aqr	1	179	N11-PPal	N24-Sha	False
1943018.16	607-09-14	607	4	R4-śarat	False	170.35	N13-Has/γ Crv	350.29	N26-UBha/γ Peg	1	179	N13-Has	N26-UBha	False
1943047.61	607-10-14	607	4	R4-śarat	False	199.67	N16-Vis/α1 Lib	19.70	N01-Ash/α Ari	1	-179	N16-Vis	N01-Ash	False
1943077.17	607-11-12	607	5	R5-hemanta	False	229.53	N18-Jye/α Sco	49.59	N04-Roh/ε Tau	1	-179	N18-Jye	N04-Roh	False
1943106.88	607-12-12	607	5	R5-hemanta	False	259.81	N21-UAsh/φ Sgr	80.39	N06-Ard/γ Gem	1	-179	N21-UAsh	N06-Ard	False
1943136.52	608-01-11	608	6	R6-śiśira	False	290.00	N22-Shr/β Aql	109.46	N08-Pus/δ Cnc	1	-180	N22-Shr	N08-Pus	False
1943166.32	608-02-09	608	6	R6-śiśira	False	320.09	N24-Sha/λ Aqr	139.93	N11-PPal/δ Leo	1	-180	N24-Sha	N11-PPal	False
1943196.11	608-03-10	608	1	R1-vasanta	False	349.71	N26-UBha/γ Peg	170.03	N13-Has/γ Crv	1	-179	N26-UBha	N13-Has	False
1943225.82	608-04-09	608	1	R1-vasanta	False	18.75	N01-Ash/α Ari	199.54	N16-Vis/α1 Lib	1	180	N01-Ash	N16-Vis	False
1943255.32	608-05-08	608	2	R2-grīṣma	False	47.15	N04-Roh/δ Tau	227.06	N18-Jye/σ Sco	1	179	N04-Roh	N18-Jye	False
