date	index	jd	lati_Jupiter	lati_Mars	lati_Mercury	lati_Moon	lati_Saturn	lati_Sun	lati_Venus	long_Jupiter	long_Mars	long_Mercury	long_Moon	long_Saturn	long_Sun	long_Venus	long_jyeshta
-575-10-05	126570	1511322.5	-1.751180908973779	1.530690160406637	0.03594951580631692	-4.950023519846751	1.4847794531368406	0.0	-3.238178011123817	352.5053163125698	127.06162338013873	192.9746978736525	159.2856721730226	229.7302191944995	191.15875715796315	158.62897496506696	213.71181424657536
-575-10-12	126571	1511329.5	-1.7281828816230245	1.6235540009753504	-0.7184209635133362	1.4518268021552492	1.4688423792375644	0.0	-1.7458102578101968	351.7013555231117	130.97333625393395	204.00509793393002	249.382165369484	230.44678067806652	198.23936439684041	160.59802184969226	213.71185205479452
-575-10-19	126572	1511336.5	-1.6999602768536115	1.7198830111237902	-1.4061565894393764	5.057629784900468	1.454518304311601	0.0	-0.4721831144760039	351.00869076880514	134.80828436551883	214.86708832414212	333.2898778484166	231.1965299870073	205.33991839686746	164.05981619588306	213.7118898630137
-575-10-26	126573	1511343.5	-1.6674718116408844	1.8201117089865613	-1.956858100345377	-1.3180292040028985	1.4418283882714806	0.0	0.5719920406178575	350.4507641250994	138.556611303951	225.60444095849925	67.09734184073409	231.97312807094966	212.45743729231359	168.6825833208452	213.71192767123287
-575-11-02	126574	1511350.5	-1.631737946658032	1.9247042272530248	-2.273727762395123	-4.601057937818272	1.4307824074909556	0.0	1.3987548277992912	350.04503335176736	142.2066356193278	236.12387783006096	168.57758611293457	232.77012265326	219.5886371377981	174.1917351411749	213.71196547945206
-575-11-09	126575	1511357.5	-1.5937669584248235	2.0341494366925947	-2.1991557131992137	2.277729977285174	1.4213800415460631	0.0	2.0269847590947068	349.80294520046516	145.7445100471923	245.9537579697981	257.7653739713499	233.58097777838333	226.72998681516103	180.37576610349885	213.71200328767122
-575-11-16	126576	1511364.5	-1.5544974666050422	2.1489512164387308	-1.4668987370531847	4.813331675976563	1.4136118342302786	0.0	2.476384190701326	349.730356350316	149.15380675406132	253.6116036610996	341.92928241504137	234.3990999032306	233.87776976181163	187.075659753792	213.7120410958904
-575-11-23	126577	1511371.5	-1.5147604238482597	2.269610849254396	0.2340156194071309	-2.2427191639869823	1.4074598360631707	0.0	2.7657608788578405	349.8282523931892	152.41501617283848	255.61043384892253	76.59076842823106	235.2178618579216	241.02815095923256	194.17222385784447	213.7120789041096
-575-11-30	126578	1511378.5	-1.4752595848846743	2.396596835359455	2.446102068056326	-4.094211228954739	1.4028979378848123	0.0	2.9128809260719364	350.0936166044676	155.50494972552394	249.06790045781213	177.7926164771373	236.03062590129105	248.17724734793458	201.5755593274625	213.71211671232876
-575-12-07	126579	1511385.5	-1.4365670406863669	2.530294878320646	3.36760156799836	3.0345189456802992	1.3998919058178778	0.0	2.934757408836878	350.520326580298	158.3960450549622	241.2405153889747	266.13539283269574	236.8307670354308	255.3211996436233	209.21722084444423	213.71215452054795
-575-12-14	126580	1511392.5	-1.3991294896147832	2.6709270762313384	2.8060025965473017	4.417688566089479	1.398399127997151	0.0	2.8479562952489075	351.0999934432475	161.0555915141416	240.16857038192512	350.6101040721955	237.61169773067138	262.4562434591578	217.04460819009938	213.71219232876712
-575-12-21	126581	1511399.5	-1.3632810942042521	2.8184241700152977	1.7347955494458338	-3.0878832166584687	1.398368084032405	0.0	2.668793065177627	351.82269406553735	163.44493268107146	244.6225058991751	86.13277235520002	238.3668952472216	269.57877767080487	225.016989535978	213.7122301369863
-575-12-28	126582	1511406.5	-1.3292595349205236	2.9722281468956573	0.6267158730943047	-3.450089464301064	1.399737550187628	0.0	2.4134037305714093	352.6775755320662	165.5187766360791	252.002028865919	186.92685151123013	239.089932817792	276.68542811699695	233.1026606423541	213.71226794520547
-574-01-04	126583	1511413.5	-1.2972228171579836	3.1309958616638496	-0.3633658722798112	3.7006474344120144	1.4024355577341392	0.0	2.0977109318540355	353.65333100944093	167.22487646158515	260.96477943818417	274.4991979789484	239.77451606412984	283.7731049699065	241.2768800221719	213.71230575342466
-574-01-11	126584	1511420.5	-1.2672652666505575	3.2921719569469867	-1.1710243065862207	3.880905871234821	1.4063781298461506	0.0	1.7373143685990202	354.73855805214475	168.50456192373508	270.95694470160856	359.3326472232663	240.41452613798242	290.83905243813086	249.5203337364277	213.71234356164385
-574-01-18	126585	1511427.5	-1.2394318485627651	3.4514120454015105	-1.7493391416762838	-3.8208009809877796	1.4114678347789904	0.0	1.3473330962315044	355.92201604612535	169.29493011276224	281.79141904804453	95.71900982071315	241.0040711757898	297.88088983967265	257.81796647237417	213.712381369863
-574-01-25	126586	1511434.5	-1.2137304441899424	3.6018867089049715	-2.0462066221618187	-2.6933603932612	1.417592210753676	0.0	0.9422223558936228	357.1928009974884	169.53390722934319	293.4537545295232	195.979370096266	241.53754769590242	304.89664347485717	266.15807260439897	213.7124191780822
-574-02-01	126587	1511441.5	-1.1901420405375982	3.7336169095268463	-1.9961744124645653	4.257181689141676	1.4246221416263718	0.0	0.5355823857519167	358.5404549289393	169.16968863241675	306.0035664880975	282.8623343907668	242.0097134992595	311.8847691155332	274.53157873099457	213.71245698630136
-574-02-08	126588	1511448.5	-1.1686289731865869	3.8332070064334327	-1.5231756914670318	3.2178315465005647	1.4324102921879542	0.0	0.13997209659639814	359.95502498883815	168.17574276888627	319.4629386083134	8.098371552943206	242.41577340038555	318.8441652849862	282.9314734276856	213.71249479452055
-574-02-15	126589	1511455.5	-1.149141453084096	3.884598696403416	-0.5764168908712983	-4.4126746268798005	1.4407897470695057	0.0	-0.23326314748808336	1.4270848028580758	166.5707347825139	333.5459294049293	105.3421958333617	242.75147864853824	325.77417779859434	291.35235495679797	213.7125326027397
-574-02-22	126590	1511462.5	-1.131622637219895	3.8715163942291273	0.7550369952723524	-1.8516166336863304	1.4495730357248555	0.0	-0.5741431578279033	2.9477280710965488	164.4386502651339	347.1476865466722	204.95210054627609	243.0132401326828	332.6745962796411	299.7900765239589	213.7125704109589
-574-03-01	126591	1511469.5	-1.116012496770609	3.7816691738754975	2.126176125556165	4.688262455050803	1.4585517639295995	0.0	-0.8741795030957764	4.5085421592154376	161.9392144449487	358.2933912466087	291.22883688605185	243.198254338151	339.54564352852856	308.2414735275568	213.7126082191781
-574-03-08	126592	1511476.5	-1.1022507112192483	3.611373118616984	3.06409824704916	2.4476647278819925	1.4674971035691244	0.0	-1.1264740806787006	6.101567539639577	159.2971778894921	5.267855995083835	16.910107559765265	243.3046395039892	346.38795872240695	316.7041596358684	213.71264602739726
-574-03-15	126593	1511483.5	-1.0902787839791779	3.368033892340101	3.1580002049108087	-4.840036424691488	1.4761614086340322	0.0	-1.3257878390018591	7.719247411475521	156.76693601643638	7.335584715321032	114.99207797081556	243.33157752929324	353.20257546006684	325.1763795084235	213.71268383561645
-574-03-22	126594	1511490.5	-1.0800415404601396	3.0685832904244683	2.1700219953140896	-0.9542556607676947	1.4842812156537792	0.0	-1.4685786965038043	9.354370631772326	154.58421083862459	4.98935393829214	213.84940386907746	243.2794549784872	359.9908956435881	333.65690629184587	213.7127216438356
-574-03-29	126595	1511497.5	-1.0714881366037996	2.734573626056918	0.3568977439681236	4.9815128935377935	1.491581839860782	0.0	-1.5530084215737179	11.000010177340812	152.92606168714042	0.6731501336316228	299.6013229422448	243.1499942220969	6.754660124094926	342.1449721938684	213.7127594520548
-574-04-05	126596	1511504.5	-1.0645726761077083	2.386733267435757	-1.4936951032064285	1.593528943824288	1.4977836843487542	0.0	-1.5789188219957029	12.649458678715064	151.89424786075466	357.8533165916643	25.772054468609554	242.9463636162294	13.49591694681726	350.64022081294013	213.712797260274
-574-04-12	126597	1511511.5	-1.0592545081758091	2.0414249505278144	-2.7527459101687075	-5.085949611588158	1.5026102335199845	0.0	-1.5477780451640375	14.296162079780913	151.52164111021727	358.48312156840365	124.65583996948868	242.67325407623684	20.216987907544986	359.14267068574225	213.71283506849315
-574-04-19	126598	1511518.5	-1.0554982543535072	1.7095884054267525	-3.267826977960162	-0.031424865530037906	1.505797508628346	0.0	-1.4625981047184031	15.933652148685098	151.7911287841771	2.635415202088666	222.67745964671212	242.33690890977178	26.920434011748338	7.652680805602414	213.71287287671234
-574-04-26	126599	1511525.5	-1.0532735922000915	1.3973747159322405	-3.1176856463543183	5.128376391719964	1.5071045391951412	0.0	-1.3278249286604504	17.555478372336324	152.65617895398702	9.745815282312947	307.98124781872167	241.94509480201862	33.60902029506224	16.170910646948528	213.7129106849315
-574-05-03	126600	1511532.5	-1.0525548044682058	1.10743353644055	-2.423498720254816	0.6819178972363665	1.506324180544209	0.0	-1.1492022957016699	19.15513969627136	154.05713218646562	19.36622078961869	34.68954457526018	241.50700471565887	40.28568034097589	24.69826942423117	213.7129484931507
